"assistance_transaction_unique_key","assistance_award_unique_key","award_id_fain","ModificationNumber","award_id_uri","sai_number","federal_action_obligation","total_obligated_amount","total_outlayed_amount_for_overall_award","indirect_cost_federal_share_amount","non_federal_funding_amount","total_non_federal_funding_amount","face_value_of_loan","original_loan_subsidy_cost","total_face_value_of_loan","total_loan_subsidy_cost","disaster_emergency_fund_codes_for_overall_award","outlayed_amount_from_COVID.19_supplementals_for_overall_award","obligated_amount_from_COVID.19_supplementals_for_overall_award","outlayed_amount_from_IIJA_supplemental_for_overall_award","obligated_amount_from_IIJA_supplemental_for_overall_award","action_date","Fiscal_Year","period_of_performance_start_date","period_of_performance_current_end_date","awarding_agency_code","awarding_agency_name","awarding_sub_agency_code","awarding_sub_agency_name","awarding_office_code","awarding_office_name","funding_agency_code","Funding_Agency_Name","funding_sub_agency_code","funding_sub_agency_name","funding_office_code","funding_office_name","treasury_accounts_funding_this_award","federal_accounts_funding_this_award","object_classes_funding_this_award","program_activities_funding_this_award","recipient_uei","recipient_duns","recipient_name","recipient_name_raw","recipient_parent_uei","recipient_parent_duns","recipient_parent_name","recipient_parent_name_raw","recipient_country_code","recipient_country_name","recipient_address_line_1","recipient_address_line_2","recipient_city_code","recipient_city_name","prime_award_transaction_recipient_county_fips_code","recipient_county_name","prime_award_transaction_recipient_state_fips_code","recipient_state_code","recipient_state_name","recipient_zip_code","recipient_zip_last_4_code","prime_award_transaction_recipient_cd_original","prime_award_transaction_recipient_cd_current","recipient_foreign_city_name","recipient_foreign_province_name","recipient_foreign_postal_code","primary_place_of_performance_scope","primary_place_of_performance_country_code","primary_place_of_performance_country_name","primary_place_of_performance_code","primary_place_of_performance_city_name","prime_award_transaction_place_of_performance_county_fips_code","primary_place_of_performance_county_name","prime_award_transaction_place_of_performance_state_fips_code","primary_place_of_performance_state_name","primary_place_of_performance_zip_4","prime_award_transaction_place_of_performance_cd_original","prime_award_transaction_place_of_performance_cd_current","primary_place_of_performance_foreign_location","cfda_number","cfda_title","funding_opportunity_number","funding_opportunity_goals_text","assistance_type_code","transaction_description","prime_award_base_transaction_description","business_funds_indicator_code","business_funds_indicator_description","business_types_code","business_types_description","correction_delete_indicator_code","correction_delete_indicator_description","action_type_code","action_type_description","record_type_code","record_type_description","highly_compensated_officer_1_name","highly_compensated_officer_1_amount","highly_compensated_officer_2_name","highly_compensated_officer_2_amount","highly_compensated_officer_3_name","highly_compensated_officer_3_amount","highly_compensated_officer_4_name","highly_compensated_officer_4_amount","highly_compensated_officer_5_name","highly_compensated_officer_5_amount","usaspending_permalink","last_modified_date","USAspending_file_name","cfda_num","assistance_type_description","dFYear","YTD","AnyTag","DeepTech","HighTech","Biotechnology","Quantum","FutureG","AdvMaterials","TrustedAI","SysOfSys","Microelectronics","Space","Renewable","Computing","HMI","DirectedEnergy","Hypersonics","SensorCyber","ComponentTech"
"8900_DELP0000050_-NONE-_81.126_A000","ASST_NON_DELP0000050_8900","DELP0000050","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,168927504,10938838,337855008,21877676,NA,NA,NA,NA,NA,2011-09-21,2011,"2011-09-21","2016-09-20","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HFB4PC4KK5N7","968385190","GRANITE RELIABLE POWER, LLC","GRANITE RELIABLE POWER, LLC",NA,NA,NA,NA,NA,NA,"200 DONALD LYNCH BLVD STE 300",NA,"38645","MARLBORO","259.0","ESSEX","25","MA","MASSACHUSETTS","01752","4707","MA-03","MA-03",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"3319300","AMHERST",NA,NA,"33","NEW HAMPSHIRE","030310000","NH-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4576::TAS  GRANITE RELIABLE POWER, LLC LOAN NUMBER F1014","TAS::89 4576::TAS  GRANITE RELIABLE POWER, LLC LOAN NUMBER F1014","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000050_8900/","2014-04-29","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000051_-NONE-_81.126_-NONE-","ASST_NON_DELP0000051_8900","DELP0000051",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,692221000,104871482,692221000,104871482,NA,NA,NA,NA,NA,2011-09-21,2011,"2011-09-21","2016-09-20","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELZLFRBJ2GG6","831822981","TONOPAH SOLAR ENERGY, LLC","TONOPAH SOLAR ENERGY",NA,NA,NA,NA,NA,NA,"2425 OLYMPIC BLVD STE 500 E",NA,"70000","SANTA MONICA","0637.0","LOS ANGELES","06","CA","CALIFORNIA","90404","4030","CA-02","CA-36",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0670000","SANTA MONICA",NA,NA,"06","CALIFORNIA","90404","CA-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TONOPAH SOLAR ENERGY, LLC LOAN NUMBER 1143","TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000051_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000051_-NONE-_81.126_A000","ASST_NON_DELP0000051_8900","DELP0000051","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,692221000,104871482,NA,NA,NA,NA,NA,2011-09-21,2011,"2011-09-21","2016-09-20","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELZLFRBJ2GG6","831822981","TONOPAH SOLAR ENERGY, LLC","TONOPAH SOLAR ENERGY, LLC",NA,NA,NA,NA,NA,NA,"2425 OLYMPIC BLVD STE 500 E",NA,"70000","SANTA MONICA","0637.0","LOS ANGELES","06","CA","CALIFORNIA","90404","4030","CA-30","CA-36",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0670000","SANTA MONICA",NA,NA,"06","CALIFORNIA","904011000","CA-30",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143","TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","C",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000051_8900/","2013-08-06","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000045_-NONE-_81.126_-NONE-","ASST_NON_DELP0000045_8900","DELP0000045",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,45600000,5460600,45600000,5460600,NA,NA,NA,NA,NA,2011-09-12,2011,"2011-09-12","2016-09-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G42KZTSHG5J1","968752290","FOTOWATIO NEVADA SOLAR","FOTOWATIO NEVADA SOLAR",NA,NA,NA,NA,NA,NA,"44 MONTGOMERY ST STE 2200",NA,"40000","LAS VEGAS","323.0","CLARK","32","NV","CALIFORNIA","94104","4709","NV-02","NV-11",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"3240000","LAS VEGAS",NA,NA,"32","NEVADA","89165","NV-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"FOTOWATIO NEVADA SOLAR, LLC LOAN NUMBER","FOTOWATIO NEVADA SOLAR, LLC LOAN NUMBER","NON",NA,"X","OTHER","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000045_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000046_-NONE-_81.126_A000","ASST_NON_DELP0000046_8900","DELP0000046","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1124110270,161871840,2248220270,323743641,NA,NA,NA,NA,NA,2011-09-12,2011,"2011-09-12","2016-09-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L59KEYPUJ3R3","009497361","MOJAVE SOLAR LLC","MOJAVE SOLAR LLC",NA,NA,NA,NA,NA,NA,NA,NA,"43000","LAKEWOOD","0859.0","JEFFERSON","08","CO","COLORADO","80215","4406","CO-07","CO-07",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0633924","HINKLEY",NA,NA,"06","CALIFORNIA","923470000","CA-25",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131","TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/","2014-04-29","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000046_-NONE-_81.126_-NONE-","ASST_NON_DELP0000046_8900","DELP0000046",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1124110270,161871840,2248220270,323743641,NA,NA,NA,NA,NA,2011-09-12,2011,"2011-09-12","2016-09-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L59KEYPUJ3R3","009497361","MOJAVE SOLAR LLC","MOJAVE SOLAR LLC",NA,NA,NA,NA,NA,NA,"11500 W. 13TH AVENUE",NA,"33924","HINKLEY","0671.0","SAN BERNARDINO","06","CA","COLORADO","80215","4406","CA-25","CA-07",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0633924","HINKLEY",NA,NA,"06","CALIFORNIA","92347","CA-25",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"MOJAVE SOLAR LLC LOAN NUMBER 1131","TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000043_-NONE-_81.126_A000","ASST_NON_DELP0000043_8900","DELP0000043","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,78833242,NA,NA,NA,NA,NA,2011-09-01,2011,"2011-09-01","2016-08-31","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.","PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.",NA,NA,"45 HARTWELL AVE",NA,"35215","LEXINGTON","2517.0","MIDDLESEX","25","MA","MASSACHUSETTS","02421","3102","MA-07","MA-05",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"2535250","LEXINGTON",NA,NA,"25","MASSACHUSETTS","024200001","MA-07",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","C",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000043_-NONE-_81.126_-NONE-","ASST_NON_DELP0000043_8900","DELP0000043",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,143229000,39416621,0,78833242,NA,NA,NA,NA,NA,2011-09-01,2011,"2011-09-01","2016-08-31","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.","PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.",NA,NA,"45 HARTWELL AVENUE",NA,"35215","LEXINGTON (TOWN OF)","2517.0","MIDDLESEX","25","MA","MASSACHUSETTS","02421","3102","MA-05","MA-05",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"2535250","LEXINGTON",NA,NA,"25","MASSACHUSETTS","02421","MA-05",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"1366 TECHNOLOGIES, INC., LOAN NUMBER 1270","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000044_-NONE-_81.126_A000","ASST_NON_DELP0000044_8900","DELP0000044","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,88750000,13587625,173267004,26527178,NA,NA,NA,NA,NA,2011-09-02,2011,"2011-09-02","2016-09-01","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R14DT4NGWU54","961536468","KEPCO SOLAR OF ALAMOSA LLC","COGENTRIX OF ALAMOSA, LLC","PF8GK5JFUSX6","059164314","THE GOLDMAN SACHS GROUP INC",NA,NA,NA,NA,NA,"12000","CHARLOTTE","37119.0","MECKLENBURG","37","NC","NORTH CAROLINA","28273","8110","NC-09","NC-14",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0852130","MOSCA",NA,NA,"08","COLORADO","811460000","CO-03",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/","2014-04-29","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000044_-NONE-_81.126_-NONE-","ASST_NON_DELP0000044_8900","DELP0000044",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,88750000,13587625,173267004,26527178,NA,NA,NA,NA,NA,2011-09-02,2011,"2011-09-02","2016-09-01","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R14DT4NGWU54","961536468","KEPCO SOLAR OF ALAMOSA LLC","COGENTRIX OF ALAMOSA, LLC","PF8GK5JFUSX6","059164314","THE GOLDMAN SACHS GROUP INC",NA,NA,NA,"ATTN:  CHIEF FINANCIAL OFFICER","9405 ARROWPOINT BLVD","52130","MOSCA","083.0","ALAMOSA","08","CO","NORTH CAROLINA","28273","8110","CO-03","CO-14",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0852130","MOSCA",NA,NA,"08","COLORADO","81146","CO-03",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000039_-NONE-_81.126_-NONE-","ASST_NON_DELP0000039_8900","DELP0000039",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,8.52e+08,27126000,8.52e+08,27126000,NA,NA,NA,NA,NA,2011-08-25,2011,"2011-08-25","2016-08-24","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LGSANM6QLLJ1","831589200","GENESIS SOLAR, LLC","GENESIS SOLAR, LLC","HEBKU317L6L8","122723174","NEXTERA ENERGY, INC.",NA,NA,NA,"700 UNIVERSE BLVD",NA,"07218","BLYTHE","0665.0","RIVERSIDE","06","CA","FLORIDA","33408","2657","CA-45","CA-21",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0607218","BLYTHE",NA,NA,"06","CALIFORNIA","92225","CA-45",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"GENESIS SOLAR, LLC LOAN NUMBER F1017","GENESIS SOLAR, LLC LOAN NUMBER F1017","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000039_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000036_-NONE-_81.126_-NONE-","ASST_NON_DELP0000036_8900","DELP0000036",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,1.015e+09,1167250,1.015e+09,1167250,NA,NA,NA,NA,NA,2011-08-05,2011,"2011-08-04","2016-08-03","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAZZCJCGX8M8","832720002","RECORD HILL WIND LLC","RECORD HILL WIND LLC",NA,NA,NA,NA,NA,NA,"PO BOX 160",NA,"64150","ROXBURY","2317.0","OXFORD","23","ME","NEW HAMPSHIRE","03768","3308","ME-02","ME-02",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"2364150","LYME",NA,NA,"23","MAINE","037683308","ME-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"RECORD HILL WIND, LLC LOAN NUMBER 1217","RECORD HILL WIND, LLC LOAN NUMBER 1217","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000036_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000035_-NONE-_81.126_-NONE-","ASST_NON_DELP0000035_8900","DELP0000035",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,9.67e+08,71654700,9.67e+08,71654700,NA,NA,NA,NA,NA,2011-08-05,2011,"2011-08-04","2016-08-03","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q7BZPFSS6LK2","832747971","AGUA CALIENTE SOLAR, LLC","AGUA CALIENTE SOLAR, LLC",NA,NA,NA,NA,NA,NA,"353 SACRAMENTO STREET",NA,"67000","SAN FRANCISCO","0675.0","SAN FRANCISCO","06","CA","CALIFORNIA","94111","3620","CA-07","CA-11",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0667000","SAN FRANCISCO",NA,NA,"06","CALIFORNIA","94111","CA-07",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"AGUA CALIENTE SOLAR, LLC LOAN NUMBER 1170","TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000035_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000035_-NONE-_81.126_A000","ASST_NON_DELP0000035_8900","DELP0000035","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,9.67e+08,71654700,NA,NA,NA,NA,NA,2011-08-05,2011,"2011-08-05","2016-08-03","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q7BZPFSS6LK2","832747971","AGUA CALIENTE SOLAR, LLC","AGUA CALIENTE SOLAR, LLC",NA,NA,NA,NA,NA,NA,NA,NA,"67000","SAN FRANCISCO","0675.0","SAN FRANCISCO","06","CA","CALIFORNIA","94111","3620","CA-08","CA-11",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0667000",NA,NA,NA,"06","CALIFORNIA","941010001","CA-08",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170","TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000035_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000029_-NONE-_81.126_A000","ASST_NON_DELP0000029_8900","DELP0000029","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,2011-07-12,2011,"2011-07-12","2016-07-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QCCUQ3YGQ243","142299051","SEVERSTAL DEARBORN LLC","SEVERSTAL DEARBORN LLC","ER3JHDCB9XL7","645166489","SEVERSTAL OAO",NA,NA,NA,"14661 ROTUNDA DR",NA,"21000","DEARBORN","26163.0","WAYNE","26","MI","MICHIGAN","48120","0000","MI-14","MI-12",NA,NA,NA,"COUNTY-WIDE",NA,NA,"26**163",NA,"26163","WAYNE","26","MICHIGAN",NA,NA,"MI-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008","TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","C",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000029_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Direct Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
