"PlatformPortfolio","Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Electronics, Comms, & Sensors","PROPHET SYSTEM",1327,,,,,,,,,,,-1645.09,,,-8000,,,,,,,,,,
"Electronics, Comms, & Sensors","PRV",1328,,,,,,,,,,-127339.4663,,-64116.0313,,,,,,,,,,,,
"Electronics, Comms, & Sensors","RMS",691,,,,,,,,,,542475,4630623,,-52966.9188,-20051.42,-52669.9,,-160026.1563,0,,,,,,
"Electronics, Comms, & Sensors","SCY",2008,,,,,,,,,,,,,-719661.625,-423288.65,,,,,0,,,,,
"Electronics, Comms, & Sensors","SIGHT CREW SRVD WPNS AN/T",551,402794,651572,236463,92011,,,,,,,,,,,,,,,,,,,,
"Electronics, Comms, & Sensors","SINCGARS",2112,182720,242624,159538,,2991,,,,,,-255758,-730000,146300,-7307527.42,24062162.38,-1181870.3249,0,0,0,,,,0,3581042.5
"Electronics, Comms, & Sensors","SMART-T",1837,,,,,,,,,,,-12652.1504,,,,,,,,,,,,,
"Electronics, Comms, & Sensors","SPS",1961,,,,,38831.0391,,,,10832,,-11875.2405,,-96173,0,,,,,,,,,,
"Electronics, Comms, & Sensors","STATUS OF FORCES AGREEMENT",2202,,,,,,,,,,,,,,,,,,,,0,,,2600.07,-254
"Electronics, Comms, & Sensors","SURTASS",47,,,,,,,,,,,-1118.76,,,0,,,,-36593.4688,0,,,,0,
"Electronics, Comms, & Sensors","SURTASS (T-AGOS)",1866,,,,,,,,,,,,,,,,,,-179008.8281,0,,0,,,
"Electronics, Comms, & Sensors","TACTICAL CONTROL SYSTEM",1027,,,,,,,,,,,,,,,,,-79548.0313,,,,,,,
"Electronics, Comms, & Sensors","TBMCS",1971,,,,,,,,,,,,-29296.8002,,-2097669.41,-59614.11,-351981.1485,,-114458.1504,-40889.4004,,-33000,-123549.1016,-3512920.7266,-260100
"Electronics, Comms, & Sensors","TCAIMS II",1957,,,,,,11239.0996,,,,,,,,,,,,,,,,,,
"Electronics, Comms, & Sensors","TDC",2005,,,,,,,,,,76413,,,,0,,,,-380610.2188,-384761.1563,,,,,
"Electronics, Comms, & Sensors","TOWED SONAR ARRAY",1124,,,,,,,,,,,,,,,,,,0,,,,,,
"Electronics, Comms, & Sensors","VAN ELECTRONIC 6 TON M373",234,,137500,,,,,,,,,,,,,,,,,,,,,,
"Electronics, Comms, & Sensors","VAST",1340,,,,,,,,,,,,,100835,-500.01,0,,,,,,,,,
"Electronics, Comms, & Sensors","WAM (WWMCCS/WIS)",1323,,,,,,,,,,,14375,,,,,,,,,,,,,
"Electronics, Comms, & Sensors","WCS",2195,,,,,,,,,,,,,,,,,,,82360,,,,,
"Electronics, Comms, & Sensors","WIN-T",700,,,,,19049.7402,,,0,,-0.16,-139128.5688,-81590.8633,94176,,-71954.24,-14139.5997,-27950,0,-614615.3985,-23995.2305,-12663087.0381,-3028.3101,,
"Electronics, Comms, & Sensors","ZBL",2015,,,,,,,,,,,1452000,757886,,,-2482408.64,0,0,,,-21863188.625,0,,0,
"Electronics, Comms, & Sensors",,,3373485089.4015,4027822295.8874,4907108693.6674,6079703156.8643,6603381680.4187,7066389564.3739,7051498328.0962,6575732946.9127,6803397515.6714,7593280098.0818,9199785529.1779,9968856224.0827,9905209542.3444,8622027448.0443,9218763064.8463,9217902660.6392,10138380081.142,10918863165.3345,13158271082.2948,14948304843.1821,14728705418.8767,12653068510.4392,12866729742.6865,7245071534.2422
"Facilities and Construction","442",2042,,,,,,,,,,,,,,,,,,16618,216965,17906,20339,0,-913.05,-21996.4008
"Facilities and Construction","AH-64E New Build",2040,,,,,,,,,,,,,,,,,,,,,,,,197345.7656
"Facilities and Construction","ATS",2058,,,,,,,,,,,,,0,,,,,,,,,,,
"Facilities and Construction","BRAC ACTIVITIES",2014,,,,,,571881,271775,,,-173982.4054,-666125.5625,-180095.4729,-211475.1743,-201868.57,-129767.64,-200393.7676,-12361.54,0,-213361.9315,-27244.8008,0,,,
"Facilities and Construction","CHEM DEMIL-ACWA",654,,,,,,,,,,,,,,,,,,,30789.4805,,,,,
"Facilities and Construction","CHEM DEMIL-CMA",690,,,,,,,,,,,-24500.3203,,,,,,-31096.9102,,,,,,,
"Facilities and Construction","DEF ENVIR & RESTORA PRG (",611,,,,,,,,,,-19495.0698,-2146.97,,,,,,,,0,0,,,,
"Facilities and Construction","DERP",2016,,,,,137480,,-2780,1347730,432787,-222070.3577,-971241.9804,-146148.121,-977446.5637,-45395.5,-411294.79,-577070.6507,-147814.6388,-11450.9199,-258162.5508,75388377.7598,1949439.5149,30288503.375,4819001.3457,349987.9063
"Facilities and Construction","DPPS",1950,,,,,,94895.8829,,,,,,,,,,,,,,,,,,
"Facilities and Construction","FWD AREA REFUELING SYS AD",594,,,,,,,,,,,,-51714,,,,,,,,,,,,
"Facilities and Construction","HURRICANE KATRINA",2017,,,,,,219221968,22482633,33168,361655.46,610296.316,12280.0293,108567.6016,-26738.2402,-190.87,,,,0,,,,-66.67,,
"Facilities and Construction","HURRICANE RITA",2018,,,,,,28524495,686286,,,,,,,,,,,,,,,,,
"Facilities and Construction","Joint Operational Medicine Information Systems (OMIS)",2241,,,,,,,,,,,,,,,,,,,,58500.1992,46154.001,2500,-5846.2998,
"Facilities and Construction","MQ-9 Reaper",1805,,,,,,,,,,,,,,,,,,,,0,,-256118.6094,10,
"Facilities and Construction","OTHER ENVIRONMENTAL PROGR",2115,,,,,1121580,625875,265742,7703519,2110985.4394,-4536185.2443,-3019099.1455,10553803.0932,-1799691.5208,-4470300.2,-2301286.8427,-1303499.7616,-7300467.2683,-73858.687,886633.7224,1019970.6191,-831428.4202,-753453.1719,-1354212.6658,-559818.4022
"Facilities and Construction","PKI",1979,,,,,,,,,9253,,,,,,,,,,,,,,,
"Facilities and Construction","SHELTER SYSTEM M51 CB",575,,49000,,,,,,,,,,,,,,,,,,,,,,
"Facilities and Construction","ZBL",2015,,,,,,,,,,,,,,,,-6421.22,,,,,,,,
"Facilities and Construction",,,935228299.3146,1197736582.438,1924272218.1971,2197723843.7113,2678157849.3048,2832663037.5913,4208323689.351,3353251657.8051,3010885832.1329,2749038987.2017,3074618618.1441,2994887628.9688,2581581599.1031,2585258912.8553,2814444704.5863,3130206435.5623,3145472838.9668,3531647730.6801,4734962577.9353,4541272342.8386,4419621711.2718,6053372414.4373,6627783392.4414,3559358085.1285
"Land Vehicles","155 MM HIP",688,,,,,,,,,,169164.4531,148693.1954,,,,,,,,,,,,,
"Land Vehicles","443",2043,,,,,,,,,,,,,,,,,,,,,0,,-904.51,
"Land Vehicles","466",2044,,,,,,,,,,,,,,,,,,,,,0,0,0,0
"Land Vehicles","<5KW 60 CYCLE GE",563,,154570,,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","ABRAMS SERIES (M1/M1A1/M1",250,,,,,,,,,,,,-36505.8399,,,,,,,,,,,,
"Land Vehicles","ABRAMS UPGRADE",1839,,,,,28016,,,,,0,-20504.16,-222860.8594,-595328.2344,-130341.8981,648413.72,-7181033.6375,,2243891.9375,-82,,0,,-302105.9063,
"Land Vehicles","ACWS",2190,,,,,,,,,,,,,,,,,,,,,,0,0,
"Land Vehicles","AIR CARGO MATERIALS HAND",1757,,,172328,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","AIRCRAFT TOW MB-2",1563,99413,,,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","AMPV",2146,,,,,,,,,,,,,,,,,,,463471.6172,0,0,,,
"Land Vehicles","ATM",1851,,,,,,,,,,,,190800,-1501.2,,,,,,,,,,,
"Land Vehicles","BRADLEY FVS",27,,,,,,,,,,376227.833,142617.5527,1049631.3768,4477897.9198,400646,2247426.28,-205319.4492,-768500,-66905.4375,,,,,3502808.8379,71509.2812
"Land Vehicles","BRADLEY UPGRADE",1849,,,,,40843,34434,,,,0,-6087.6899,-443906.9844,,-209,,,-223391.4844,,,,,,0,
"Land Vehicles","BRADLEY, INFANTRY FT VEH",1928,,,,,,,,,,-499359.9063,,,,,,,,,,,,,,
"Land Vehicles","CARRIER M113 MODS",1929,,,,,,-12763.5,,,0,-11850.5,,,-1204.77,,,,,,,,,,,
"Land Vehicles","CRANE 5 TON 3/8 CU YD",219,38811,41232,,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","CRAWLER T-11 W/RIPPER CCE",253,25440,99310,,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","DAD",2073,,,,,,,,,,-143546.9219,-19134.4004,-466507.4063,,,,,,,,,,,,
"Land Vehicles","DAL",1926,,,,,,,,,,-204029.9531,,,,,,,,,,,,,,
"Land Vehicles","DJM",1930,,,,,,,,,,-15.25,-8.65,,,,,,,,,,,,,
"Land Vehicles","DJN",1931,,,,,,,,,,,,-3142180.5,,,,,,,,,,,,
"Land Vehicles","DKE",1932,,,,,,,,,,,,,,,,,,0,,,,,,
"Land Vehicles","DPH",2075,,,,,,,,,,,,,,-16512,,,,,,,,,,
"Land Vehicles","EDK",2079,,,,,,,,,,,,,,,,,,,,,,,0,
"Land Vehicles","EFV (AAAV)",1812,,,,,1313159.718,4053873.7215,,,,,-24712.8102,-54004.9784,-2731858.5284,-206667.87,-14065.59,-1355.37,-3365.68,-23931.2293,-16562.6406,0,-11360.0098,0,0,0
"Land Vehicles","FCS",1310,,,,,5490575,621061,128000,,,,,,-32315,-1566.51,0,-108809.18,-3824.67,-187365.5469,-42560.2891,-247085,,-7939.8101,-18885.6309,
"Land Vehicles","FMTV",1857,,,,1030739.8438,4772573.2855,5452423.0483,,35434,,406918,129886.3571,587709.1621,1778394.7576,2452368.18,567516.8,-30452,,,-125754.3672,,,,0,
"Land Vehicles","FORK LIFT 50000 LB",272,,,2037674,,,,,,,,-115435.1094,,,,,,,,,,,,,
"Land Vehicles","FORK LIFT 6000 LB GE PT",278,,,84948,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","FSCS",684,,,,,,,,,,,,,,,,515840,0,-193635,,113140,0,0,0,
"Land Vehicles","GCSS-A INC 1",2178,,,,,,,,,,,,,,,,,,,87400,,,,,
"Land Vehicles","HMMLTV",656,,,,,,35035.3984,127137,,,2612563,80190,2025250.1564,2901540.5001,816280.32,6330058.63,-91782.6798,0,,,,,,,
"Land Vehicles","IMDS",1974,,,,,,,,,,,,,1862562,96134.52,0,,,,,,,,,
"Land Vehicles","LAV (ARMY)",71,,,,,,,,,,,,,,,-39427.14,39427.14,0,,,,,,0,
"Land Vehicles","LAV (NAVY)",1863,,,,,,,,,,,-2,-20925.6504,-312328.705,,-1,,,,-178.84,0,-127.67,0,,0
"Land Vehicles","LIGHT ARMORED VEHICLE (LA",249,85962,748685,1617663,56356,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","LOW SPEED(FT)DIESEL MEDIU",252,,,0,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","LVTC-7",883,241742,261891,696533,,,,,,,,,,,,,,,0,,,0,0,,
"Land Vehicles","LVTP-7",882,,,,,,,,,,-1183.23,,,,,,,,0,,,,,,
"Land Vehicles","M-60 COMBAT 105MM GUN",239,,,1531141,85504,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","M1/M1A1 ABRAMS TANK",53,,,,,,,,,,2852878.7657,-587219.3469,6855580.8683,4091232.7739,17693637.22,5965295.84,1329482.2086,-349841.4238,-89240.2734,-11108.9805,-23837,-411824.4208,0,285105,482760
"Land Vehicles","M102 105MM LT TOWED HOW",327,,70000,,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","M109 155MM MED SP HOW",329,501395,576061,1806630,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","M60A2 TANK",1800,,,,,,,,,,81221,0,9548,-500,812330.55,267602.95,0,,0,,,,,,
"Land Vehicles","M872 34 TON",236,29260,,65539,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","M88A2 Heavy Equipment Recovery Combat Utility Lift Evacuation System (M88A2 HERCULES)",2244,,,,,,,,,,,,,,,,,,,,,0,,,
"Land Vehicles","MNVR",2186,,,,,,,,,,,,,,,,,,,16768.8691,,,,,
"Land Vehicles","STRYKER (IAV)",703,,,,,0,,,,197600,-92569.7934,1073217.0192,-221215.8907,1136982.5757,24031.92,19251.59,-440464.9522,-112,-869574.125,-1619355.7756,-1551433,-17182.8598,,-397,
"Land Vehicles","TANK (FUEL SVC) M131 SEMI",230,172499,89111,25038,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","TRACTOR M915 50,000 LB",290,330810,172429,623981,,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","TRUCKS 5T",182,,,,,,,,,,,,-54778.1211,,,,,,,,0,,,,
"Land Vehicles","TRUCKS <1T",180,,,,,,,,,,-38903.4219,,,,,,,,,,,,,,
"Land Vehicles","UNIVERSAL(FT)W/DOZER",254,,,,,,,,,,,,,,,,,,0,,,0,,,
"Land Vehicles","VEHICLES",1924,,,,2011200.168,,,,,,,,,,,,,,,,,,,,
"Land Vehicles","ZBL",2015,,,,,,,,,,,,,,,,,,,,-1183518.75,,,,
"Land Vehicles",,,170708371,164726310,216502785,383241690.125,604668216.6143,607929424.7056,560625269.9845,772056210.0417,1377646019.3795,1369304527.105,1333670803.2462,1064405017.2646,1188274172.796,854619587.8963,1023330471.1115,1368490954.6727,1496121190.6585,1893693440.0721,2453469263.6675,2347848504.4777,2101247705.0783,1028916760.5525,1312295737.1381,729396931.9959
"Missile Defense","AEGIS",11,,,,,,,,,74708852,2392020,319361567,410499006.7002,351900619.9063,422694059.03,300599765.07,318075368.4294,362078515.9726,265041585.7893,256328979.3437,218486832.7729,258274420.1953,-3794633.5703,-18749869.8752,-111376.0216
"Missile Defense","AGM-84 HARPOON",863,,,155058,,,,,,,,,,,,,,,,,,,,,
"Missile Defense","AIM-7 SPARROW",831,,,,,,,,,,-4880.27,,,,,,,,,,-29575.7598,-153380.5781,,,
"Missile Defense","AMDR",2033,,,,,,,,,,,,,,,,,,0,0,1355488.1797,146728.0256,-207722.6094,0,0
"Missile Defense","AN/FPS-117 RADAR SEEK IGL",1682,,,,,,,,,,,-25000,,,,,,,,,,,,,
"Missile Defense","AN/PPS-5 RADAR PORTABLE",499,,134560,,,,,,,,,,,,,,,,,,,,,,
"Missile Defense","AN/TPS-59 RADAR SYS",1078,,30090,,,,,,,,,-189843.5,,,,,,,,,,,,,
"Missile Defense","AN/TPS-63 RADAR SET",1046,,,44373,,,,,,,,,,,,,,,,,,,,,
"Missile Defense","AN/TSQ-73 AIR DEF MSL SYS",426,,-97500,28886,,,,,,,,,,,,,,,,,,,,,
"Missile Defense","APS",20,,,,,,,,,,,,,,,,,,,,0,0,0,,0
"Missile Defense","AVENGER (FAADS LOS-R)",1876,,,,,,,,,,,,22199.5801,300680.8438,232415.1,99235.36,0,,,,,,,,
"Missile Defense","BALLISTIC MISSILE DEFENSE",137,1283215559,757325858,268837955,225958895,60000,,,,-80670.8281,-680709.9008,-263200.7461,-517101.6201,,,,,,0,-86754.8106,0,0,0,0,0
"Missile Defense","BMDS",1357,,,,,69406173,175446457,179554837,338757286,362124325,352252466.1011,181231219.0938,229002901.5554,490606179.8914,413233649.8362,626682778.2697,571863372.8548,606591524.726,548217128.4891,676955730.7609,700382754.3023,632879292.9454,680325957.9767,542838601.9711,372561987.4251
"Missile Defense","BQM-74E SSAT",871,,,,,,,,,,,-682.5,,,,,,,,,,,,,
"Missile Defense","CG-47 AEGIS",866,,,,,,,,,,,,,,,,,,,-252.06,,,,,
"Missile Defense","COBRA JUDY REPLACEMENT",1359,,,,,,,,,,,-226154.1562,-157358.4063,-657035.5498,-907151.19,-975801.38,,-31858,0,-80522.7266,,,-93266.7539,,
"Missile Defense","FAADS C21 (SHORAD)",151,,,,,,,,,,,-12790.3096,-159244.2031,,,,,,,,,0,,,
"Missile Defense","GBR - GROUND BASED RADAR",1921,,,,,,,,,,-1464300.9375,-850865.1758,-1009243.3594,-4500000,,,,0,,,,,,0,
"Missile Defense","GBR -GROUND BASED RADAR",167,,,,,,,,,,,,,,,,,0,,,,,,,
"Missile Defense","GPALS (SDS)",1,,,,,,,,,,,,,,,,,,,,,,,3896480.25,
"Missile Defense","IAMD",2032,,,,,,,,,,,,,,,,386391.5,114052.6172,0,2775895.25,0,0,,,
"Missile Defense","JLENS",1366,,,,,0,,,,,,-19000,-233464.2226,-202951.7344,-239.03,,,,-6724.3701,,-2219.8101,-1764.34,,,
"Missile Defense","LTAMDS",2240,,,,,,,,,,,,,,,,,,,,0,0,,,
"Missile Defense","M-77 DRAGON",150,,31040,,,,,,,,,,,,,,,,,,,,,,
"Missile Defense","MISSILE DEFENSE AGENCY SU",1912,91654357,870083643,2190469652.8281,2396078424.0938,3223089820.586,3587322901.1563,3273699708.4842,3951381072.7202,4471544859.6766,4085173307.3418,3942845500.2309,4097639680.6019,5219846839.2423,6755401065.5025,5041814204.0289,3730981322.2722,5570976869.0781,4567724769.2006,7221868961.1286,7680788036.9347,11191802873.661,7388290762.1266,7811479793.8966,4448008890.8265
"Missile Defense","NAVY AREA TBMD",1840,,,,,,,,,,,,,,,-37890.48,,,,,,,,-59189.5781,
"Missile Defense","NCES",664,,,,,,,,,,,,,,,,,,,,,3715526,0,,
"Missile Defense","NMD",1877,,,,,,,,,,,313826.8008,,,-66536,,,0,,-70341.8438,,,,,
"Missile Defense","OTH-B RADAR",638,,,,,,,,,,-10173.6602,42688.2891,3681.5,,,3463.58,0,,,-280543.8438,,,,,
"Missile Defense","PAC-3 MSE",2147,,,,,,,,,,,,,,,,,161963.2188,0,1827504.8595,37405402.0455,9120022.1108,-67114.7813,-6050,0
"Missile Defense","PATRIOT",7,,,,,,,,,,18069560.821,34443035.5054,61727433.1156,41940340.6828,14918764.92,13473153.6,-469825.2106,-1804414.7315,-4118833.6837,-8632.7803,-460525.3784,,,0,
"Missile Defense","PATRIOT MISSILE SYS",1916,515860,1869051,2056212,39045,,,,,,-14699.5303,-472247.0963,-449236.985,,,,,0,,,,,,0,
"Missile Defense","PATRIOT PAC-3",44,,,,,0,,,,,0,-394772.7871,-116197.4619,-238681.1387,93089,547196.9,9515636.1885,14837812.9146,3691596.1544,15101784.9157,1317043.875,-148324,0,-6480,
"Missile Defense","PATRIOT/MEADS",1819,,,,,,,,,,,,,,,,9835208.1012,5173532.7284,21924144.1705,62476152.751,24119892.6875,6610,0,-260700,0
"Missile Defense","PHOENIX (AIM-54C)",65,,,,,,,,,,,,,,,,-18470.1191,,,,,,,,
"Missile Defense","RIM 7-H-2 NATO SEA SPARRO",848,,,,,,,,,,,-350,-280523.2813,,,,,,,,,,,,
"Missile Defense","SM-6",1383,,,,,,,,,,,,,0,0,,5810,,0,0,0,0,,0,0
"Missile Defense","STINGER",46,,,,,,,,,,,,,,,,,,,,,,0,1283223.125,
"Missile Defense","THAAD",1830,,,,,,,,,3174448,26737427.1538,50572063.5099,71412246.8059,42940175.0849,350508.68,-4810253.13,-506551.1355,-800655.8765,-2155289.9847,,,,,,
"Missile Defense","THAAD-THEATER HIGH ALT AI",1922,,,,,,,455600,580520560,403608313,416757371,287211640.2656,147373827.0645,54587040.4375,27174261.37,-6735766.88,-534233.07,-1062385.625,-1667161.625,-5996201.8437,-633691.625,-776000,,,
"Missile Defense",,,0,45601401,26657263,49457786,90366956,79195742,38923135,58370664,444436811.2206,791989137.0435,547922126.9601,416133844.4989,712119066.371,79345844.171,76104919.59,61123712.0982,49118057.3052,35756710.7583,137388894.1763,206073106.7622,237927488.9763,750740725.0715,1504968056.2708,606793925.0374
"Ordnance and Missiles","25MM M242 AUTOMATIC GUN",319,,,,,,,,,,,,,0,,,,,,,,,,,
"Ordnance and Missiles","439",2041,,,,,,,,,,,,,,,,,,0,1233836,40074,-468595.5088,-21857.4395,-1011167.7795,0
"Ordnance and Missiles","442",2042,,,,,,,,,,,,,,,,,,77876,0,175374,1074633.84,499876,1231106.0101,-232311.1801
"Ordnance and Missiles","466",2044,,,,,,,,,,,,,,,,,,0,,,,,0,
"Ordnance and Missiles","5.56MM M249 SQD AUTOMATIC",318,,,32125,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","50MM M85 MACHINE GUN",304,,39197,523771,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","60MM AMMUNITION ALL TYPES",364,,,,,,,,,,,-28.22,,,,,,,,,,,,,
"Ordnance and Missiles","81MM M29 ON MOUNT M23",331,,,38900,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","9MM AMMUNITION ALL TYPES",361,307700,,,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","AAG",2192,,,,,,,,,,,,,,,,,,14896.2002,,,,,,
"Ordnance and Missiles","AGM-154A",874,,,,,,,,,,-43701.8008,,,,,,,,,,,,,,
"Ordnance and Missiles","AGM-62 WALLEYE",840,77120,,32150,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","AGM-65 MAVERICK",1530,,137029,,72818,,,,,,,,-266740,,,,,,,,,,,,
"Ordnance and Missiles","AGM-88 HARM",859,,,,,,,,,,,-71.7,,,,,,,,,,,,,
"Ordnance and Missiles","AGM-88E AARGM",1362,,,,,0,,,,,,,,,0,,186062.13,,-184359.4688,,230733.65,398069.3756,-624806.25,150286.8437,-12070
"Ordnance and Missiles","AH-64E New Build",2040,,,,,,,,,,,,,,,,23501,,,,,,,,
"Ordnance and Missiles","AIM-9 SIDEWINDER",1913,,,,,,,,,,,-6000,-77574,,,,,,,,,,,,
"Ordnance and Missiles","AIM-9X",1842,,,,,,,,,,,,,-243835.8281,0,-1419646.37,-8163.77,,,-727329.1719,-2754776.3809,-1715185.5128,-996523.1875,0,
"Ordnance and Missiles","ALCM",12,,,,,,,,,120267,,479473.5899,,,0,0,,,,,,,,,
"Ordnance and Missiles","AMMUNITION SIMULATORS, AL",1935,,,,,,,,,,,-255223.9119,,,,-70.91,,0,,-46565.1719,,,,,
"Ordnance and Missiles","AMRAAM",81,46267,,,,,,,,,-2536.28,-401423.2188,-166232.1587,-99474.3872,-69585.59,,,-24135.9295,-108559.5,-1237250.1499,0,-381152.6245,-1520529.4298,-529906.8016,-40562.0313
"Ordnance and Missiles","AMRAAM (NAVY)",80,,,,,,,,,,,,,0,,,,,,0,,,0,,
"Ordnance and Missiles","ARMY TACTICAL MISSILE SYS",158,,,,,,,,,,,,,,,,,0,,,,,,,
"Ordnance and Missiles","ATACMS-APAM",623,,,,,,,,,,0,4836,,117360,578931.5,0,-578931.5,,,,,,,,
"Ordnance and Missiles","BGM-109 TOMAHAWK",865,1092886,43663,72735,,,,,,,,-7050.5898,,,,,,,-80370.5,,0,,,,
"Ordnance and Missiles","C-3",715,,,,,,,,,,-83994.4429,-222501.6285,-112299.6817,,,,,,20577,,0,0,,,
"Ordnance and Missiles","CNA",1915,,,,,,,,,,-10193.9303,-37883.2993,-49591.7197,-104493.9297,-130872.26,-95000.97,-149732.1563,-5848.4302,,0,0,,,,
"Ordnance and Missiles","CNG",1917,,,,,,,,,,,,,,-379782.1,-1028035.7,,,,,,,,,
"Ordnance and Missiles","CNU",2070,,,,,,,,,-158491.9375,,,,,,,,,,,,,,,
"Ordnance and Missiles","CNZ",2072,,,,,,,,,,,,,-206881.7695,,,,,,,,,,,
"Ordnance and Missiles","DADS",1994,,,,,,,,,,161340,,,,,,,,,,,,,,
"Ordnance and Missiles","DEAMS Inc 1",2101,,,,,,,,,,,,,,,,,,,,2745609,,0,,
"Ordnance and Missiles","DEF MET SAT PROGRAM (DMSP",1746,,,,,,,,,,,,,,,,,,,,0,,,,
"Ordnance and Missiles","DJN",1931,,,,,,,,,,,,,,,,,,,-69,,,,,
"Ordnance and Missiles","EBE",1933,,,,,,,,,,,,,-18501.25,-4762.64,,,,,,,,0,,
"Ordnance and Missiles","EBJ",2077,,,,,,,,,,,,-4776.3999,-411.04,-17767.15,,,,,,,,,,
"Ordnance and Missiles","EXCALIBUR",1360,,,,,,,,,,,,,,,,0,,-7256.3398,-46057.8291,0,-47448.6514,0,0,-147915.8125
"Ordnance and Missiles","FQG",2080,,,,,,,,,,,,,-1119690.125,,,0,0,,,,,,,
"Ordnance and Missiles","GMLRS",667,,,,,,,,,,626593.3516,,-1411171.8086,-399038.8438,-27432.12,,125891.0937,81857.0499,0,,,0,0,,0
"Ordnance and Missiles","GUIDED MSL LAUNCH MK-41",822,,,,,,,,,,-1042,,,,,,,,,0,,,,,
"Ordnance and Missiles","GUIDED MSL LAUNCH MK-73",829,,,,,,,,,,,-63814,,,,,,,,,,,,,
"Ordnance and Missiles","HARM (AIR FORCE)",30,,,,,,,,,,,,,,0,,-353219.68,-35458.75,-30764.9609,0,,,,0,
"Ordnance and Missiles","HARM (NAVY)",29,,,,,,,,81483,,,,,,0,,,,,,,,,,
"Ordnance and Missiles","HAWK IMPROVED",1312,,,,,,,,,,,,0,-544.88,,-26134.64,0,-19056.8203,,,,,,0,
"Ordnance and Missiles","HIMARS",1361,,,,,,,,,,,,,,,,-6619.3999,,,,,,0,,
"Ordnance and Missiles","ILS-S",1973,,,,,,,,,,,,,,,,8975,313915.082,821973.96,336513,,,,,
"Ordnance and Missiles","JASSM",1832,,,,,,,,,,-922263,-41575.0703,-968542.8711,-548801.8247,-361581.76,-947375,-1412271,-954720.1797,-577755.7272,-869272,-1031121.2969,-1053997,-137494.0313,-6197704,-4593408
"Ordnance and Missiles","JAVELIN",685,,,,,37876,,,,,,,,,0,0,,,,70407.4688,-1102304.875,-517984.25,,0,
"Ordnance and Missiles","JDAM",1808,,,,,,,,,,-19317.9395,-374714.9375,-113178.9297,-225691.2438,,-10079.49,,0,0,-43613.7597,-22469.0391,-26000,-150434.355,-532028.0901,-0.02
"Ordnance and Missiles","JOINT COMMON MISSILE",1364,,,,,,,,,,-1107241.9998,-5904659.7557,-1902970.6275,-1404423.2813,,,,,,,,,,,
"Ordnance and Missiles","JSOW",1862,,,,,,,,,,,-12575.21,-674153.043,-100917.8203,-6000,,-125000,-22176,-301431.5879,-111048.75,-18258.49,-1246402.9842,-775972.5652,-85532.3281,0
"Ordnance and Missiles","LASER HELLFIRE",9,,,,,,,,,,0,0,155987,49000,661952,734226,0,,,,,-433191.0938,,,
"Ordnance and Missiles","LGM-30 MINUTEMAN",1532,296043,6449088,5920100,71940,,,,,,-1498089.0537,-17382.2202,-36671.3594,,,,,,,,0,,,,
"Ordnance and Missiles","LONGBOW HELLFIRE",1824,,,,,7645233,11192,27656,,,-18756,-294181.75,-33358.8594,-548.49,,,0,-138985,,,,-11795.6104,,,
"Ordnance and Missiles","M16 5.56 MM RIFLE",338,,445315,549216,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","M198 155MM TOWED HOW",326,88160,91736,43875,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","M198 TOWED HOWITZER (155M",34,,,,,,,,,,534905,,847505,142560,-495,1462139.98,-53946.15,3410,,,,,,16850,364400
"Ordnance and Missiles","MAVERICK (IR)",35,,,,,,,,,,,,,,,212730,-32694.3594,-2250,,-18292.3203,,,,,
"Ordnance and Missiles","MIM-23 HAWK",141,,,,,,,,,,-3313.49,-38.69,,-64832.6016,,,,,,,,0,,0,
"Ordnance and Missiles","MIM-72 CHAPARRAL",148,39000,85316,122425,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","MINUTEMAN II",1355,,,,,,,,,,,45541.36,51035.0805,-244.54,-41459.6211,,-11280,,-234742.6548,,,,,,
