fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2010,EDO ACQUISITION II,5987021.0419,32,44
2010,EDUCATION DEVELOPMENT CENTER,196085.2344,1,1
2010,EG & G [URS],31840,1,1
2010,EI KANE,60322.4124,12,13
2010,EITZEN MARATIME SERVICES ASA,66194.0098,12,12
2010,ELBIT SYSTEMS,12919372.6245,28,30
2010,ELECTRO SWITCH,102050.7815,8,8
2010,ELECTRONIC DATA SYSTEMS [HEWLETT PACKARD],58718.78,5,5
2010,ELECTROPHYSICS,95586.5498,3,3
2010,ELMA ELECTRONIC,524709,18,18
2010,EMC,1366634.0777,22,22
2010,EMCOR COMPANY,34323292.0081,609,622
2010,EMR,14004.6904,1,1
2010,EMS TECHNOLOGIES,414927,12,14
2010,ENERTEK INTERNATIONAL,5939199.4062,19,21
2010,ENGINEERED SUPPORT SYSTEMS,397872.9702,12,12
2010,ENGINEERING SUPPORT PERSONNEL,17125554.5733,68,70
2010,ENSIGN BICKFORD INDUSTRIES,941893.1719,6,8
2010,ENSR INTERNATIONAL,68040,1,1
2010,ENTERGY,0,5,5
2010,ENVIRONMENTAL CHEMICAL,12216283.7157,80,88
2010,ENVIRONMENTAL SYSTEMS RESEARCH,4373897.4373,102,102
2010,ENVIROSHIELD,0,0,1
2010,EOD TECHNOLOGY,6314041.0625,6,11
2010,EQUIFAX,97261.96,9,9
2010,EQUITABLE RESOURCES,14541785,2,2
2010,ERAPSCO,87009408.75,13,18
2010,ERDAS,1550588.3901,16,16
2010,ESCGOV,4672982.2031,2,2
2010,ESCO ELECTRONICS,9821982.8008,8,9
2010,ESCO TECH,102017.8498,8,8
2010,ESI HOLDING,613,1,1
2010,ESSEX INDUSTRIES,185e3,2,2
2010,EST GROUP,213118.75,22,22
2010,ESTERLINE,128436.0781,6,6
2010,EVERETT SHIPYARD,71909,11,15
2010,EVERGREEN INTERNATIONAL,13917769.5781,8,8
2010,EWA,138490.5781,1,1
2010,EXIDE ELECTRONICS,8437737.1748,124,124
2010,EyakTek,22680370.5855,75,75
2010,F5 NETWORKS,50203.8291,5,5
2010,FALCON SECURITY,1272,2,2
2010,FATIGUE TECHNOLOGY,246449.8484,24,20
2010,FCN,935606.1795,21,21
2010,FEDERAL RADIO SERIVCES,0,2,2
2010,FEDERAL SIGNAL,33832,5,5
2010,FEDERAL WAREHOUSE COMPANY,894.89,1,1
2010,FEDERATED SOFTWARE GROUP,463971.0371,2,2
2010,FEDEX,1805467.8859,242,242
2010,FEMCO,0,0,1
2010,FERGUSON ENTERPRISES,43409.4101,14,15
2010,FIBER MATERIALS,1700234,3,3
2010,FIBERTEK,6049772.7103,161,162
2010,FIDELITY TECHNOLOGIES,51667813.62,88,89
2010,FINCANTIERI MARINE GROUP,1756084,16,16
2010,FINMECCANICA,186948709.3358,494,526
2010,FIRST COAST TECHNICAL INSTITUT,88637.5,3,6
2010,FIRST DATA,999364,5,5
2010,FLIGHTLINE ELECTRONICS,3648099.6323,41,43
2010,FLIR SYSTEMS,76420628.8469,204,221
2010,FLORIDA INTERNATIONAL UNIVERSI,109200,4,4
2010,FLUOR,34028769.9962,136,148
2010,FMC,14396181.75,6,6
2010,FOCUS TECHNOLOGIES,14766,3,3
2010,FORCE 3,17622704.2905,218,225
2010,FORCE PROTECTION,450332318.8989,172,202
2010,Foreign Contractor,47746217.4247,3384,3624
2010,FOREIGN UTILITY CONSOLIDATED REPORTING,-13930.4902,2,2
2010,FORMATION,2e4,1,1
2010,FOSTER FUELS,12301,1,2
2010,FOSTER WHEELER,248849.7484,7,7
2010,FOUR POINTS TECHNOLOGY,15130377.3797,294,295
2010,FUJI PHOTO FILM USA,1613736.4968,40,40
2010,Fujitsu,393897.4766,5,5
2010,FURNITURE BRANDS INTERNATIONAL,3849.05,1,1
2010,FUTRON,286314.538,8,8
2010,G4S PLC,358141.3008,4,12
2010,GA TELESIS,0,2,2
2010,GALE ASSOCIATES,237429.3802,9,9
2010,GANNETT,0,1,1
2010,GANNETT FLEMING AFFILIATES,14368,2,3
2010,GARNER MULTIMEDIA,99998,1,1
2010,GARTNER,8609230.9297,87,96
2010,GATE PETROLEUM COMPANY,-443434.4688,2,2
2010,GC INVESTMENT,4452895.4063,13,22
2010,GE ROLLS-ROYCE FIGHTER ENGINE TEAM [GE/ROLLS ROYCE],432315591.9395,29,34
2010,GENCORP,24675,6,6
2010,GENERAL ATOMICS,405023146.7212,79,79
2010,GENERAL COMMUNICATIONS,20550,1,1
2010,GENERAL DYNAMICS,7820685863.3982,7142,7353
2010,GENERAL ELECTRIC,906021466.7897,1146,1188
2010,GENERAL MOTORS,58671.09,4,4
2010,GENERAL TECHNOLOGY,7264.3999,1,1
2010,GEO MARINE,1831504.7832,22,25
2010,GEONEX,5854.25,3,3
2010,GEORGE G SHARP,30444950.0353,122,128
2010,GEORGE WASHINGTON UNIVERSITY,4363999.6755,45,45
2010,GEORGIA INSTITUTE OF TECHNOLOGY,12645580.5459,66,71
2010,GERBER SCIENTIFIC,119416.4907,18,16
2010,GETINGE,1554567.7075,54,54
2010,Gilbane,23342347.1795,72,93
2010,GILBERT ASSOCIATES,18517552.469300002,125,129
2010,GILL GROUP,4317291.0567,142,140
2010,GLOBAL CONTAINER LINE,190954.7969,10,10
2010,GLOBAL INSIGHT,46167,3,3
2010,GLOBAL KNOWLEDGE,463327.3719,9,9
2010,GLOBAL MARITIME SERVICES,37591840.6699,75,79
2010,GLOBAL STRATEGIES GROUP,31430435.4742,142,156
2010,GLOBAL TECHNOLOGY RESOURCES,19842753.2405,107,111
2010,GLOBALSIM,1649672.5625,3,3
2010,GLOBECOMM SYSTEMS,0,0,3
2010,GOLDBELT,907646.921,9,9
2010,GOMEZ & ASSOCIATE,24908,2,2
2010,GOODRICH,24656688.6308,172,179
2010,GOODWILL INDUS,114021520.5744,39,43
2010,GOOGLE,4230,1,1
2010,GORDON N STOWE & ASSOCIATES,74836.8203,1,1
2010,GOVERNMENT ACQUISITIONS,44746.3501,3,3
2010,GOVPLACE,38892.4512,5,5
2010,GP STRATEGIES,2700759.9392,45,45
2010,GPC CONSOLIDATED REPORTING,97516.1001,11,9
2010,GRANITE CONSTRUCTION COMPANY,3611692.4375,4,8
2010,GRAYBAR,871526.1294,58,58
2010,GRIMCOM,35992712.5587,52,56
2010,GRINNELL,2499,1,1
2010,GRUNLEY WALSH JOINT VENTURE [Grunley Construction/William V. Walsh Construction],75491.8184,3,3
2010,GSC CONSTRUCTION,1090495.3957,20,21
2010,GTE [VERIZON],25362,3,3
2010,GTS DURATEK,25425484.804,238,241
2010,GTSI,41434458.2627,172,171
2010,HALIFAX,53169.6016,1,1
2010,HAMILTON PRODUCTS,592008.8902,83,83
2010,HAMILTON SUNDSTRAND,26037,2,2
2010,HAMPDEN ENGINE,159034.8438,3,3
2010,HARDING SECURITY ASSOCIATES,721259.375,4,18
2010,HARPER CONSTRUCTION COMPANY,70700526.5002,43,58
2010,HARPER INDUSTRIES,-58889,9,10
2010,HARRIS,938764653.2938,883,935
2010,HART CROWSER,2501,1,17
2010,HASKELL COMPANY,33327537.9334,54,63
2010,HAWORTH,2345750.2179,82,85
2010,HAYES SEAY MATTERN & MATTERN,90187,4,5
2010,HDR,24333345.8175,156,188
2010,HEALTH NET,584119.2682,38,38
2010,HEICO,90683.85,8,8
2010,HENSEL PHELPS CONSTRUCTION,162289326.6582,113,117
2010,HERLEY INDUSTRIES,1046941,6,8
2010,HERMAN MILLER,7529472.1015,286,288
2010,HERSTAL GROUP,16189710.6967,23,31
2010,HEWLETT PACKARD,492832866.5443,12122,691
2010,HIGHLAND ACQUISITION,154616.8401,9,9
2010,HILLENBRAND IND,946796.658,31,31
2010,HILLER INVESTMENTS,2294986.8319,130,131
2010,HISPANIC ASSOC OF COLLEGES &,145849,8,8
2010,HITACHI,3085271.8754,24,30
2010,HOCHTIEF AG,75993.5174,9,9
2010,HOFMANN MONDIAL,15257.0498,3,3
2010,HOLMES TUCKER INTERNATIONAL,3784760.6089,44,44
2010,HONEYWELL,327700102.1565,1301,1342
2010,HUGHES,24645,2,2
2010,HUMANA,2326263.3495,31,31
2010,HUNT COMPANIES,-69854896,1,1
2010,HYDRO MECHANICAL,30710,1,1
2010,HYDROGEOLOGIC,35932.5811,2,2
2010,Hydroid,11078920.6446,56,69
2010,I2,1356333.1777,30,30
2010,IBM,135784953.369,323,327
2010,ICF INTERNATIONAL,0,5,5
2010,ICF KAISER INTERNATIONAL,219705,3,3
2010,"ICON SYSTEMS, INC , SM CONSULTING",3479704.3263,41,44
2010,IDEAL SCANNERS & SYSTEMS,6109.0098,2,2
2010,IDX SYSTEMS,-129573.2598,3,3
2010,iGOV,1943752.1149,12,12
2010,IHI,394874.75,1,1
2010,IKON,670319.9794,39,39
2010,IL state government,36546.6016,2,2
2010,ILC INDUSTRIES,67810,11,11
2010,ILLINOIS TOOL WORKS,185518.0703,17,17
2010,IMMIXGROUP,41684522.6616,451,451
2010,IMO INDUSTRIES,1705197.5391,40,39
2010,IN Q TEL,688113,6,6
2010,INFORMATION HANDLING SERVICES,9172938.0849,109,109
2010,INGENESIS,96768,2,2
2010,INNOVATIVE LOGISTICS TECHNIQUES,2033172.1875,17,17
2010,Innovative Technical Solutions [Gilbane Building Company],3471496.75,4,4
2010,INSIGHT ENTERPRISES,2759024.9663,148,152
2010,INSITUFORM TEC,31117.8701,4,4
2010,INSTRUMENTARIUM,2859383.1749,29,29
2010,INTEGRA LIFE SC,836312.5779,50,50
2010,INTEGRAL SYSTEMS,112398.1094,2,2
2010,INTEGRAL TECHN,24750,1,1
2010,INTEL,9461.6001,3,3
2010,INTELLIGENCE ENTERPRISE SOLUTI,1281882.0977,16,16
2010,INTELLIGENT DECISIONS,2318118.5157,91,92
2010,INTERAD,77844.9695,6,6
2010,INTERFACE,165362.3426,11,11
2010,INTERGRAPH [HEXAGON AB],40178034.712,315,315
2010,INTERMAGNETICS GENERAL,0,3,3
2010,INTERNATIONAL PAPER COMPANY,3621.56,6,6
2010,INTERNATIONAL SHIPHOLDING,80712694.5997,63,63
2010,INTERNATIONAL SYSTEMS MARKETING,289595.6124,8,8
2010,INTERPUBLIC GROUP OF COMPANIES,58847316.2969,52,55
2010,INTERTEK TESTING SERVICES,0,1,2
2010,INVISION TECHNOLOGIES [GENERAL ELECTRIC],24337,2,2
2010,IOWA STATE UNIVERSITY,873078.0567,3,4
2010,IPSEN INTERNATIONAL,18344.4709,2,2
2010,IROBOT,29407068.2801,86,92
2010,IRON MOUNTAIN,226469.349,19,26
2010,ISO,211739.6109,19,19
2010,ISRAEL AIRCRAFT INDUSTRIES,5323e3,4,4
2010,ISYS,21172.0605,1,1
2010,IT GROUP,8526684,8,9
2010,IT RESEARCH INSTITUTE,0,1,1
2010,ITOCHU,12682.9297,1,1
2010,ITT,397327804.0069,646,681
2010,J & J WORLDWIDE SERVICES,98750,1,1
2010,JA JONES CONSTRUCTION [PHILLIP HOLZMANN AG],55428802.6201,74,74
2010,JACOBS ENGINEERING GROUP,132727540.3609,868,888
2010,JAMES W SEWALL,194309.9219,2,2
2010,JAY HENGES ENTERPRISES,124380.6212,6,6
2010,JCAHO,57802.7,14,14
2010,JEOL,1064685.7703,32,32
2010,JF TAYLOR,84609533.51,94,97
2010,JJMA,132110641.6367,1142,1181
2010,JJMA HOLDINGS,31271942.8681,36,36
2010,JOHNS HOPKINS UNIVERSITY,587780770.71,695,696
2010,JOHNSON CONTROLS,153624352.7499,695,742
2010,JOINT VENTURE [ITT/NORTHROP],4524915.5,21,22
2010,JOINT VENTURE [THALES/RAYTHEON],38471.5656,7,7
2010,JOINT VENTURE [UT-BATTELLE],1185,2,2
2010,JONES & STOKES ASSOCIATES,1778418.9921,29,33
2010,JORGE SCIENTIFIC,8493277.2501,35,35
2010,KAISER AEROPSACE & ELECTRONICS,1400668.7002,14,15
2010,KAMAN,9109701.2164,52,54
2010,KCI KONECRANES,16344.6602,3,3
2010,KEANE,929908.0988,12,26
2010,KELLOGG BROWN & ROOT,-36279.4195,8,8
2010,KFORCE,4042700.5137,7,7
2010,KIEWIT,5598658,11,15
2010,KIMBALL,8617248.2313,167,173
2010,KIPPER TOOL COMPANY,259991.4389,19,21
2010,KIRBYORAT,68888.6997,6,6
2010,KLA TENCOR,92560.8701,7,7
2010,KNOLL,9399640.6321,187,188
2010,KOMATSU,11905.8799,1,1
2010,KONE HOLDINGS,554206.4669,40,48
2010,KONGSBERG GRUPPEN,18029919.9728,87,93
2010,KONIAG DEVELOPMENT,3509897.9883,20,24
2010,KONTRON AG,291049.1899,24,25
2010,KOR ELECTRONICS,7292516,14,16
2010,KPMG,1711992.8125,6,8
2010,KRUEGER INTERNATIONAL,403854.6128,29,29
2010,L3 COMMUNICATIONS,1490454525.289,4367,4665
2010,LAKESHORE TOLTEST,18216120.5942,83,91
2010,LANDSTAR CARRIER GROUP,6150,1,1
2010,LANE INDUSTRIES,7849729.8369,43,47
2010,LASON,4492.8198,2,2
2010,LAW ENGINEERING & ENVIRONMENTAL SERVICES,-3671.6,2,2
2010,LB & B ASSOCIATES,13890120.7563,90,110
2010,LEARNING TREE INTERNATIONAL,9e3,1,1
2010,LECROY,128568.1423,18,19
2010,LEXMARK INTERNATIONAL,114447.6992,11,11
2010,LFC HOLDINGS,17915.1597,5,5
2010,LIEBERT,124555,6,6
2010,LIFE CYCLE ENGINEERING,56430867.0126,202,202
2010,LINEAR INDUSTRIES,0,2,2
2010,LIRBY,213500.5099,10,10
2010,LISTING DOUGLAS J,129841,1,1
2010,LITTON [NORTHROP GRUMMAN],14607,9,9
2010,LOCKHEED MARTIN,8830326137.8319,4554,4763
2010,LOGIS TECH,4873078.206,24,24
2010,LOGISTICS MANAGEMENT INSTITUTE,1722247.0703,13,13
2010,LORAL SPACE,11366.04,2,2
2010,LUCENT TECHNOLOGIES,17054.8399,8,8
2010,M.C. DEAN,145519831.4354,457,467
2010,MA MORTENSON COMPANY,1448025,13,18
2010,MACAULAY BROWN,0,0,1
2010,MACRO INTERNATIONAL,600258.9932,14,16
2010,MACTEC,763161,37,41
2010,MANAGEMENT CONCEPTS,20557.5996,7,7
2010,"MANAGEMENT CONSULTING, INC.",28505214.5716,527,533
2010,MANSON CONSTRUCTION,1269052.3594,7,12
2010,Mantech,141007811.2862,497,520
2010,MARCONI,553436.8835,13,13
2010,MARITIME HELICOPTER SUPPORT [Lockheed Martin/Sikorsky Joint Venture],343079716,10,16
2010,MARRIOTT,1180563.0812,64,67
2010,MARTEK POWER,87892,7,7
2010,MASON & HANGER,7366442.7179,47,49
2010,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2102158,18,18
2010,MAXIMUS,172643.75,3,3
2010,MBB OF AMERICA,23979516.9375,43,44
2010,MC VAC ENVIRONMENTAL,46335,5,5
2010,MCBRIDE & ASSOCIATED,-72620.5028,2,2
2010,MCC DEVELOPMEN,21211819.3131,39,39
2010,MCDERMOTT INTERNATIONAL,7830.1098,2,2
2010,MCI/WORLDCOM [VERIZON],12235,3,3
2010,MCKESSON,139359.707,5,5
2010,MCMUNN ASSOCIATES,57437,2,2
2010,MCNEIL TECHNOLOGIES,1207155.125,4,4
2010,MCR FEDERAL,2679609.964,34,37
2010,MDA,5e4,1,1
2010,MEDAPHIS,0,2,2
2010,MEDICINE,5615612.1087,20,20
2010,MEDQUEST,138721.8976,8,8
2010,MEDTRONIC,3414693.9333,177,177
2010,MEGGITT CORP USA,20087913.4568,101,105
2010,MERCK,176843.1208,12,12
2010,MERCURY COMPUTER SYSTEMS,492685.2792,14,14
2010,MERISTAR HOSPITALITY,12196.7998,3,3
2010,METALCRAFT MARINE,2946744,2,2
2010,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",231384.4531,4,6
2010,METI,290602.75,11,11
2010,METRO MACHINE [General Dynamics],220060281,304,304
2010,MICHAEL BAKER,20906618.0724,58,74
2010,MICRO NETWORKS,114525.6563,1,1
2010,MICROCOSM,29821.0391,1,1
2010,MICRON,-108230.6299,8,8
2010,MICRONETICS,7625,2,2
2010,MICROS SYSTEMS,8303.23,2,2
2010,MICROSEMI,78905.2402,9,9
2010,MICROSOFT,14521310.3314,46,48
2010,MICROTECHNOLOGIES,2981702.4039,28,30
2010,MID ATLANTIC DOOR GROUP,6770,1,1
2010,MIDWEST RESEARCH INSTITUTE,0,1,1
2010,MILCOM,139393221.3755,935,942
2010,MILITARY PERSONNEL SERVICES CORPORATION,3736911.0498,5,5
2010,MILLINGTON TELEPHONE,482429.625,4,4
2010,MINE SAFETY APPLIANCES COMPANY,661367.3083,55,56
2010,MISSION SYSTEMS,119569.0391,4,4
2010,MITA INDUSTRIA,422880.8701,7,7
2010,MITSUBISHI (EXCLUDING MHI),470507.6777,12,13
2010,MITSUBISHI HEAVY INDUSTRIES,1380102.0953,53,53
2010,MOFFATT & NICHOL ENGINEERS,7842692.3789,28,34
2010,MOHAWK INDUSTRIES,17671.2891,4,4
2010,MOOG CLASS A,18403492.4077,87,88
2010,MORAN TOWING,11596163.0391,53,63
2010,MORAN TRANSPORTATION COMPANY,0,0,1
2010,MORGAN STANLEY DEAN WITT CORPER,7432121.709,14,14
2010,MOTOR TECHNOLOGY,179846,6,6
2010,MOTOROLA,10945395.8995,278,284
2010,Motorola Joint Venture [AIEE],17720,1,1
2010,MRO SOFTWARE,853410.2461,4,4
2010,MSE,0,1,1
2010,MTC TECHNOLOGIES,0,1,1
2010,MTS3,6285426.5254,32,36
2010,MWH GLOBAL,2501,1,17
2010,MYRIAD GENETICS,466748.4893,18,21
2010,MYTHICS,8220186.268,58,58
2010,NAME EDGE TECHNOLOGIES,2733413,6,6
2010,NAMMO,42276394.2784,93,102
2010,NAN INC,5225852.2617,32,36
2010,NANA DEVELOPMENT,9798959.9903,129,138
2010,NANA REGIONAL,15032134.165,129,146
2010,NASATKA BARRIER,-1780,2,2
2010,NATIONAL ACADEMY OF SCIENCES,3703602.0156,35,37
2010,NATIONAL CONTRACT MGMT ASSOC,24786.52,4,4
2010,NATIONAL INDUSTRIES FOR THE BLIND,988397.9326,13,13
2010,NATIONAL INTEREST SECURITY [IBM],16975286.7344,10,10
2010,NATIONAL SERVICE INDUSTRIES,507.5,5,5
2010,NAVIGANT INTERNATIONAL,3447365.0303,24,26
2010,Navistar International,1227971984.7722,78,93
2010,NAVMAR APPLIED SCIENCES,232526215.1314,136,137
2010,NCI INFORMATION SYSTEMS,7082212.5234,20,20
2010,NDI ENGINEERING COMPANY,13608469.7613,149,153
2010,NESTLE,26109.2197,3,3
2010,NETIQ,122034.9864,5,5
2010,NETWORK EQUIPMENT TECHNOLOGIES,1309205.7832,29,29
2010,NETWORK IMAGINING,1424024,2,2
2010,NETWORK INNOVATIONS,180570,2,2
2010,NEW ENGLAND EL,0,1,1
2010,NEW TANGRAM,43252.8086,1,1
2010,NEXTIRA FEDERAL,1403478.9394,9,9
2010,NIBS,3330021.5898,30,32
2010,NIKA TECHNOLOGI,4207312.2028,57,59
2010,NIPPI KOSAN,23891742.8484,757,779
2010,NIPPON SANSO,-375,1,1
2010,NISHIMATSU CONSTRUCTION,12536922.3965,7,7
2010,NISTAC ,3568,1,1
2010,NMC GROUP,1667494.0606,27,31
2010,NOBLIS,11361181,36,40
2010,"NORTEL ENTERPRISE SOLUTIONS, NORTEL GOVERNMENT SOLUTIONS",228850.71,4,4
2010,NORTHROP GRUMMAN,6088180973.6947,7961,8155
2010,NOVA SCIENTIFIC,4453869.5469,39,39
2010,NOVARTIS DIAGNOSTICS,958561.3398,6,6
2010,NOVELL,55142.5,3,3
2010,NTS TECHNICAL SYSTEMS,2063438.7705,41,45
2010,OAK RIDGE ASSOCIATED UNIVERSITIES,66465,2,2
2010,OCE USAHOLDINGCO,397078.262,38,38
2010,OCEAN SHIPHOLDINGS,141094908.8926,43,43
2010,OCEANEERING INTERNATIONAL,19181183.9206,139,144
2010,OCEUSAHOLDING,29184.4805,1,1
2010,OCTAGON SERVICES,-37124.08,2,2
2010,OFFSHORE,45e3,3,5
2010,OFS/STYLINE IND,107602.5583,14,14
2010,OHIO STATE UNI,1671750.3398,31,32
2010,OLIN,25913556.38,14,20
2010,OMNI HOTELS MANAGEMENT,1500,1,1
2010,OMNICOM,1749619.6953,6,6
2010,OMV MEDICAL,57728407.6577,345,367
2010,OPEN TEXT,427452.0021,15,15
2010,OPTICS 1,8208241,15,20
2010,ORACLE,80180990.0969,150,152
2010,ORBITAL SCIENCES,55857690.1764,94,98
2010,OREGON IRON WORKS,1881386,7,7
2010,OSHKOSH,455302363.9511,453,517
2010,OSI,312651.5372,10,11
2010,OSSI SAFENET SECURITY SERVICES,458084.8008,6,6
2010,OVID TECHNOLOGIES,630886.0391,2,2
2010,OWL COMPANY,5069583.8986,24,24
2010,P & L POWER SERVICES,33252.75,4,4
2010,P3I,1735766.99,9,11
2010,PACIFIC CONSTRUCTION SERVICES,-5271.73,1,1
2010,PACIFIC INSTRUMENTS,88811.54,4,5
2010,PACIFIC MARINE,5470345,5,5
2010,PAE AVIATION & TECHNICAL SERVICES,12711052.7326,31,31
2010,PAR TECHNOLOGY,20995363.0819,41,52
2010,PARKER HANNIFIN,19593291.8614,262,265
2010,PARSONS,165724181.9337,217,222
2010,PATRIOT HOLDING,31845907.2189,27,27
2010,PC CONNECTION,5142.7402,1,1
2010,PCITEC,1596779.0057,36,36
2010,PE SYSTEMS,1957e3,3,3
2010,PEARSON ENGINEERING,20923445.6354,24,29
2010,PECKHAM,19236498.5919,23,23
2010,PEMCO AVIATION GROUP,829957.2969,3,6
2010,PENNSYLVANIA STATE UNIVERSITY,183185026.9902,474,502
2010,PENSKE TRUCK L,31029.0698,4,5
2010,PEPCO,1451437.29,8,9
2010,PERKIN ELMER,1937721.5007,95,95
2010,PERSONNEL DECISIONS INTL,52e3,2,2
2010,PHILIPS,6600262.5519,83,83
2010,Phillips Electronic North America Corporation,12710586.8777,102,102
2010,PHONAK,125135.1006,6,6
2010,PHOTONICS MANAGEMENT,313257.6402,9,9
2010,PHYSICAL OPTIC,179970.0566,4,4
2010,PHYSICAL SCIENCES,2649507,20,20
2010,PITNEY BOWES,3107937.7591,139,139
2010,PLANNING SYSTEMS,16056564.9014,121,124
2010,PLATINUM EQUITY HOLDINGS,841993.7215,11,11
2010,PM & AM RESEARCH,814725.1875,2,3
2010,POINT BLANK ENTERPRISES,4732.0498,1,1
2010,PRAXAIR,2472885.802,244,254
2010,PRAXIS INTERNATIONAL,26788715.5408,115,115
2010,PREMIER PROFESSIONAL SYSTEMS I,0,2,2
2010,PRESIDIO TRUST,1736274.8594,45,45
2010,PRI,1438054.2002,97,101
2010,PRIDE INDUSTRIES,6363931.2362,45,61
2010,PRIVATE SECRETA,99500,1,1
2010,PROCTER & GAMBLE,-3691.04,1,1
2010,PROGENY SYSTEMS,71103941.1686,161,164
2010,PROGRESS SOFTWARE,8032.5,2,2
2010,PROPPER INTERNATIONAL,42041581.7843,28,28
2010,PROQUEST COMPAN,234564.9092,22,22
2010,PRUDENTIAL,69170.184,8,8
2010,PSI INDUSTRIES,99528.71,3,3
2010,QED SYSTEMS,67947840.1811,399,438
2010,QINETIQ GROUP,94204213.324,154,171
2010,QIOPTIQ,7470,1,1
2010,QTC MANAGEMENT,28500,1,1
2010,QUANTA SYSTEMS,464664,4,4
2010,QUANTUM 3D,69994,1,1
2010,QUANTUM RESEARCH INTERNATIONAL,2501,1,15
2010,QUEST DIAGNOSTICS,-18084.6504,1,1
2010,QWEST,4543594.2856,74,82
2010,RADIANCE TECHNOLOGIES,891259.7339,26,26
2010,RADIANTBLUE TECHNOLOGIES,45662.9492,3,3
2010,RADIATION SYST,-12600,1,1
2010,RADVISION,-3951,1,1
2010,RAYMOND HANDLI,4300,1,1
2010,RAYTHEON,4376853534.8564,2768,2876
2010,READYONE INDUSTRIES,10800,1,1
2010,RECON/OPTICAL,812783,1,1
2010,RED RIVER,10083978.1323,240,242
2010,Reed Elsevier,1932766.7798,84,88
2010,REGENTS OF THE UNIVERSITY OF CALIFORNIA,51969,3,3
2010,RELATIVITY CAPITAL,157850,1,2
2010,REMINGTON ARMS COMPANY,49611.2795,5,5
2010,REPUBLIC SERVICES,1164110.4454,38,53
2010,RESEARCH ANALYSIS,766234.0625,3,3
2010,RESEARCH IN MOTION,3645,3,3
2010,RESEARCH TRIANGLE INSTITUTE,1060697.3594,14,14
2010,RESOURCE MANAGEMENT CONCEPTS,3643216.6797,18,19
2010,RESUN LEASING,146346.0297,16,16
2010,RGII TECHNOLOGIES,0,1,1
2010,RHEINMETALL AG,66072592.3138,27,41
2010,RHODE ISLAND STATE GOVERNMENT,1211777.7675,167,173
2010,RICOH,1812949.2955,205,211
2010,RLM SERVICES,7991289.6892,136,141
2010,ROBERTS OXYGEN,117315.7687,141,142
2010,ROBERTSON FUEL SYSTEMS,1644233.8454,38,40
2010,ROCKWELL AUTOMATION,6384540.4141,87,97
2010,ROCKWELL COLLINS,373302731.4645,524,537
2010,ROE ENTERPRISES,22974873.0944,130,134
2010,ROLLS ROYCE,386826139.9577,414,454
2010,RONCO,235876.8496,6,6
2010,ROPER,18514,1,1
2010,ROY ANDERSON HOLDING,9643602.5,2,6
2010,RQ CONSTRUCTION,18485465.2071,25,34
2010,RS MEANS COMPANY,79361.3089,6,6
2010,RUAG,3500,4,4
2010,S&K TECHNOLOGIES,2518603.2061,27,30
2010,SAALEX SOLUTIONS,830311.5675,39,44
2010,SABRE SYSTEMS,28429595.77,101,102
2010,SABRELINER,7742.8101,3,3
2010,SAFE BOATS INTERNATIONAL,2630696.1724,5,5
2010,SAFETY KLEEN,1822475.0618,81,78
2010,SAIC,1505380226.5804,5116,5298
2010,SAINT GOBAIN,840517.1658,10,10
2010,SALTCHUK RESOURCES,2887152,9,11
2010,SAMSUNG,40452.9702,154,154
2010,SANOFI,3929216.9864,145,144
2010,Sauer Holdings Inc,93566052.1651,129,139
2010,SC COMPANIES,1874111.5,8,9
2010,SCANA,0,4,4
2010,SCANDIA MANUFACTURING COMPANY,161178.8906,11,12
2010,SCHAFER,35960325.3701,59,59
2010,SCHINDLER ENTERPRISES,3500,1,1
2010,SCHOTT NORTH AMERICA,4336,1,1
2010,SCI SYSTEMS,44583299.9805,45,55
2010,SCIENTIFIC RESEARCH,161948188.9322,838,868
2010,SCRA,22501869,75,83
2010,SCRIPTPRO,35877091.4994,115,115
2010,SCWARTZ ELECTRO OPTICS,750254,9,9
2010,SDS INTERNATION,11343.6563,2,2
2010,SEALIFT HOLDINGS,73756924.8358,72,72
2010,SEAWEED SYSTEMS,1280,1,1
2010,SECURITAS AB,31375.7392,2,3
2010,SECURITY BY KENCO,3384,1,1
2010,SEMPRA ENERGY,10953006,4,4
2010,SENSOR SYSTEMS,1205510.9876,23,22
2010,SERCO GROUP PLC,166920005.6608,990,1036
2010,SERMATECH INTERNATIONAL,6967.25,3,3
2010,SES GLOBAL,456521.5625,5,5
2010,SGL CARBON,2366061,9,9
2010,SHAKESPEARE,585242.2086,14,14
2010,SHAW GROUP INC,119766226.9525,197,232
2010,SHOLDERS & SANFORD,1825556.4499,21,26
2010,SIDEREAL SOLUTIONS,0,2,2
2010,SIEMENS,31512447.5829,408,418
2010,SIERRA MONOLITHICS,41160,1,1
2010,SIERRA NEVADA,92626766.0049,91,105
2010,SIERRACIN,4433726.4063,6,6
2010,SIGNAL TECHNOL,312915,27,28
2010,SILICON GRAPHICS,5723175.2482,33,34
2010,SJ THOMPSON,-338.6,1,1
2010,SKYLINE INDUSTRIES,2328612,2,2
2010,SMALL BUSINESS CONSOLIDATED REPORTING,25027.7402,7,4
2010,SMARTRONIX,24797186.4595,47,48
2010,SMITH & WESSON HOLDING,6306,1,1
