"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"MORTAR FIRE CTRL SYSTEM",336,,,52135,35150,,,,,,,,,,,,,,,,,,,,
"MP RTIP",697,,,,,10328,38729,,,,,,,,4850582,12416307.19,10119531,8707325.1876,-560072.125,,,,-85501.0078,-28770.8301,
"MPF",1334,,,,,,,,,17132,,,,,,,,,,,,,,,
"MPS",1385,,,,,,,,,-60000,,,,,,,,,,,,,,,
"MQ-1C Gray Eagle",2036,,,,,,,,,,,,,,,,,,402394843.885,492187362.25,1044930451.1017,745065203.7541,604616036.3984,602572090.0625,392471788.2031
"MQ-9 Reaper",1805,,,,,,,,,,,,12328417,,20620000,,,,,,49660100,,,,
"MROI",2148,,,,,,,,,,,,,,,,,,183690,,7596,6411022,6827937.7783,1512778.312,1384232
"MSE",662,,,,,,,,998,1570586.3809,1832476,2634131,12164241.75,32083287.0745,7066991.26,840573.07,-596,-3189583.5,-199849.7344,-0.5,,,,,
"MULT LNCH ROCKET SYS",178,2337724,37058712,146738545,36760863,,,,,,-608802.875,-8388.2598,,,,,,,,,,,,,
"MULTI SYS TEST EQUIP (MTE",411,,624359,4168884,236724,,,,,,,,,,,,,,,,,,,,
"MULTIPLE LAUNCH ROCKET SY",1923,,1473583,233685,,-21572,-202196,-11521,,,,,,,,,,,,,,,,,
"MUOS",1343,,,,,,,,12345,,,,,,,,35600033,17770185.5,20797733,-569704.5,3517003,164117.04,-2025861.75,,
"Massive Ordnance Penetrator (MOP)",2243,,,,,,,,,,,,,,,,,,,,,17292.2402,,,
"N40",2099,,,,,,,,,,,,,,,,25983099.58,2200000,2200000,,,,,,
"N78",2100,,,,,,,,,,,,,,,,,,475000,26633,,,,,
"N88",2102,,,,,,,,,,,,,,,,175793.75,242216.2734,17853.3496,,,,-22980.0098,,
"NAS",1823,,,,,,,,,,,,,,,,,,8785.8398,,,,,,
"NATO AAWS",1859,,,,,,,,,35500,7675,,,,,,,,,,,,,,
"NAVSTAR GPS",62,,,,,21236,7369816,4460628,494739,9356,524412.4902,5189018,4412561.6875,3693377.0116,1032706.85,1543237.24,850012.2947,,,-36341.4297,-80615.0234,,,,
"NAVY EPS",2194,,,,,,,,,,,,,,,,,,,,6271008.1875,-4999173,16355.7305,222962.8174,-7820.3101
"NAVY ERP",1987,,,,,,,,,30442.5,,,,,,,,,,,,,,,
"NCES",664,,,,,,,,,87369,4848.8398,55500,0,,,,,,,,,,,,
"NESP",1829,,,,,70328,,,,,,,,,,,,,,,,,,,
"NMD",1877,,,,,6000,6300,6615,,83563,,,,,,,,,,,,,,,
"NOE COMM EQUIP",456,-162072,99084,4830542,569679,,,,,,,,,,,,,,,,,,,,
"NON-SYSTEM TRAINING DEVIC",609,,93445,0,72461,,,,,,,,,,,,,,,,,,,,
"NPOESS",650,,,,,,26280,,,,17856,,,,,,,,,,,,,,
"NV LASER SYSTEMS",547,,69154,0,,,,,,,,,,,,,,,,,,,,,
"NV THERMAL SYSTEMS",548,80820,7461183,16682126,19400003,,,,,,,,,,,,,,,,,,,,
"OH-58 KIOWA (AHIP)",1898,927843608,126774392,177342456,250390927,663872,-501261,-90000,-117940.7393,-125813.1912,0,,-8646.9805,-11623,-75522.95,0,0,,,0,,-217443.0156,,,
"OTHER ENVIRONMENTAL PROGR",2115,380020744,364322414,318219829,461995397,547431102,546405046.03,438975379.7915,585999153.2451,649442356.647,597542057.2212,523436769.2934,626997817.6904,493855798.8256,446298086.2166,513048185.5281,368131413.1866,421733652.1831,398609174.0646,282134474.6631,387200089.3534,339538470.7182,384047754.3055,355295507.2061,140580471.4744
"Other UAS",2258,,,,,,,,,44106651,21835228,85694328,92085405.7929,78717050,59042585,31294134,63281494,64320883,162877195,99086533.3281,6418396.27,65801982.9806,28434751.1992,,
"PAC-3 MSE",2147,,,,,,,,,,,,,,,428167663.37,1830588298,1826212266.8231,84766828.588,57910982.75,191736211.6838,191977884.4057,161982674.9379,223283785.9279,217864538.3452
"PALLETIZED LOADING SYSTEM",187,188884,614374,2125514,9084373,,,,,,,,,,,,,,,,,,,,
"PATRIOT",7,,,,,-7664,0,545590,339186911.8996,774593630.2636,2393475489.7579,3059124089.413,3479971395.8571,2348422817.9629,2071140700.7581,1154223202.63,696333467.6929,335446296.9366,56834771.2642,-28835055.4263,-36030634.655,-6306976.0216,-4956354.6856,-9795723.5255,-5983423.5178
"PATRIOT MISSILE SYS",1916,321580102,276158332,485729063,405382671,40823030,8952204,12455629,-5148788,312441,-694589.3355,-12217669.97,-4122372.1016,,-552997.72,-27254,,1244282.9375,,89637.0078,,,,,
"PATRIOT PAC-3",44,,,,,357560452,227210025,689423351,418880812.1602,444561421.5752,113386240.0763,69837757.4532,71088303.0616,157238600.6969,29778770.77,22759262.02,103505334.7318,169707768.5133,424357063.615,242905190.5113,45064191.6638,15350187.0347,11986402.5636,138162936.2864,-1983091.9542
"PATRIOT/MEADS",1819,,,,,,,,,,,1996697.7266,,639495.0625,9727091.9453,37489754.3204,1168289985.5507,38218323.5127,1553582003.5861,3839761303.8112,1102705260.0715,615135800.2882,514656179.2428,153922763.9002,6526270.2891
"PHOENIX (AIM-54A/B)",40,,,,,,,,34606,,,,,,,,,,,,,,,,
"PHOENIX (AIM-54C)",65,,,,,,,,31998.3008,,,,,,,,0,,,,,,,,
"PHYSICAL SECURITY SYSTEMS",596,,,80337,132221,,,,,,,,,,,,,,,,,,,,
"PKI",1979,,,,,110000,,528421,819180,11264,,,,49404,,20673.75,,,,,,,,,
"PLS (FHTV)",1858,,,,,,,,,221648.9063,92949.5,237641,,963359.9922,-19646.18,,,,,,,,,,
"PREDATOR",676,,,,,,,,,619555.3585,592671.7883,74086.04,75940398.2002,4327021,28485332,-2200402,-415825,1615379,0,,,,-919087,,
"PROPHET SYSTEM",1327,,,,,2802942,8487900,15243497,,,,,-9222,0,,,,,,,,,,,
"PRV",1328,,,,,,,,,165,,,25457.7598,,,,,,,,,,,,
"PUMP, ASSY LIQ GAS WHL 35",597,,105252,4524961,39079,,,,,,,,,,,,,,,,,,,,
"QCK RESP MULTI-CLR PTR QR",471,11546946,6836802,,,,,,,,,,,,,,,,,,,,,,
"QM-107 GD MSL TGT SYS",154,8927187,10247417,3837826,1540915,,,,,,,,,,,,,,,,,,,,
"QUICK ERECT ANTENNA MAST",546,,,14250,,,,,,,,,,,,,,,,,,,,,
"RADIATION MONITORING SYST",582,58941,,377740,,,,,,,,,,,,,,,,,,,,,
"RAH 66 COMMANCHE",117,9515567,534716896,663141306,775825500,,,,,,-572,,,,,,,,,,,,,,
"RAIL GARRISON",1870,,,,,,,,,2961,,,,,,,,,,,,,,,
"RCAS",1956,,,,,8838507,,55072,0,57829316.75,1461126.5938,50775,,26854.3008,62880,,,,,,,,,,
"RECOVERY VEHICLE M88 IMPR",185,18853684,28060225,22151863,45759743,,,,,,,,,,,,,,,,,,,,
"REMOTE SENSING CHEM AGENT",583,763235,25618,13252,78182,,,,,,,,,,,,,,,,,,,,
"RMS",691,,,,,,,,,,,,,,,,,1322191,9253295.0313,0,,,,,
"RPV (AQUILA)",640,,,,,,,,,,,,37747617,42605064,8155746,-403782,0,5480,-296073,-1873727,,,,,
"RQ-7 Shadow",2259,,,,,,,,,,37209640,,,,,,,,,,,,,,
"RQ-7B Shadow Tactical Unmanned Aircraft System (RQ-7B Shadow)",2233,,,,,,,,,,,,,,,,,,,,,3265369.9376,113214572.6485,105962350.4982,65142543.7969
"RSA DINING FACILITY",2020,,,,,,,,,,22338603.879,44365140.3135,51255956.2653,35875035.5829,30945480.8,27298932.94,67237773.8204,60687890.1935,84048088.0042,52435961.6974,64742316.937,60118098.2201,18075418.4299,19100543.5417,10700205.1072
"RV-1",120,31473,3669600,371338,54724,,,,,,,,,,,,,,,,,,,,
"S-3A",1317,,,,,,,,,4281.7798,,,,,,,,,,,,,,,
"SATELLITE COMMUNICATIONS",2114,16811269,27030200,127474241,96784389,24410459,14860487,4247420,2398634.255,-9799.70120000001,0,0,-80850.1397,-206358.7188,-115.14,,,0,,,,,,,
"SBIRS HIGH",622,,,,,4996680,3355313,1328296,593733,0,,,-15312.54,,,,,,,,,,,,
"SBR",1354,,,,,364048,,,,16000,,,,,,,,,,,,,,,
"SCOUT",85,,,,,,,,38370181.7481,882417,7528372.6499,416205.8008,10351636.7139,49681859.133,41449437.04,133241068.77,15646297.4902,68595048,59327197.5625,-128611.5,-510348.73,-1489186.2969,-1483908.625,-526.97,-1860853.125
"SCOUT ASH",115,1189900,1692449,939314,1375221,,,,,-80529.0284,,,,,,,,,,,,,,,
"SEC MOB ANTI-JAM REL TAC",464,,,54952231,29626400,,,,,,,,,,,,,,,,,,,,
"SFW",680,,,,,,,,528553.4375,6426.52,,,,,24653.2,,,,,,,,,,
"SGL CHAN ANTI-JAM MANPORT",463,,559872,,,,,,,,,,,,,,,,,,,,,,
"SHELTER SYSTEM M51 CB",575,,,,9954,,,,,,,,,,,,,,,,,,,,
"SHILLELAGH MISSILE",1373,,,,,4146,,,,,8539.5,,,,,,,,,,,,,,
"SHOP EQUIPMENT MAINT TRK",600,,338237,695107,1651054,,,,,,,,,,,,,,,,,,,,
"SIGHT CREW SRVD WPNS AN/T",551,,,169935,307756,,,,,,,,,,,,,,,,,,,,
"SIGHT INDIVIDUAL AN/PVS-4",553,,278726,41688,,,,,,,,,,,,,,,,,,,,,
"SIGHT THERMAL NIGHT AN/TA",560,11317537,204523,453794,1099665,,,,,,,,,,,,,,,,,,,,
"SIGHT THERMAL TANK AN/VSG",559,,406920,1118094,,,,,,,,,,,,,,,,,,,,,
"SIGNALS ALL TYPES",403,,,301026,3564,,,,,,,,,,,,,,,,,,,,
"SIMP COLL PROT EQMT, M20",581,,,,582025,,,,,,,,,,,,,,,,,,,,
"SIMP TEST EQMT - INT COMB",599,75955,164304,99105,104077,,,,,,,,,,,,,,,,,,,,
"SIMULATORS, ALL TYPES",404,5111835,60000,11096798,8402430,,,,,,,,,,,,,,,,,,,,
"SINCGARS",2112,32984818,135181185,76435146,139065916,278869924,810707447,869462974.8125,556248925.1015,726740306.9337,442362968.4903,55507606.9244,89400015.5508,76085162.688,-543372.85,-152016.92,100750.8784,-287082.75,0,,,,54353.7813,38919604,-415433.2461
"SMART-T",1837,,,,,71703918,95468792,5996628,105638469,98670801,107192056.9805,8805849.25,7274857.5577,11854246.3486,3689105.18,3810677.42,-278946.38,-1294570.9125,322710,-207398,-300846.1563,,,-9703.2998,
"SOLDIER ENHANCEMENT",601,475572,232950,6795025,9480600,478550,,,,,,,,,,,,,,,,,,,
"SPARROW (AIM-7M) (AF)",61,,,,,,,,,,,,429186,,17145,,,,,,,,,,
"SPARROW (AIM-7M) (N)",43,,,,,,,,,1138681.25,,,1206.5,,,,,,,,,,,,
"SPS",1961,,,,,51884,7613480.4004,1139881.4126,600143,13687179.151,112078777.3309,166207124.8065,58718959.5994,3978777.2176,-3459157.12,18637.15,28795.1606,-12967.22,,,-15740,,,,
"SSDS",652,,,,,,,,,,855500,1541682.9063,913808,,,,,,,,-3412,,,,
"SSGN",1336,,,,,12786,,,,,,,,,,,,,,,,,,,
"SSN 685",1377,,,,,,,,,14397,2299.5801,-596.28,,,,,,,,,,,,,
"STANDARD MISSILE 2 (SM 2)",645,-4050292,,-638022,,-443465,-152787,2293933,4355403.375,1545351.5352,3072599,1608832,6010982.9609,2387403.2695,0,0,-36992.3019,,-375412.7813,,0,-5084.9502,,,
"STATUS OF FORCES AGREEMENT",2202,,,,,,,,,,,,,,,,,,,446455079.1599,854375660.8712,918327448.2695,687686668.6138,1149483164.5807,625773984.2778
"STD ARMY CND & CTRL SYS S",472,968012,1013000,,212142,,,,,,,,,,,,,,,,,,,,
"STINGER",46,,,,,,0,8392596,11242310.6119,5216696.2477,78690633.8429,9045300.7307,31432729.9469,43576495.5348,-160326.2,9608687.77,10773443.4,11563264.5469,242768.3848,-62424.2109,-1132566.2852,,0,354857756,187755808
"STINGER (RMP)  MANPORTABL",152,12959020,17856642,14122060,10687553,,,,,,,,,,,,,,,,,,,,
"STINGRAY",1871,,,,,,,,,11178159.1,0,,,,,,,,,,,,,,
"STRYKER (IAV)",703,3580230,,,52797,264836201,585796786,273498659.1201,1095198575.6453,2059846415.1194,2412177334.0452,1481635774.6672,1221143612.0352,983689903.9882,743824033.51,759326849.2091,322366605.3158,72944193.6912,-598638.5767,-4671392.4609,-11570345.1427,-3978177,-1552942.2251,5089642.1191,96802168.0078
"SURTASS",47,,,,,,,,,10984.8799,19708.8799,-126.88,,,,,,,,,,,,,
"Stryker Armored Vehicles",188,,,,8798532,,,,,,,,,,,,,,,,,,,,
"T-45TS",651,,,,,67226,648507,24000,,0,-9252.4902,-45995.8203,,,,,,,,,,,,,
"T-700",136,35291221,11549313,36501043,148518986,,,,,,-94933.0703,,,,,,,,,,,,,,
"T-800",135,20036384,13175900,37852785,52307814,,,,,,,,,,,,,,,,,,,,
"TACFIRE",48,,,,,,,,44733,,,,,,511400,,,,,,,,,,
"TACIT RAINBOW (JGL)",1821,,,,,,,,,,,,,,30387.6,30438.35,,,,,,,,,
"TACSATCOM",540,4305493,1519705,,,,,,,,,,,,,,,,,,,,,,
"TACTAS",56,,,,,,,,63584,,,,,,,,,,,,,,,,
"TACTICAL UAV",677,,,,,76948904,170533180,406644564,398567345.0937,931861108.1993,570078588.6153,944373375.2631,1124021397.7675,1874473261.0299,669421986.2494,548323642.5775,308504471.4219,349306256.6912,-56061857.3438,30227322.3349,-14501739.8399,-2423702.8384,1081243,0,0
"TANK (FUEL SVC) M131 SEMI",230,41650,41650,373075,745692,,,,,,,,,,,,,,,,,,,,
"TANK FUEL 5,000 GAL XM438",289,225717,,,231134,,,,,,,,,,,,,,,,,,,,
"TANK WATER 4,000 GAL M149",292,,,,1002,,,,,,,,,,,,,,,,,,,,
"TANK WATER 400 GAL M149 T",263,,26321,26772,649211,,,,,,,,,,,,,,,,,,,,
"TBMCS",1971,,,,,48974,,,,,-16485.5801,,,,,,,,,,,,,,
"TCAIMS II",1957,,,,,,1080,,4238,16164,-3600,,,,,,,,,,,,,,
"TDC",2005,,,,,,,,,297396.8125,174853.0635,162764,0,,,,,,,,,,,,
"TEAMMATE",441,,,,14060,,,,,,,,,,,,,,,,,,,,
"TELEPORT",1978,,,,,,150000,,4851,,,,,,,,,,,,,,,,
"TEST EQUIPMENT MOD TEMOD",494,10687331,2377072,1498737,252224,,,,,,,,,,,,,,,,,,,,
"THAAD",1830,,,,,,,,,38000,26988.3105,,12320,,,414576.19,0,,,,,,,,
"THAAD-THEATER HIGH ALT AI",1922,427393585,567449902,770886872,734893178,611745524,638010178,790768390,,,,,,,,,,,,,,,,,
"THIRD GEN NV SYSTEM",549,70000,1718194,362730,1221827,,,,,,,,,,,,,,,,,,,,
"TMIP",1952,,,,,,,,,98700,6103.9399,14250,38456.4492,,,,,,81061,,,,,,
"TOMAHAWK",50,,,,,,,,,1474230.375,4394570.2109,-66058.3984,,,,,,,,,,,,,
"TOOL OUTFIT HYD REPAIR",603,,,,42619,,,,,,,,,,,,,,,,,,,,
"TOW",1313,,,,,,,0,34170252.608,273541474.641,56770305.2,44118018,38904851.1719,48108666.9219,46868462.28,32028020.31,26136732.7618,23786138.4704,22350763.6481,25928204.4375,6746407,-31118.6602,-57880.0586,7667923.5,9176471
"TOW 2",647,,,,,,,0,17913976,296701018.6895,73463595.2695,67769939.4687,4837060.2187,0,139071,784216.74,-37926.7383,0,,,,,,,4344620.4844
"TOW-2 TB-LH,OP-TRK,WG ANT",159,2461739,3455647,6452004,9227216,2900,,,,,,-711594.6875,,,,,,,,,,0,,,
"TRAC2ES",1955,,,,,,,,,,68950,,,-37644,,,,,,,,,,,
"TRACTOR 32,000 GVW",296,4072703,,348179,25598,,,,,,,,,,,,,,,,,,,,
"TRACTOR M915 50,000 LB",290,1548525,12347454,6289755,7318562,,,,,-23959,,,,,,,,,,,,,,,
"TRACTOR M915A2/M916A LINE",295,220213,38063,293881,694599,,,,,,,,,,,,,,,,,,,,
"TRAILERS",237,7467161,1475277,4039381,9068965,,,,,,-129524.2448,,,,,,,,,,,,,,
"TRIDENT II MISSILE",74,,,,,,,,,,344390,,0,,11998.2,,,,,,,,,,
"TRUCK CONCRETE",223,,,,2250,,,,,,,,,,,,,,,,,,,,
"TRUCKS 10T",1925,97854,378733,3622256,8478394,-19701,,,,-40301.8281,16215.7197,,,,,,,,,,,,,,
"TRUCKS 2 1/2T",181,18542365,15897327,3371813,5436298,,,,,,,,,,,,,,,,,,,,
"TRUCKS 5T",182,353869575,70356714,435607185,539161710,854379,,,,,,,,,,,,,,,,,,,
"TRUCKS <1T",180,1094574,1274031,6288843,10273157,,,,,,,-1024447.375,,-4062.6299,,,,,,,,,,,
"TRUCKS >10T",184,9640248,5311426,5408292,40793469,,,,,,,,,,,,,,,,,,,,
"TSAT",1376,,,,,,,,0,,,,,,,,,,,,,,,,
"U-21 UTE",127,,,14518,1351,,,,,,,,,,,,,,,,,,,,
"UAV HUNTER (SHORT RANGE U",171,11602962,17195178,,-4,,,,,,,,,,,,,,,,,,,,
"UH-1 IROQUOIS",1897,363990398,103151421,35064233,22795564,1125946,1200000,550000,1e+05,0,,,,-619021.625,,,,,,0,-18677.9102,,,,
"UH-1N REPLACEMENT",2196,,,,,,,,,,,,,,,,,,,,780975,0,,0,-77296.6016
"UH-60 BLACKHAWK UTTAS",111,986851204,2114052193,352057181,1069403034,239218,,,,-19045.9309,-1033353.7423,1508.08,-645758.7119,,,,,,-2179773,1710948.9766,0,0,-440748,,
"UHF FOLLOW-ON",1809,,,,,,,,,-1132207,,,,,,,,,,,,,,,
"UNIVERSAL(FT)W/DOZER",254,6270178,2070752,6824268,26218246,36302,,,,,-15185.54,-65923.7998,-13878.2402,,,,,,,,,,,,
"VH-92A",429,,,,33625,,,,,,,,,,,,,,,,,,,,
"VOLCANO MINES",379,,1017560,235027,146868,,,,,,,,,,,,,,,,,,,,
"WATER PURIFICATION ROWPU",604,308700,1341114,30064928,9014432,,,,,,,,,,,,,,,,,,,,
"WCS",2195,,,,,,,,,,,,,,,,,,,,,,,37093.25,
"WIDE AREA MUNITION (WAM)",383,25061336,25004133,22005792,301801,,,,,,,,,,,,,,,,,,,,
"WIDEBAND GAPFILLER",1325,,,,,,572517,267690,161973,198106,221000,204741.7969,210000,-74405.2402,,-40033.18,1398312.35,166228.2796,156680,12365227,-58384.5117,862960.4063,800144.25,84742.7969,
"WIN-T",700,,,,,17224634,31434748,12984446,39448794.0061,10936066.8407,60671877.0938,144739670.8196,388375631.0249,412746842.375,479535245.1344,467564651.0575,34802808.875,-41067069.5625,10267286.1779,53098391.5351,-9678903.8985,-10687278.2969,-4159238.1446,7459064.7939,-113949
"ZBL",2015,,,,,,10910972,27113501,28508297,110028612.9063,123500151.25,157209509.4375,314052733.651,262914207.1906,280185689.18,292401042.2519,272013221.3454,506127910.971,204222790.3127,86612316.4825,-28252095.8943,453035.268499999,28785053.969,241934342.6075,-11976065.7344
,,27214757657.5072,30970503350.0434,37506768027.3141,53421430728.1473,69529825039.2429,86544256967.0859,86253752600.7152,101559960162.638,126298965025.602,126479675464.016,121489657555.317,107882556879.661,92432534786.3161,73163544683.0594,64305590923.231,61549667179.5452,63750567535.2525,70192765477.934,78389694824.8785,80704777782.9127,85660543093.0178,100321725131.41,101381033873.05,46497959408.164
