fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2010,WORLD WIDE TECHNOLOGY,29903627.1619,220,220
2010,WRENN HANDLING,9150,1,1
2010,WX111 OXFORD DTC REAL ESTATE,68389,3,3
2010,WYLE LABORATORIES,470916956.3761,600,614
2010,XEROX,3295052.1215,213,216
2010,XILINX,367e4,7,7
2010,XINETICS BUSINESS TRUST,1966694,7,8
2010,ZAPATA ENGINEERING PA,116613,4,5
2011,3M,497482.7086,11,12
2011,A1 SERVICE,0,1,1
2011,AAR,41856082.7973,88,89
2011,ABACUS TECHNOLOGY,27136150.2616,142,143
2011,ABECO CONTRACTING,4222644.2276,39,41
2011,ABM,2544319.625,24,28
2011,ACCENTURE,24315168.5522,68,70
2011,ACCESS PORTABLE TOILETS,21576,1,1
2011,ACEPEX MANAGEMENT,3490887.5638,49,53
2011,ACQUISITION HOLDINGS,4120,2,2
2011,ADA,1523276,13,13
2011,ADB,0,0,1
2011,ADM INTERNATIONAL,178741.6809,7,7
2011,ADT SECURITY SERVICES,6912101.8679,76,76
2011,ADVANCED ENERGY SYSTEMS,5046,1,1
2011,ADVANTOR HOLDING COMPANY,7835830.6776,127,127
2011,AECOM TECHNOLOGY,456872.707,15,15
2011,AEROFLEX,27e3,3,3
2011,AEROQUIP VICKERS,288747.4239,7,7
2011,AEROSPACE TESTING ALLIANCE [Joint Venture - Jacobs Engineering & CSC &General Physics Corporation],265380521.7696,39,39
2011,AEROVIRONMENT,3889500.6094,33,33
2011,AES,8094804.7646,76,77
2011,AFFILIATED COMPUTER SERVICES [XEROX],3723.3701,1,1
2011,AFOGNAK NATIVE,-53749.9883,1,1
2011,AGILENT TECHNOLOGIES,8734515.402,136,137
2011,AIRPORT EQUIPMENT RENTALS,-428.13,1,1
2011,ALCATEL LUCENT,1105515,7,7
2011,ALCOA,3734e3,3,3
2011,ALIANT COMMUNICATIONS,78674.8911,9,9
2011,ALION SCIENCE & TECHNOLOGY,237591832.7481,341,355
2011,ALL CITIES CONSTR & FENCE,-332827.7891,4,4
2011,ALL POINTS LOGISTICS,19809.8203,1,2
2011,ALLEN VANGUARD,1654453.581,11,12
2011,ALLIED TECHNOLOGY GROUP,15e4,1,1
2011,ALLIED WASTE SYSTEMS,126967.7731,5,5
2011,"ALTUS CAPITAL PARTNERS [GICHNER SYSTEMS GROUP, INC ]",24112.5801,2,2
2011,ALVAREZ & ASSOCIATES LLC,2645869.6814,24,24
2011,AMEC PLC,62958289.5328,199,204
2011,AMERICAN CHEMICAL SOCIETY,103831.5,2,2
2011,AMERICAN HOSPITAL SERVICE GROUP,74029745.7718,471,468
2011,AMERICAN MEDICA,889950.3271,10,11
2011,American Red Cross,0,0,2
2011,American Science & Engineering,742229.4678,24,24
2011,AMERICAN STANDARD,924133.4896,31,31
2011,AMERICAN SYSTEMS,3166873,15,18
2011,AMERIDATA TECHNOLOGIES,685059.9902,17,17
2011,AMETEK,1514865.3032,53,61
2011,AMF MECHANICAL,1218428.4797,26,27
2011,ANCORE [OSI],645312,5,5
2011,ANDREW,4560.75,1,1
2011,ANIXTER,338927.4821,12,12
2011,ANTEON [GENERAL DYNAMICS],-2763.0701,1,1
2011,APAC FLORIDA,-30.86,1,1
2011,API TECHNOLOGIES,0,1,1
2011,APOGEE ENTERPRISES,155672.5781,5,5
2011,APPLE COMPUTER,2287,5,5
2011,APPLIED INDUSTRIAL TECHNOLOGIES,276704.736,14,15
2011,APPLIED RESEARCH ASSOCIATES,37027025.3277,144,157
2011,APPLIED SIGNAL TECHNOLOGY,802502,3,3
2011,APPTIS,38935998.9952,174,174
2011,AQUA PRO,34152.3984,1,2
2011,ARAMARK,489577.2031,27,28
2011,ARCHITECTURE TECHNOLOGY,1385610,23,24
2011,ARCTIC SLOPE REGIONAL,33858.5996,2,2
2011,ARETE ASSOCIATES,1124560,8,8
2011,ARINC [Carlyle Group],57178947.2341,180,183
2011,ARTIC SLOPE REGIONAL,2629273.8296,22,22
2011,ASM RESEARCH,638765,4,4
2011,ASSURANCE TECHNOLOGY TRUST,8970548.2188,14,14
2011,ASTRONAUTICS OF AMERICA,4656839.6875,9,10
2011,ASTRONICS,39902,5,6
2011,AT&T,21072143.9397,135,137
2011,ATK,92130096.7258,261,268
2011,ATLANTIC DIVING SUPPLY,17618952.6299,321,325
2011,ATLANTIC MANAGEMENT CENTER,24716,2,2
2011,ATLAS COPCO NORTH AMERICA,26488.4002,4,6
2011,AURORA FLIGHT SCIENCES,8984211,31,33
2011,AVAYA,123922.1583,8,8
2011,AVIALL,17064,3,3
2011,AVID TECHNOLOGY,593373.8809,13,13
2011,AVNET,154049.9502,11,11
2011,AVOCENT HUNTSVILLE,48914.55,3,3
2011,AVTRON MANUFACTURING,1008177.5602,39,39
2011,B & H PHOTO VIDEO,1722995.9642,55,55
2011,BAE SYSTEMS,657731189.7478,1768,1832
2011,BALL CORP,155028294.9184,409,419
2011,BART & ASSOCIATES,289416.5938,4,4
2011,BATTELLE,186299974.5586,562,574
2011,BATTLESPACE FLIGHT SERVICES,98974851.9375,21,21
2011,BAXTER INTERNATIONAL,169767.4841,4,4
2011,BAY STATE GAS,296668.6899,7,7
2011,BBA AVIATION PLC,95105,4,5
2011,BC Partners,224265,2,2
2011,BEARINGPOINT [NORTH AMERICAN PUBLIC SERVICES],4282280.5077,41,43
2011,BECHTEL,3880006.5,2,2
2011,"BEHRMAN CAPITAL [PELICAN PRODUCTS, INC ]",160474.2094,11,11
2011,BELLSOUTH,463689.1859,34,34
2011,BERGER GROUP,-6180.5098,1,1
2011,BERING STRAIT,1126240.3048,9,9
2011,BERKSHIRE HATHAWAY,128596692.7194,147,162
2011,BFM AEROSPACE,153626.3887,7,8
2011,BITWISE DESIGNS,179044.1998,7,7
2011,BLACK & DECKER,61526.4497,4,4
2011,BLACK & VEATCH HOLDING,1634133.0313,16,17
2011,BLACK BOX,546298.1983,6,6
2011,BLUE OCEAN SOFTWARE,9434.3799,1,1
2011,BLUE RIDGE NETWORKS,3e5,1,1
2011,BMC SOFTWARE,15037281.7487,26,26
2011,BOB CROWE,425459.4903,48,48
2011,BOEING,9929538536.7018,3209,3362
2011,BOOZ ALLEN HAMILTON,1071247169.1769,2639,2651
2011,BP GLOBAL,6121209,1,1
2011,BRANCH GROUP1049 PG BLVD,505.6401,2,2
2011,BRISTOL BAY NATIVE,1176479.2989,37,38
2011,BRITISH TELECOMMUNICATIONS,149977.2813,1,1
2011,BRTRC,5551825.9946,24,24
2011,BRUTON STREET,32599813,16,19
2011,BUSINESS PLUS,0,1,1
2011,C3I SYSTEMS GROUP,-509.64,1,1
2011,CACI,66330995.254,271,286
2011,CAE,47891703.02,64,72
2011,CALISTA,9212527.0088,8,8
2011,CAMECA USA,47800,2,2
2011,CANADIAN COMMERCIAL CORPORATION,80046493.3686,180,221
2011,CANON,256270.2496,27,27
2011,CAPE ENVIRONME,32382881.1377,36,39
2011,CARAHSOFT TECHNOLOGY,12381338.3459,152,152
2011,CARDINAL HEALTH,1937057.1554,76,77
2011,CARLYLE GROUP,288702.3398,4,4
2011,CARNEGIE MELLON UNIVERSITY,150790805.2656,38,38
2011,CARRIER,172608.3398,7,7
2011,CARSON ALEXIOU,349749,9,9
2011,CASEPRO,-26043.1699,1,1
2011,CATERPILLAR,0,2,2
2011,CB & I,3853944,1,1
2011,CDI,0,1,1
2011,CDW,42134449.265,256,256
2011,CENTECH GROUP,61851130.3681,449,456
2011,CENTENNIAL CONTRACTORS ENT,-10221.2695,1,4
2011,CENTERRA GROUP,7983472.953,9,9
2011,CENTRAL TEXAS,410516.2368,12,19
2011,CENTURION GROUP,1316354.5393,26,29
2011,CFM INTERNATIONAL,2176343.8673,16,16
2011,CGI GROUP,1253452.0293,6,6
2011,CH2M HILL,146383578.678,479,496
2011,CHARLES BESELER,0,0,4
2011,CHARLES STARK DRAPER LABORATORY,3327718,7,8
2011,CHEMRING GROUP PLC,18010775.874,27,31
2011,CHENEGA,13718274.6971,186,194
2011,CHOCTAW MANAGEMENT,0,2,2
2011,CHUGACH ALASKA,94087705.7841,272,275
2011,CISCO SYSTEMS,7618.7998,1,1
2011,CITRIX SYSTEMS,56350,3,3
2011,Classified Domestic Contractor,93426,3,3
2011,CLEAN HARBORS,72012.4988,15,15
2011,CLEAN VENTURE,37678.5196,2,2
2011,COBHAM PLC,1550381,5,5
2011,COLLAZO ENTERPRISES,8842277.9933,117,122
2011,COMCAST CABLE COMMUNICATIONS,844159.9678,42,42
2011,COMPUNETICS I,71299.6093,5,5
2011,COMPUTER ASSOCIATES,1092049.3624,17,17
2011,COMPUTER SCIENCES,578207971.8628,1339,800
2011,COMPUTER TEMPORARIES,-2217.8101,2,2
2011,COMPUWARE,83783.8106,2,2
2011,COMTECH,793780,6,6
2011,COMTEQ FEDERAL,210210.901,7,7
2011,CONCORD PERSONNEL SERVICES,221913.8364,12,12
2011,CONCURRENT COMPUTER,187638.2392,13,13
2011,CONCURRENT TECHNOLOGIES CORPORATION,26397286.7656,31,34
2011,CONFEDERATED SALISH & KOOTENAI,1202303.1016,8,11
2011,CONSOLIDATED RIGGING & MARINE,70933.1797,2,2
2011,CONSTRUCTION PARTNERS,1525945.4863,13,15
2011,CONTRACT MANAGEMENT,968287.7605,13,13
2011,COPPER RIVER INFORMATION TECHNOLOGY,3266949.8096,52,53
2011,CORNING,8006,2,2
2011,Cort Business Services,12e3,2,2
2011,COUNTERTRADE PRODUCTS,1452155.8007,39,39
2011,CPI HOLDING COMPANY,1760468,11,18
2011,CRANE COMPANY,994244,7,7
2011,CSC GOVERNMENT SOLUTIONS,51638703.5316,84,91
2011,CSI AVIATION SERVICES,109896,1,1
2011,CTA,55037.3611,11,14
2011,CUBIC,28680466.5445,138,151
2011,CURTISS WRIGHT,764212,2,2
2011,DAIMLER,33133.3398,1,1
2011,DANAHER,23268.1201,3,3
2011,DANKA HOLDING COMPANY,30829.99,4,4
2011,DASSAULT SYSTÃˆMES,313255.6406,9,9
2011,DATALINE,2360.0698,2,2
2011,DAVIS BACON,31335.4201,3,5
2011,DAY & ZIMMERMANN,11020,1,1
2011,DAYTON POWER & LIGHT,3537630.6699,6,6
2011,DBA PESTMASTER SERVICES,97913.8438,1,1
2011,DDL OMNI ENGINEERING,1e5,2,2
2011,DEFENSE SUPPORT SERVICES,45597016.1093,74,83
2011,DELL,138713134.5559,781,778
2011,DELOITTE,8200592.9998,34,38
2011,DEWBERRY,1058919.4982,27,31
2011,DIGITAL MANAGEMENT INC.,2651381.0293,10,10
2011,DigitalGlobe,50967.8398,1,1
2011,DIVERSIFIED DISTRIBUTORS INTL,52059,7,7
2011,DLT SOLUTIONS,36262357.9277,186,186
2011,DONALD L MOONEY ENTERPRISES,9643051.3403,28,28
2011,DRS,1982154.0352,17,23
2011,DTM,1227308.933,11,11
2011,DUKE UNIVERSITY,435e3,4,4
2011,DUN & BRADSTREET,22777.4805,3,3
2011,DYNAMIC SYSTEMS,2409298.947,33,33
2011,DYNAMICS RESEARCH,24597127.8961,101,105
2011,DYNASIL CORPORATION OF AMERICA,330264.5468,7,7
2011,DYNCORP INTERNATIONAL,436465446.3048,418,430
2011,DYNETICS,8266337.75,52,56
2011,EADS NV,23842103,38,49
2011,EAGLE CONSTRUCTION & ENVIRONME,67563.6001,4,4
2011,EAGLE INDUSTRIES UNLIMITED,173398.8821,11,11
2011,EARTH TECH,50204944.3133,251,261
2011,EATONORAT,59870,3,3
2011,EBSCO INDUSTRIES,1709690.4759,31,33
2011,EC AMERICA,5956486.3777,63,63
2011,ECOLOGY & ENVIRONMENT,-9167.3604,1,1
2011,EDAC TECHNOLOGIES,-2528.3101,2,2
2011,EG & G [URS],48930,2,2
2011,EI KANE,222162.8693,42,43
2011,ELBIT SYSTEMS,890866.1368,39,42
2011,ELECTROPHYSICS,181806.2344,1,1
2011,ELMA ELECTRONIC,13975,2,2
2011,EMC,19689321.3481,73,74
2011,EMCOR COMPANY,37510.5586,2,8
2011,EMR,411281.635,13,13
2011,EMS TECHNOLOGIES,27416.7813,2,2
2011,ENERGY CONVERSION DEVICES,0,1,1
2011,ENERTEK INTERNATIONAL,672999,7,7
2011,ENGINEERED SUPPORT SYSTEMS,17743.44,2,2
2011,ENGINEERED SYSTEMS,6930,1,1
2011,ENGINEERING SUPPORT PERSONNEL,14687.2813,6,6
2011,ENMRSH,2859657.8765,22,22
2011,ENSCO,7294064,33,40
2011,ENVIRONMENTAL CHEMICAL,219000479.1661,165,164
2011,ENVIRONMENTAL SYSTEMS RESEARCH,3770409.3396,41,41
2011,EOD TECHNOLOGY,341107,3,3
2011,EOIR TECHNOLOGIES,99554,1,1
2011,EQM,4887450.9592,69,74
2011,ERDAS,222947.1519,17,17
2011,ESCGOV,26746.5,1,1
2011,ESCO ELECTRONICS,57867848.0527,67,75
2011,ESSEX INDUSTRIES,3235251.4572,32,36
2011,ESTERLINE,11958.4502,1,2
2011,EXIDE ELECTRONICS,29103242.5961,751,753
2011,EyakTek,10847963.6102,171,180
2011,FATIGUE TECHNOLOGY,3522574.2178,44,45
2011,FCN,2268296.8535,19,19
2011,FEDERAL SIGNAL,186343.9699,8,8
2011,FEDEX,52067.34,6,6
2011,FIBERTEK,11400862.3245,128,128
2011,FIDELITY TECHNOLOGIES,-10518.3896,3,3
2011,FINMECCANICA,35736935.3692,80,83
2011,FIRST CAPITOL OF CHICAGO,443751.49,17,17
2011,FLIR SYSTEMS,4338839.134,47,48
2011,FLUOR,9471250.6726,23,24
2011,FMC,0,1,1
2011,FOCUS TECHNOLOGIES,0,0,3
2011,FORCE 3,17717027.9392,111,111
2011,Foreign Contractor,122053325.2053,4127,468
2011,FOSTER FUELS,27550,2,2
2011,FOUR POINTS TECHNOLOGY,10815040.941,127,127
2011,FUJI PHOTO FILM USA,191958.0396,10,10
2011,FUTRON,186666.1074,3,3
2011,G4S PLC,107239.25,5,5
2011,GANNETT FLEMING AFFILIATES,27548.0396,3,3
2011,GARLAND INDUSTRIES,711386,3,3
2011,GARTNER,2515589.9844,20,20
2011,GENCORP,65161397.1875,65,69
2011,GENERAL,6863716,17,17
2011,GENERAL ATOMICS,966206637.393,330,333
2011,GENERAL COMMUNICATIONS,475218.8493,42,42
2011,GENERAL DYNAMICS,700889287.5796,2111,2167
2011,GENERAL ELECTRIC,274141803.3135,566,614
2011,GENERAL MOTORS,-13.82,1,1
2011,GENEVAORA,12200,1,1
2011,GEO MARINE,12691255.1557,81,82
2011,GEORGE WASHINGTON UNIVERSITY,31185,3,5
2011,GEORGIA INSTITUTE OF TECHNOLOGY,141739170.0508,363,379
2011,GERBER SCIENTIFIC,130473.0783,11,11
2011,GESTALT,0,2,2
2011,GETINGE,135584.5244,6,6
2011,GHM,29250,1,1
2011,Gilbane,196693093.019,247,247
2011,GILL GROUP,1146964.3384,41,41
2011,GLOBAL INSIGHT,55944,1,1
2011,GLOBAL KNOWLEDGE,138818,4,4
2011,GLOBAL TECHNOLOGY RESOURCES,182434.8633,11,11
2011,GOLDBELT,2988105.3876,18,18
2011,GOODRICH,231736504.4897,244,255
2011,GOODWILL INDUS,408552,1,1
2011,GOVERNMENT ACQUISITIONS,-4777.9199,1,1
2011,GOVPLACE,-20040,1,1
2011,GP STRATEGIES,1771227,7,7
2011,GPC CONSOLIDATED REPORTING,368972082.7909,45414,323
2011,GRACON,29563,1,1
2011,GRANITE CONSTRUCTION COMPANY,-213886.7002,4,4
2011,GRAYBAR,543269.6873,24,24
2011,GREENLAND CONTRACTORS I/S,246341302.7014,55,55
2011,GTSI,2558631.0645,47,47
2011,GULFSTREAM HOLDINGS,-705302.3361,9,9
2011,HAMILTON PRODUCTS,192705.7383,30,30
2011,HAMILTON SUNDSTRAND,-44868.9219,1,1
2011,HARPER INDUSTRIES,9156858,12,14
2011,HARRIS,305708710.0462,847,859
2011,HAWORTH,1866775.6226,62,62
2011,HAYES SEAY MATTERN & MATTERN,0,1,1
2011,HDR,29894359.4667,138,145
2011,HEICO,745292,5,5
2011,HELLMUTH OBATA & KASSABAUM,31689,2,2
2011,HERLEY INDUSTRIES,903366,10,11
2011,HERMAN MILLER,3323628.7231,117,117
2011,HESS,10559620.2343,10,10
2011,HEWLETT PACKARD,86538212.2755,1220,1222
2011,HEXAGON AB,2319870.2197,15,15
2011,HILLENBRAND IND,124145.4024,4,4
2011,HILLER INVESTMENTS,41175,1,1
2011,HITACHI,46364.0205,9,9
2011,HITACHI ZOSEN,950920.9023,2,2
2011,HOFMANN MONDIAL,39709.9502,4,4
2011,HONEYWELL,388250880.0825,813,895
2011,HR STAFF MANAGEMENT,435179.6093,26,27
2011,HUGHES,171117,7,7
2011,HUMANA,14980158.4891,46,15
2011,HUNT COMPANIES,2290340.625,8,8
2011,HYDROGEOLOGIC,11459772.0129,85,89
2011,HYPERION SOFTWARE,2787580.2968,36,39
2011,IBM,50230362.1385,96,96
2011,ICF INTERNATIONAL,474610,4,4
2011,ICF KAISER INTERNATIONAL,2008155.3459,15,15
2011,"ICON SYSTEMS, INC , SM CONSULTING",2346558.2501,13,13
2011,IDEAL SCANNERS & SYSTEMS,30330,3,3
2011,iGOV,559155.1934,11,11
2011,IKON,10932,2,2
2011,IL state government,10528.6797,1,1
2011,ILLINOIS TOOL WORKS,5290.0801,1,1
2011,IMMIXGROUP,14264254.9215,148,151
2011,IN Q TEL,247242.6406,3,3
2011,INDYNE,204093873.3223,97,97
2011,INFOPRO,2302835.3203,11,13
2011,INFORMATION HANDLING SERVICES,2815705.0919,14,14
2011,INGENESIS,2524372.9542,44,45
2011,INNOVATIVE LOGISTICS TECHNIQUES,3556759.1819,68,68
2011,INSIGHT ENTERPRISES,763275.1801,16,16
2011,INSTRUMENTARIUM,273913.0582,12,12
2011,INTEGRA LIFE SC,9e3,1,1
2011,INTEGRAL SYSTEMS,28534733.9154,94,94
2011,INTEGRATED RESOURCES,1685188.1875,9,9
2011,INTEL,0,1,1
2011,INTELLIGENCE ENTERPRISE SOLUTI,223096.7212,15,15
2011,INTELLIGENT DECISIONS,30533760.1196,376,376
2011,INTELLIGENT SOFTWARE,191210122,108,115
2011,INTERFACE,33322.75,2,2
2011,INTERNATIONAL SYSTEMS MARKETING,17295.6309,1,1
2011,IOWA STATE UNIVERSITY,215e4,1,1
2011,IPSEN INTERNATIONAL,0,1,1
2011,IROBOT,289634.5703,4,4
2011,IRON MOUNTAIN,61876.4613,6,6
2011,ISO,131011.6719,3,3
2011,ISRAEL AIRCRAFT INDUSTRIES,12857346,1,1
2011,ISYS,-2336.6599,1,1
2011,IT RESEARCH INSTITUTE,66834383,200,202
2011,ITT,775963643.0445,924,973
2011,JACOBS ENGINEERING GROUP,448941755.9701,1089,1100
2011,JAPAN MINISTRY OF DEFENSE,175885506.5913,10,10
2011,JAY HENGES ENTERPRISES,348321.0313,4,4
2011,JEOL,228445.2096,6,6
2011,JOHNS HOPKINS UNIVERSITY,25233949.5923,88,90
2011,JOHNSON & JOHNSON,34014.2422,4,4
2011,JOHNSON CONTROLS,169298327.3947,351,365
2011,JOINT VENTURE [THALES/RAYTHEON],17954237.125,37,37
2011,JOINT VENTURE [URS/BERGER],133217834.02,99,106
2011,JONES LANG LASALLE,12864143,31,34
2011,JORGE SCIENTIFIC,0,0,1
2011,JW CHILDS EQUITY PARTNERS,70660,4,5
2011,KAISER AEROPSACE & ELECTRONICS,0,3,3
2011,KAMAN,52616049.2051,43,43
2011,KAWASAKI HEAVY INDUSTRIES,38860.1094,4,4
2011,KEANE,3378757.4647,39,39
2011,KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce],474773458.3183,86,100
2011,KFORCE,1490185,7,7
2011,KIMBALL,1464190.4049,54,54
2011,KIPPER TOOL COMPANY,311411.0665,16,16
2011,KNIGHT PROTECTIVE SERVICES,96272.15,2,2
2011,KNOLL,4473544.3906,74,73
2011,KOMATSU,35507.0117,3,3
2011,KONE HOLDINGS,616881.7188,25,27
2011,KONIAG DEVELOPMENT,14271.2998,1,1
2011,KOR ELECTRONICS,405639.1602,8,8
2011,KRUEGER INTERNATIONAL,891113.5823,22,22
2011,L3 COMMUNICATIONS,3463437789.0874,2510,2625
2011,LABEL MASTER,37178.3984,1,1
2011,LAKESHORE TOLTEST,217902244.556,260,261
2011,LANE INDUSTRIES,4533782.9532,22,25
2011,LB & B ASSOCIATES,986091.5,2,2
2011,LEADING TECHNOLOGY COMPOSITES,273158.7925,4,4
2011,LEARNING TREE INTERNATIONAL,34901,1,1
2011,LECROY,0,1,1
2011,LEGEND TECHNIC,0,0,1
2011,LEXMARK INTERNATIONAL,5537574.2479,113,115
2011,LFC HOLDINGS,-110.68,1,1
2011,LIFE CYCLE ENGINEERING,0,1,1
2011,LITTON [NORTHROP GRUMMAN],0,2,2
2011,LJB,242513.8536,14,16
2011,LOCKHEED MARTIN,12777311217.2792,4963,5140
2011,LOGIS TECH,4612625.5,4,4
2011,LOGISTICS MANAGEMENT INSTITUTE,3742734.9619,25,25
2011,LONG FENCE COMPANY,23836.0605,1,1
2011,LORAL SPACE,24640815.2188,24,24
2011,LUKE & ASSOCIATES,95304504.1078,777,781
2011,MACAULAY BROWN,103813823.0122,567,590
2011,MACTEC,111307502.9299,112,117
2011,MAIN ELECTRIC,194512,3,3
2011,MANAGEMENT ANALYSIS COMPANY,221239.7705,2,2
2011,MANAGEMENT CONCEPTS,0,1,1
2011,"MANAGEMENT CONSULTING, INC.",1405440,2,2
2011,Mantech,18136554.4797,62,62
2011,MAPCO INC,7094089.688,88,89
2011,MARRIOTT,242557.4487,15,16
2011,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,929076339.5368,76,76
2011,MASTER SOLUTIONS,0,1,1
2011,MCC DEVELOPMEN,1586379.8464,25,27
2011,MCI/WORLDCOM [VERIZON],4039.0699,3,3
2011,MCKESSON,61466.9902,4,4
2011,MCMUNN ASSOCIATES,-39676.1289,1,1
2011,MCR FEDERAL,10753904.5195,56,59
2011,MDA,2017989,13,13
2011,MEDICINE,2657750.6523,26,26
2011,MEDTRONIC,2300205.5605,87,88
2011,MEGGITT CORP USA,2273701.5293,36,39
2011,MEI TECHNOLOGIES,532992,6,6
2011,MERCK,11385.2998,1,1
2011,MERCURY COMPUTER SYSTEMS,5495,2,2
2011,MERISTAR HOSPITALITY,25265.6004,10,10
2011,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",22800,1,1
2011,METI,1578832.3467,47,42
2011,MEYERINCK GROUP GMBH,75348.0312,4,4
2011,MICHAEL BAKER,553917.7969,6,7
2011,MICRO NETWORKS,38481.8711,1,1
2011,MICROCOSM,396390,10,10
2011,MICRON,-246147.4214,23,23
2011,MICROS SYSTEMS,0,1,1
2011,MICROSAT SYSTEMS,1123525,12,12
2011,MICROSEMI,2930,5,5
2011,MICROSOFT,23106003.9101,36,36
2011,MICROTECHNOLOGIES,8740349.9312,67,70
2011,MICROVISION,0,1,1
2011,MIDWEST RESEARCH INSTITUTE,274622.5898,18,20
2011,MILCOM,0,2,2
2011,MINE SAFETY APPLIANCES COMPANY,305103.9298,19,20
2011,MISSION SYSTEMS,766446.4063,2,2
2011,MITA INDUSTRIA,-23773.9302,3,3
2011,MITSUBISHI HEAVY INDUSTRIES,429068.4499,11,11
2011,MOHAWK INDUSTRIES,88031.4913,2,2
2011,MOOG CLASS A,34057035.0016,110,137
2011,MORGAN MEMORIA,2670397.9583,9,9
2011,MORRISON KNUDSEN,31881.7305,2,2
2011,MOTOROLA,12473613.8163,176,181
2011,MSE,6885.6499,1,1
2011,MTC TECHNOLOGIES,0,1,1
2011,MUSCOGEE NATION BUSINESS ENTER,7065070.6838,33,34
2011,MWH GLOBAL,18506372.6362,140,141
2011,MYRIAD GENETICS,-31772.8008,5,7
2011,MYTHICS,7501074.5998,26,26
2011,NAMMO,2948946.5274,10,10
2011,NANA DEVELOPMENT,16765120.4127,156,167
2011,NANA REGIONAL,-101190.9792,6,6
2011,NASATKA BARRIER,416198.8516,4,4
2011,NATIONAL ACADEMY OF SCIENCES,9681424,10,10
2011,NATIONAL INDUSTRIES FOR THE BLIND,4173347.4127,39,39
2011,NATIONAL INTEREST SECURITY [IBM],1481778.4063,6,6
2011,NATIONAL SERVICE INDUSTRIES,16857.0801,1,1
2011,NAVIGANT INTERNATIONAL,0,2,2
2011,NAVMAR APPLIED SCIENCES,0,1,1
2011,NCI INFORMATION SYSTEMS,51009975.2902,153,159
2011,NCR,115388,1,1
2011,NETIQ,16350.9502,1,1
2011,NETWORK EQUIPMENT TECHNOLOGIES,20150,1,1
2011,NETWORK IMAGINING,47769326.1538,223,225
2011,NEW COM,-49544.5391,2,2
2011,NIPPI KOSAN,696404.2909,11,14
2011,NIPPON SANSO,7763.54,3,3
2011,NISHIMATSU CONSTRUCTION,7615051.6094,90,95
2011,NOBLIS,1477414.93,23,26
2011,NORTHROP GRUMMAN,5029585875.1957,4537,4739
2011,NSTAR,3773672.75,6,6
2011,NTS TECHNICAL SYSTEMS,0,2,2
2011,OCE USAHOLDINGCO,172749.5398,11,11
2011,OERLIKON SPACE AG,232500,1,1
2011,OFS/STYLINE IND,37556.9892,4,4
2011,OGDEN,0,1,1
2011,OGE ENERGY,1531307.1407,5,6
2011,OHIO STATE UNI,3121705.6191,29,29
2011,OI ANALYTICAL CMS FIELD PROD,158707,3,3
2011,OMNI HOTELS MANAGEMENT,7869,2,2
2011,OMNICOM GROUP,53567790.4571,39,40
2011,OMV MEDICAL,158240.0898,3,3
2011,OPEN TEXT,1259906.6173,12,12
2011,ORACLE,4916848.1549,45,45
2011,ORBITAL SCIENCES,63425257,115,116
2011,OSHKOSH,2825121.3338,36,36
2011,OSI,918313.1797,7,7
2011,OSSI SAFENET SECURITY SERVICES,3495,1,1
2011,OVID TECHNOLOGIES,532329,4,4
2011,OYO USA,0,2,2
2011,P3I,1302475.2031,6,6
2011,PACIFIC GAS & ELECTRIC COMPANY,1110225,11,11
2011,PACIFIC INSTRUMENTS,87968,1,1
2011,PACIFIC TELECOM,45588,2,2
2011,PAE AVIATION & TECHNICAL SERVICES,47275064.085,72,72
2011,PAR TECHNOLOGY,9544817.7109,80,81
2011,PARAGON DYNAMICS,1804855,10,10
2011,PARKER HANNIFIN,12237424.0557,102,119
2011,PARSONS,21316741.271,97,101
2011,PCITEC,569258.1183,7,7
2011,PECKHAM,-457.97,1,1
2011,PEMCO AVIATION GROUP,2112224.3688,15,21
2011,PENNSYLVANIA STATE UNIVERSITY,879184,8,8
2011,PENSKE TRUCK L,7909.96,2,2
2011,PEPCO,120954.1406,8,8
2011,PERKIN ELMER,653918.3862,32,32
2011,PHILIPS,344001.2461,7,7
2011,Phillips Electronic North America Corporation,2570322.2711,27,27
2011,PHYSICAL OPTIC,5e3,2,2
2011,PITNEY BOWES,430270.22120000003,62,63
2011,PLANNING SYSTEMS,0,1,1
2011,PM & AM RESEARCH,349820,4,4
2011,POINT BLANK ENTERPRISES,39780,4,2
2011,POINT REYES BI,39600,1,1
2011,POND SECURITY SERVICE GMBH,731628.3751,6,6
2011,POST BUCKLEY SCHUH & JERNIGA,2171452.5392,15,19
2011,PRAXAIR,548087.5664,12,13
2011,PREFERRED SYSTEMS SOLUTIONS,84428,1,1
2011,PRESIDIO TRUST,690636.4384,8,8
2011,PRI,36526264.3203,14,15
2011,PRICEWATERHOUSECOOPERS,148e4,7,7
2011,PRIDE INDUSTRIES,46121410.1415,117,123
2011,PROLOGIC,9389203.9278,27,27
2011,PROPPER INTERNATIONAL,2497090.8688,5,10
2011,PROQUEST COMPAN,532136.2515,25,25
2011,PRUDENTIAL,0,0,1
2011,PSI INDUSTRIES,5249931,4,4
2011,QINETIQ GROUP,14164345.7969,32,37
2011,QIOPTIQ,1360503.6484,8,9
