fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2010,NANA DEVELOPMENT,19601322.9303,105,118
2010,NANA REGIONAL,22920276.703,254,259
2010,NASATKA BARRIER,75786.241,5,5
2010,NATIONAL ACADEMY OF SCIENCES,10956148.3995,84,90
2010,NATIONAL CONTRACT MGMT ASSOC,11048,2,2
2010,NATIONAL FUEL,4398,2,2
2010,NATIONAL INDUSTRIES FOR THE BLIND,77607842.3423,87,90
2010,NATIONAL INTEREST SECURITY [IBM],11406816,3,3
2010,NATIONAL SEMICONDUCTOR,3529200,1,1
2010,NATIONAL SERVICE INDUSTRIES,129232.7609,24,25
2010,NAVIGANT INTERNATIONAL,943600,8,8
2010,Navistar International,562738659.9076,87,91
2010,NAVMAR APPLIED SCIENCES,23182.8008,1,1
2010,NCI INFORMATION SYSTEMS,367320313.5576,572,578
2010,NCR,-140441.9219,1,1
2010,NEEL SCHAFFER,921259.1642,10,12
2010,NEL,152753.2969,1,1
2010,NESTLE,50090.6601,5,5
2010,NETFIRES,71690786.8871,54,54
2010,NETIQ,7164,1,1
2010,NETWORK APPLIANCE,-10246.9502,3,3
2010,NETWORK EQUIPMENT TECHNOLOGIES,1669227.9583,14,14
2010,NETWORK IMAGINING,-243529.6494,2,2
2010,NETWORK INNOVATIONS,12090887.5431,25,26
2010,NEW HORIZONS COMPUTER LNG CTR,48916.25,2,2
2010,NEXTIRA FEDERAL,78749656.3287,210,214
2010,NI INDUSTRIES,4717968.3606,17,19
2010,NIAGARA MOHAWK POWER,-535.63,1,1
2010,NIBS,918584.8301,35,36
2010,NIKA TECHNOLOGI,2500,1,3
2010,NIPPI KOSAN,88519.5097,7,8
2010,NIPPON SANSO,73710.6211,5,5
2010,NMC GROUP,1601900.2627,8,14
2010,NOBLIS,17503280.1149,64,68
2010,NONPUBLIC EDUC,9841609.15,70,74
2010,NORAM ENERGY,1723226.549,16,16
2010,"NORTEL ENTERPRISE SOLUTIONS, NORTEL GOVERNMENT SOLUTIONS",696352.0052,16,16
2010,NORTH AMERICAN CATASTROPHE SERVICES,422199.0625,1,1
2010,NORTHERN STATES POWER,7771861.2812,29,29
2010,NORTHROP GRUMMAN,3179607394.6894,2689,2832
2010,NORTHWESTERN,82248.2403,3,3
2010,NOVARTIS DIAGNOSTICS,501426.2529,12,13
2010,NSTAR,89e3,1,1
2010,NTS TECHNICAL SYSTEMS,413224.46,4,4
2010,OAK RIDGE ASSOCIATED UNIVERSITIES,3320495.7506,18,18
2010,OBERON ASSOCIATES,70514771.3438,23,26
2010,OCE USAHOLDINGCO,1293588.2995,55,58
2010,OCTAGON SERVICES,0,1,1
2010,OERLIKON SPACE AG,29600,1,1
2010,OFFSHORE,330948,15,17
2010,OFFSHORE LOGISTICS,389821.9423,18,18
2010,OFS/STYLINE IND,1017219.5685,55,55
2010,OGE ENERGY,808457,1,1
2010,OHIO STATE UNI,1548196.4002,24,24
2010,OI ANALYTICAL CMS FIELD PROD,3373128,26,26
2010,OKLAND CONSTRUCTION,49293708,33,33
2010,OLESKA ENTERPRISES,0,1,1
2010,OLIN,71501709.3897,34,37
2010,OMNI HOTELS MANAGEMENT,516926.8455,32,32
2010,OMNICOM,5856621.9492,6,6
2010,OMV MEDICAL,1339361.0717,32,33
2010,ONYX NORTH AMERICA,1405393.5469,7,7
2010,OPEN TEXT,1598382.8149,20,20
2010,OPTICAL CABLE,2485190,13,18
2010,OPTICS 1,-4e3,1,1
2010,ORACLE,27599770.7071,240,250
2010,ORBITAL SCIENCES,-1206860.3438,3,4
2010,OREGON IRON WORKS,19926511.2891,14,14
2010,OSHKOSH,6599028721.6531,607,691
2010,OSI,28826769.6847,35,35
2010,OSSI SAFENET SECURITY SERVICES,26054.7,2,2
2010,OUTDOOR VENTURE,5779.7998,2,2
2010,OVID TECHNOLOGIES,965275.4492,4,4
2010,OWENS & MINOR,606567.0654,5,5
2010,OYO USA,22890,1,1
2010,P & L POWER SERVICES,13813,2,2
2010,PACIFIC GAS & ELECTRIC COMPANY,268588.3421,16,16
2010,PACIFIC INSTRUMENTS,170492,5,5
2010,PACIFIC UTILIT,-736.3,1,1
2010,PAE AVIATION & TECHNICAL SERVICES,65430529.7165,210,214
2010,PAL TECH,959036.3711,12,13
2010,Panalpina,-2165.3,1,3
2010,PAR TECHNOLOGY,12761716.0318,26,30
2010,PARKER HANNIFIN,58095370.8607,172,181
2010,PARSONS,67433215.4563,394,427
2010,PARSONS BRINCKERHOFF [BALFOUR BEATTY],3891145.5664,30,37
2010,PATRIOT TECHNOLOGIES [HARRIS],18099.2802,4,4
2010,PC DOCS GROUP,-2153.3501,3,3
2010,PCITEC,391556.2245,16,16
2010,PEARSON ENGINEERING,353763356.5781,23,31
2010,PECKHAM,28389.2495,8,8
2010,PELCO ENTERPRI,-39107.7901,5,5
2010,PENNSYLVANIA STATE UNIVERSITY,13918994.378,41,41
2010,PENSKE TRUCK L,75270.1893,24,24
2010,PEOPLESOFT,6477040.8594,6,6
2010,PEPCO,4644245.806,44,44
2010,PepsiCo,0,0,1
2010,"PERCEPTEK, INC , EAGLE GROUP INTERNATIONAL, LLC, ACULIGHT CORP , RLM HOLDINGS PTY LTD [50%], NANTERO, INC [FEDERAL GOVERNMENT BUSINESS]",-27498.3906,1,1
2010,PERKIN ELMER,12579826.4621,228,233
2010,PERSONNEL DECISIONS INTL,956718.4976,7,8
2010,PETROLEUM TRADERS,95934.2895,14,14
2010,PFIZER,22353.5,2,2
2010,PHILIPS,4564099.9017,55,55
2010,PHILLIPS AND JORDAN,-4473151.5,6,8
2010,Phillips Electronic North America Corporation,7033210.4441,112,114
2010,PHONAK,25650,3,4
2010,PHOTONICS MANAGEMENT,27101.6099,2,2
2010,PHOTRONIX,1165280.6719,3,3
2010,PHYSICAL OPTIC,198990.8828,3,3
2010,PICKERING,399989.3592,11,11
2010,PINE BLUFF HEATING & AIR,19200,2,2
2010,PITNEY BOWES,3839528.2768,305,310
2010,PLANET PACIFIC,1462038.4395,23,25
2010,PLANNING SYSTEMS,2421540.3398,12,12
2010,PLATINUM EQUITY HOLDINGS,4890,1,1
2010,PLATTE RIVER I,789535.3861,8,11
2010,PMC SOLUTIONS,1066447.25,1,3
2010,POINT BLANK ENTERPRISES,27210574.9537,24,31
2010,POND SECURITY SERVICE GMBH,173013970.4226,32,35
2010,POST BUCKLEY SCHUH & JERNIGA,8321634.9028,65,77
2010,PPD,7299.3906,4,4
2010,PRAGMATICS,6710428.6289,11,12
2010,PRAXAIR,340204.6372,75,79
2010,PRECISION STANDARD,147885,3,4
2010,PREFERRED SYSTEMS SOLUTIONS,48301.3193,3,3
2010,PREMIER PROFESSIONAL SYSTEMS I,7313203.188,34,35
2010,PRESIDIO TRUST,3605248.9604,33,33
2010,PRI,3730829.1281,24,24
2010,PRICEWATERHOUSECOOPERS,5552542.25,2,2
2010,PRIDE INDUSTRIES,40094744.951,68,68
2010,PRIMEDIA,-9035,2,2
2010,Pro-Telligent [TETRA],-20442.118,6,6
2010,PRO DATA MANAG,68724.1001,2,5
2010,PROCTER & GAMBLE,530346.2344,2,2
2010,PROGENY SYSTEMS,516317,7,7
2010,PROLOGIC,1996e3,3,3
2010,PROPPER INTERNATIONAL,86966316.9629,12,16
2010,PROQUEST COMPAN,678196.3604,23,23
2010,PRUDENTIAL,43085.8796,48,53
2010,PSI INDUSTRIES,51523,1,1
2010,PUBSVCCO OF COL,118092,2,2
2010,PUMYANG CONSTRUCTION,181369.4815,4,5
2010,QINETIQ GROUP,264875496.5308,452,471
2010,QPI,903e3,1,1
2010,QTC MANAGEMENT,834e3,1,2
2010,QUALCOMM,53001.389,8,8
2010,QUALITY RESEARCH,-45479.7305,3,3
2010,QUANTA SERVICES,908269,1,1
2010,QUANTA SYSTEMS,202500,9,9
2010,QUANTUM 3D,449847.1875,6,6
2010,QUANTUM RESEARCH INTERNATIONAL,34977082.4681,88,93
2010,QUEST DIAGNOSTICS,36083622.1914,563,576
2010,QUINTILES TRANSNATIONAL,-265089.9375,1,1
2010,QWEST,2315613.8432,84,84
2010,Radian International LLC,1139835.7946,55,56
2010,RADIANCE TECHNOLOGIES,88885417.2677,224,220
2010,RADIANTBLUE TECHNOLOGIES,1498733.125,5,5
2010,RADVISION,12662,1,1
2010,RAND,77648804.25,25,25
2010,RANGER LAND SYSTEMS,45e3,1,1
2010,RAYMOND HANDLI,12045.0801,2,2
2010,RAYTHEON,4842476976.4017,2860,2958
2010,RB PAMPLIN,5776838.5078,7,9
2010,READYONE INDUSTRIES,28173272.1563,43,43
2010,RED RIVER,1947013.5143,52,52
2010,REDEN & ANDERS,33139,1,1
2010,Reed Elsevier,2528732.0274,75,75
2010,REGENTS OF THE UNIVERSITY OF CALIFORNIA,174970.5,4,4
2010,RELATIVITY CAPITAL,18303234.625,29,29
2010,REMINGTON ARMS COMPANY,3797704.8837,30,31
2010,REPUBLIC INDUSTRIES,179442.2911,6,6
2010,REPUBLIC SERVICES,441510.9411,82,82
2010,RESEARCH ANALYSIS,41054474.1972,276,278
2010,RESEARCH IN MOTION,55468.5503,5,5
2010,RESEARCH TRIANGLE INSTITUTE,19251926.8643,54,60
2010,RESUN LEASING,2005012.0128,38,38
2010,RGB GROUP,103304.4903,5,5
2010,RGII TECHNOLOGIES,10087054.4063,13,14
2010,RHODE ISLAND STATE GOVERNMENT,64594.82,7,7
2010,RICOH,9259802.5051,333,355
2010,RIO MAR ASSOCIATES LPSE,66998.3984,1,1
2010,RLM SERVICES,225372.6838,44,44
2010,RMA Group,76876289,34,35
2010,ROBERTS OXYGEN,7216.3896,4,5
2010,ROBERTSON AND,4010756.2416,86,96
2010,ROBERTSON FUEL SYSTEMS,41576968.3828,69,84
2010,ROCKWELL AUTOMATION,249177.1707,22,22
2010,ROCKWELL COLLINS,340833178.0114,361,376
2010,ROLLS ROYCE,111821561.6809,73,83
2010,RONCO,871807.2817,8,8
2010,RONCO CONSULTING,2551709.6947,96,107
2010,ROPER,102118.5,1,1
2010,ROSSER INTERNATIONAL,1083952.4687,14,15
2010,ROY ANDERSON HOLDING,18999750,1,2
2010,RQ CONSTRUCTION,20851600.4421,25,29
2010,RS MEANS COMPANY,997487.6089,24,26
2010,RUTTEN,266114,8,8
2010,S & W MANAGEMENT,17920.4307,2,2
2010,S&K TECHNOLOGIES,620577.7946,12,13
2010,SAALEX SOLUTIONS,908449.4908,12,12
2010,SABA,307721,2,2
2010,SABRE SYSTEMS,-79189.9603,9,9
2010,SABRELINER,10695,1,1
2010,SAFETY KLEEN,1994746.322,78,85
2010,SAIC,1825603273.7469,3106,3213
2010,SAID,0,1,1
2010,SAINT GOBAIN,480395,1,1
2010,SALLYPORT GLOBAL HOLDINGS,2302645,2,2
2010,SAMSUNG,67129.8692,4,4
2010,SANOFI,535214.2606,46,46
2010,Sauer Holdings Inc,147388250.016,126,136
2010,SC COMPANIES,12524558.6933,38,44
2010,SCANA,1909389,3,3
2010,SCHEMMER ASS,156431.1718,6,7
2010,SCHINDLER ENTERPRISES,799604.2442,32,32
2010,SCHOTT NORTH AMERICA,2290378,5,5
2010,SCI SYSTEMS,16770755.4595,257,258
2010,SCIENCE & ENGINEERING SERVICES,174381146.3079,331,340
2010,SCIENTIFIC RESEARCH,55331951.4545,102,107
2010,SCOTT CONSTRUCTION,505632.3907,5,7
2010,SCRA,3755095.9399,12,12
2010,SCRIPTPRO,2814776,61,61
2010,SCWARTZ ELECTRO OPTICS,484215.7813,3,3
2010,SDS INTERNATION,521564.0508,9,9
2010,SECURE COMPUTING,-1011.5,1,1
2010,SECURITAS AB,4443977.8001,9,11
2010,SECURITY FORCES,3747,1,1
2010,SEMPRA ENERGY,989092.5626,18,18
2010,SENSOR SYSTEMS,459873.8755,18,18
2010,SEONG BO CONSTRUCTION IND,14633279.4116,108,119
2010,SERCO GROUP PLC,173621771.4498,155,180
2010,SERGENT MECHAN,17948,4,4
2010,SERVICE MASTER,24350.3896,5,5
2010,SEVENSON ENVIRONMENTAL SERVICE,100881176.8624,45,52
2010,SHAMBAUGH & SON,46100,3,3
2010,SHARP ELECTRONICS,0,2,2
2010,SHAW GROUP INC,354396838.083,428,489
2010,SHOLDERS & SANFORD,-55.24,1,1
2010,SI INTERNATIONAL [SERCO GROUP PLC],2394383.5258,7,7
2010,SIEMENS,43886037.7273,480,494
2010,SIERRA NEVADA,44861670.3892,72,76
2010,SIGMA ALDRICH,-3174.44,4,4
2010,SIGNAL TECHNOL,1405733.43,10,15
2010,SILICON GRAPHICS,347334.5201,6,6
2010,SIUTHWESTERN BELL,-2402.49,3,3
2010,SK GROUP,2118917.0494,8,9
2010,SKANSKA USA,411819,25,25
2010,SKYLINE INDUSTRIES,254450,2,2
2010,SM & A,48300,2,2
2010,SMALL BUSINESS CONSOLIDATED REPORTING,25655768.0452,3328,102
2010,SMARTRONIX,4477882.9507,22,22
2010,SMC,18720,8,7
2010,SMITHGROUP,2127296.9923,16,21
2010,SMITHS GROUP,49315920.7223,163,175
2010,SNOW PHIPPS GROUP,9044188.461,15,17
2010,SOC,25447935.3398,20,20
2010,SODEXHO USA,23100,2,2
2010,SODEXO,13500873.3797,159,49
2010,SOFTMART,89101620.373,145,149
2010,SOPAKCO,5158.5601,1,1
2010,SOUTHERN CALIFORNIA EDISON,17124895.2227,17,17
2010,SOUTHERN COMPANY,205461,5,5
2010,SOUTHERN RESEARCH TECHNOLOGIES,15047,3,3
2010,SOUTHWEST AIRLINES,66300,1,1
2010,SOUTHWEST CHARTER LINES,-31975,3,4
2010,SOUTHWEST RESEARCH INSTITUTE,13021915.6383,65,65
2010,SOUTHWESTERN BELL,254042.1692,3,3
2010,SOUTHWESTERN ELECTRIC,3255363.172,12,12
2010,SPARTA,4412842.3777,31,31
2010,SPATIAL INTEGRATED SYSTEMS,109858.5,2,2
2010,SPECTRIS PLC,0,1,1
2010,SPECTRUM HEALTHCARE RESOURCES,28181896.1388,256,256
2010,SPIRENT COMMUNICATIONS,378098.9355,12,12
2010,SPRINT,26959870.2079,497,501
2010,SRA INTERNATIONAL,48548615.2929,145,141
2010,SRC MANAGEMENT,693416280.5703,180,204
2010,SRI INTERNATIONAL,58079075.5266,74,75
2010,SRS TECHNOLOGIES,5302199.5148,49,52
2010,SSG,-217550.5469,6,6
2010,ST BERNARD LEVEE PARTNERS,280484884,4,4
2010,STANDARD AERO,4486804.3203,55,58
2010,STANDEX INTERNATIONAL,10340,1,1
2010,STANFORD UNIVERSITY,1084228.0313,9,9
2010,STANLEY,121219339.6784,130,135
2010,STAPLES,125100.2001,58,58
2010,STARR [Joint Venture - Atkins/Greenhorne & Oâ€™Mara/Stantec/CDM],1402527.3301,50,50
2010,STATE OF MASSACHUSETTS,6160840.0024,19,19
2010,STATE UNIVERSITY OF NEW YORK,1155527,13,13
2010,STC GROUP,27993587.9516,294,302
2010,STEALTH NETWORK COMMUNICATIONS,95848.7715,3,4
2010,STEELCASE,20574325.1644,431,431
2010,STERICYCLE,1198362.0491,86,90
2010,STERISORAT,2176019.5465,76,76
2010,STERLING,7957.4902,1,1
2010,STERLING COMPUTERS,2136857.2374,59,59
2010,STERLING MEDICAL,35499784.3547,240,243
2010,STEWART & STEVENSON,-434826.2852,12,12
2010,STG INTERNATIONAL,84054247.2179,150,162
2010,STI INDUSTRIES,0,2,2
2010,STORAGE TECHNOLOGY,-4640,1,1
2010,STORM PRODUCTS,0,2,3
2010,STRUCTURAL DYN,0,1,1
2010,STUART C IRBY COMPANY,86596.8014,6,6
2010,STV,887666.0781,7,8
2010,SUBSURFACE SOLUTIONS,20671.7598,1,1
2010,SUBSYSTEMS TEC,1840370.4978,54,61
2010,SUMITOMO HEAVY INDUSTRIES,5902304.8414,28,31
2010,SUN MICROSYSTEMS,48450,1,1
2010,SUNDSTRAND,-9357.5996,2,2
2010,SUNDT COMPANIES,135347589.2998,69,83
2010,SUNTORY INTERNATIONAL,10632.64,6,6
2010,SUPERFOS CONST,254414.1474,94,94
2010,SUPERIOR SERVICES,5913875.1328,7,10
2010,SUPPLYCORE,2855050.7132,14,14
2010,SUPREME GROUP,5515934.5,2,2
2010,SUTRON,709284,28,28
2010,SVT ASSOCIATES,366383.2813,1,1
2010,SWORD & SHIELD ENTERPRISE SECURITY,1284551.9674,16,16
2010,SYBASE,981993.2128,16,17
2010,Symantec,95190.18,7,7
2010,SYMBOL TECHNOLOGIES,-4953,1,1
2010,SYNNEX,1019776.7957,52,52
2010,SYNTHES USA,924410.4594,68,72
2010,SYSCO,1095003.7509,74,85
2010,SYSTEM PLANNING,662409,1,1
2010,SYSTEM TECHNOLOGIES,16125449.8047,23,27
2010,SYSTEMS PLANNING & ANALYSIS,-11802.1699,2,2
2010,TASKS UNLIMITED,391307.5313,2,2
2010,TDS,-961.98,3,3
2010,TEBI,1998235.586,5,5
2010,TECH SYM,418458.9063,9,9
2010,TECHNOLOGY SERVICESORATIO,3089558.6563,9,9
2010,TECHTREND,-53480,3,3
2010,TEKTRONIX,711115.8465,27,27
2010,TELDATA COMMUNICATIONS,95626,1,1
2010,TELECOTE RESEARCH,2684541.1668,16,21
2010,TELEDYNE TECHNOLOGIES,18611780.8861,71,73
2010,TELOS,778672.0256,13,13
2010,TELTARA,820600.5723,3,7
2010,TENNESSEE APPAREL,15087,5,6
2010,TENNIER INDUSTRIES,22514888,2,3
2010,TERADYNE,35310712.6655,108,116
2010,TERRACON COMPANIES,2031482.5113,77,94
2010,TESORO,1391389.4009,9,11
2010,TestAmerica,965323.5129,591,117
2010,TETRA TECH,271446838.415,786,839
2010,TEXAS A&M,102940.1,17,17
2010,TEXAS RESEARCH,875221.3008,6,6
2010,TEXTRON,1424257690.2697,568,601
2010,THALES,12683210.7241,88,89
2010,THE ALEUT,-1073620.0938,9,9
2010,THE ALPINE GROUP,929864,8,9
2010,THE ANALYTIC SCIENCES,72252,16,16
2010,THE ASSOCIATED PRESS,0,1,1
2010,THE BENHAM COMPANIES,23276796.5628,91,97
2010,THE BIOMETOCS,1706467.3804,7,7
2010,THE BODE TECHNOLOGY GROUP,-944.62,1,1
2010,THE CITY UNIVERSITY NEW YORK,2220840,2,2
2010,THE CW KELLOG,37124,1,1
2010,THE GOODYEAR TIRE & RUBBER COM,8167286.2207,14,14
2010,THE HENRY M JACKSON FOUNDATION,63843700.8533,112,116
2010,THE HERTZ,2520685.8318,58,61
2010,THE HOME DEPOT,5e3,1,2
2010,THE LOGISTICS,62583586.0972,88,90
2010,THE MAGUIRE,80489.9726,6,6
2010,THE MASON COMPANY,28070.0195,2,3
2010,THE MATHWORKS,1415065.6603,101,102
2010,THE MITRE,463836407.042,125,125
2010,THE RACAL,3620578,3,4
2010,THE ROSS GROUP,90109351.4678,102,114
2010,THE SERVICE MASTER COMPANY,29999.9902,1,1
2010,THE STANLEY WOR,291508.9118,31,31
2010,THE TRANE COMPANY DIV AMERIC,6877.8999,1,1
2010,THE WASHINGTON POST,51674.4004,4,4
2010,THE WHITING TURNER CONTRACTING COMPANY,51375771.7071,23,35
2010,THE WORNICK COMPANY,4275,4,4
2010,THEODOR WILLE INTERTRADE GMBH,0,3,3
2010,THERMACORE,4922076.4375,3,3
2010,Thermo Fisher Scientific,118004146.2779,340,336
2010,THERMO PROCESS,797781.7732,7,8
2010,THOMSONORGANIZATIONHOLDINGS,332767.1396,8,8
2010,Threat Management Group,-203683.5156,1,1
2010,THUNDERCAT TECHNOLOGY,1776772.3047,4,4
2010,THYSSEN HOLDING,6173594,11,11
2010,TIDEWATER HOLDING,7621282.25,10,15
2010,TIME WARNER CABLE,2670395.493,178,183
2010,TIMKEN CO,2383598,10,11
2010,TOMPKINS TURNER GRUNLEY KINSLEY A JOINT VENTURE,2617989,21,21
2010,TORCH TECHNOLOGIES,37014306.0948,148,152
2010,TOSHIBA,8524312.3579,41,41
2010,TOTAL SLOPE,864105,5,5
2010,TOYON RESEARCH,6218273.9609,26,28
2010,TRANSDIGM,171651,11,11
2010,TRANSPORT INTERNATIONAL POOL,15e3,1,1
2010,TRANSTECHNOLOGY,1251010.046,8,10
2010,TRAX International Corporation,124337970.336,31,31
2010,TRC COMPANIES,92853.8203,1,1
2010,TRIPLE CANOPY,9908675.875,6,6
2010,TRIPLE S CONSU,-13891.2598,1,1
2010,TRIQUINT SEMICONDUCTOR,1249513,3,3
2010,TRITON SYSTEMS,4666023.7734,31,32
2010,TRIUMPH GROUP,114109.5996,4,4
2010,TRIWEST HEALTHCARE ALLIANCE,5369436.1681,49,51
2010,TRUSTED COMPUTER SOLUTIONS,2093196.2784,15,15
2010,TRW [NORTHROP GRUMMAN],1235549.3106,33,34
2010,Turner/Gilbane JV,60641757,304,304
2010,TUTOR PERINI,15875089,40,41
2010,UKPEAGVIK INUPIAT,40230916.1629,67,73
2010,ULTRA ELECTRONICS,12874239.4143,41,48
2010,UMBC/DEPT OF INFORMATION SYS,149513.56,4,4
2010,UNICOR,37254004.7271,519,530
2010,UNIFIRST,174977.9036,16,17
2010,UNION PACIFIC RESOURCES,60300,6,6
2010,UNISYS,6902453.1499,86,95
2010,UNITED TECH,2754139561.3974,1263,1345
2010,UnitedHealth Group,16389.9191,2,2
2010,UNITEK TECHNOLOGY,36785,1,1
2010,UNIVERSAL DOVE,298461.0915,35,40
2010,UNIVERSAL SAFETY RESPONSE,496074.5743,10,10
2010,UNIVERSITY OF,1370222.6296,50,50
2010,UNIVERSITY OF ALABAMA,31534864.7477,358,370
2010,UNIVERSITY OF ALASKA ANCHORAGE (UAA) - AMERIC,3e4,2,2
2010,UNIVERSITY OF ARIZONA,1243365.7188,11,11
2010,UNIVERSITY OF CALIFORNIA,17115925.748,102,108
2010,"UNIVERSITY OF CHICAGO, THE",13510,3,3
2010,UNIVERSITY OF COLORADO,382431,7,7
2010,UNIVERSITY OF FLORIDA,2278710,31,33
2010,UNIVERSITY OF GEORGIA,87924.3096,8,8
2010,UNIVERSITY OF HAWAII SYSTEMS,300253.7175,6,6
2010,"UNIVERSITY OF IOWA, THE",2901879.3882,30,32
2010,UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION,0,2,2
2010,UNIVERSITY OF L,135959.9199,10,10
2010,UNIVERSITY OF MAINE,1736523,6,6
2010,UNIVERSITY OF MARYLAND,82582.0034,5,5
2010,UNIVERSITY OF MIAMI,823297.4004,8,10
2010,UNIVERSITY OF MICHIGAN,5546694.2696,33,33
2010,UNIVERSITY OF MINNESOTA,212057.6401,6,6
2010,UNIVERSITY OF NEBRASKA,4355339.6,4,4
2010,"UNIVERSITY OF NEVADA, RENO",153576,1,1
2010,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,999651.5508,16,16
2010,UNIVERSITY OF PENNSYLVANIA,9917393.3613,20,24
2010,UNIVERSITY OF TENNESSEE,1768950.0745,22,25
2010,UNIVERSITY OF TEXAS,11219724.0008,73,76
2010,UNIVERSITY OF UTAH HEALTH SCIE,1752129,3,3
2010,UNIVERSITY OF WISCONSIN SYSTEM,629455.0298,11,11
2010,UNOVA INDUSTRI,-57785,2,2
2010,UPS,576159.2878,73,67
2010,URS,1161500439.0619,1415,1541
2010,US FOODS,21303491.5084,129,135
2010,US INVESTIGATIONS SERVICES,48391.959,2,2
2010,US MARINE,40416.1001,15,15
2010,UTAH STATE UNIVERSITY,203614.7305,14,14
2010,VAISALA HOLDING,2339123.5863,54,54
2010,VALMONT INDUSTRIES,33339.0391,1,1
2010,VAN DYNE CROTTY,35500,1,1
2010,VANGENT [General Dynamics],35439422.2768,75,55
2010,VARIAN ASSOCIATES,487035.8802,26,26
2010,VARIAN MEDICAL SYSTEMS,647676.6834,15,15
2010,VAUGHN & MELTON,377367.8053,13,13
2010,VECNA TECHNOLOGIES,3038717.8106,22,23
2010,VELCON FILTERS,1028575.6992,5,6
2010,VERITAS CAPITAL FUND,1166773.8906,2,2
2010,VERIZON,57713960.9055,1289,1293
2010,VERSAR,54196651.6911,153,165
2010,VERTIGO,17040608.3399,26,29
2010,VETERANS ENTERPRISE TECHNOLOGY SOLUTIONS,193583.2633,7,7
2010,VF,16921.49,5,5
2010,VFA,26288,1,1
2010,VIASAT,41949392.75,55,61
2010,VIDEO LAB,10370.5,2,2
2010,VION,313548.418,2,2
2010,VIRGINIA COMMONWEALTH UNIV,-152.42,2,2
2010,VIRGINIA ELECTRIC & POWER,47452705.5653,126,126
2010,VISION RESEARCH,1077043.6016,16,16
2010,VISTRONIX,-186935.7373,2,2
2010,VISUAL NUMERIC,87606,2,2
2010,VMWARE,17002.96,2,2
2010,VOGEL HOLDING I,21468.1602,2,2
2010,VOITH HOLDINGS,37055008.0132,14,16
2010,VSE,330360668.1607,225,235
2010,VT GRIFFIN SERVICES,46274608.3795,128,130
2010,WA state government,133819.9912,5,5
2010,WALBRIDGE,186878016.7012,88,103
2010,WALSH GROUP,299116373.2042,268,284
2010,WALTON CONSTRUCTION,38404929.8007,38,41
2010,WAMAR INTERNATIONAL,3924103.5723,12,12
2010,WAREONEARTH COMMUNICATIONS,21197934,26,28
2010,WARTSILA HOLDING,55532,4,4
2010,WASHINGTON GAS LIGHT COMPANY,3239e3,4,4
2010,WASHINGTON GROUP/ALBERICI,169394e3,48,48
2010,Washington Metropolitan Authority,40430,4,4
2010,Washington TRU Solutions [Joint Venture - URS/Weston],52432315.9901,73,79
2010,WASTE CONNECTIONS,179221.1895,22,23
2010,WASTE INDUSTRIES,855336.628,7,7
2010,WASTE MANAGEMENT,2707713.0016,158,163
2010,WEBCO,7376147.8087,62,67
2010,WEEKS MARINE,198606702.7208,99,99
2010,WEFA,18947,3,3
2010,WEST COAST CONTRACTORS OF NEVA,9776.5703,1,1
2010,WEST PUBLISHING,1618365.9471,79,79
2010,West Valley Environmental Services [URS/Jacobs/Parallax/ECC],164842233.9098,209,210
2010,WESTAR AEROSPACE & DEFENSE GRO,-28206.2109,1,1
2010,WESTAT,30223.5898,3,4
2010,WESTERN ATLAS,965285.6401,69,78
2010,WESTERN DATA SYSTEMS,61736.1094,3,3
2010,WESTERN FILTER,41e3,1,1
2010,WESTERN OILFIELDS SUPPLY,-372669.2999,3,3
2010,WESTINGHOUSE,46072975.1856,9,9
2010,WG YATES & SONS CONSTRUCTIO,43928403.661,26,28
2010,WHITT CORPAKER,1849325,4,6
2010,WILBUR SMITH ASSOCIATES,724159.4444,15,16
2010,WILDFLOWER INTERNATIONAL,7023.2998,1,1
2010,WILLIAMS SCOTSMAN,1603832.6192,99,100
2010,WIND RIVER SYSTEMS,129988,9,9
2010,Wireless Facilities,59713794.1376,45,48
2010,WOODLAWN MANUFACTURING,2011776.06,8,8
2010,WOODWARD GOVERNOR,1740523,15,22
2010,WORK SERVICES,11164.0801,1,1
2010,WORKPLACE INTEGRATORS,-2676.6799,1,1
2010,WORLD WIDE TECHNOLOGY,193123289.3049,1443,1446
2010,WORLDWIDE LANGUAGE RESOURCES,25774200.7461,8,8
2010,WX111 OXFORD DTC REAL ESTATE,117530.5508,6,6
2010,WYETH,-533827.7619,14,14
2010,WYLE LABORATORIES,3999113.703,28,30
2010,XCEL ENERGY,12490176.1737,62,25
2010,XEROX,32184387.945,1222,1228
2010,XINETICS BUSINESS TRUST,489184,1,1
2010,XSYSTEMS,-24419.7008,2,2
2010,XTRAORATI,3212.72,5,5
2010,YEAGER HOLDING,1520477.6836,15,15
2010,YORK INTERNATIONAL,-462180.5058,7,7
2010,Yuksel Holding AS,50402099,10,13
2010,ZAF Group,54428380.6914,10,10
2010,ZAPATA ENGINEERING PA,18429046.1574,55,60
2010,ZEBRA TECHNOLOGIES,4896,2,2
2010,ZERONE,1229725.6857,21,21
2010,ZIMMERMAN ASSOCIATES,619056,8,8
2011,3M,2674780.5888,39,39
2011,AAAS,15520,4,4
2011,AAR,13747726.2521,88,95
