DoD_Office_Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report Filter:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{Date Signed} (ID) Between 10/1/2019 and 9/30/2029 And {Contracting Department ID} (ID) = ""9700""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiscal Year,Contracting Agency ID,Contracting Agency Name,Contracting Department ID,Contracting Department Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,Country Where Award Was Issued,Major Command Code,Major Command ID,Major Command Name,Organization Code,Organization ID,Parent Macom Code,Sub Command 1 Code,Sub Command 1 ID,Sub Command 1 Name,Sub Command 2 Code,Sub Command 2 ID,Sub Command 2 Name,Sub Command 3 Code,Sub Command 3 ID,Sub Command 3 Name,Sub Command 4 Code,Sub Command 4 ID,Sub Command 4 Name,Dollars Obligated,Number of Records
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92238,INTEGRATION AVIATION SYS SYS 21 WKG,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,USSOCOM,,,,,,,,,,,,,"$139,621.66 ",3 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92239,HQ USASOC CONTRACTING,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,USSOCOM,,,,,,,,,,,,,"$69,751,956.19 ",301 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92240,NAVAL SPECIAL WARFARE COMMAND,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,USSOCOM,,,,,,,,,,,,,"$118,506,674.41 ","1,240 "
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92240,NAVAL SPECIAL WARFARE COMMAND,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,$127.45 ,1 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92241,AMSAM-SPK,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,USSOCOM,,,,,,,,,,,,,"$1,036,347,507.17 ",544 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92244,NAVAL SPEC WARFARE DEVELOPMENT GRP,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,USSOCOM,,,,,,,,,,,,,"$5,119.02 ",5 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92254,SPECIAL OPERATIONS FORCES SPT ACTY,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$756,778,267.76 ","1,505 "
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92257,MARSOC H92257,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$29,659,356.05 ",511 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92276,SOCAFRICA  CONTRACTING OFFICE,NO REGION IDENTIFIED,DEU,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$9,646,950.39 ",182 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92277,SOCCENT,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$20,955,086.83 ",158 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92278,HQSOCEUR,NO REGION IDENTIFIED,DEU,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$50,181.47 ",1 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92280,SOCPAC,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$485,368.52 ",13 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92281,SOCSOUTH,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$7,884,680.62 ",22 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92400,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$463,202,093.52 ",731 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92401,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$432,661,569.69 ",508 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92402,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$286,353,838.90 ",273 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92403,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$108,672,048.85 ",326 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92404,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$676,272,050.52 ",804 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92405,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$79,523,645.02 ",252 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92406,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$606,237.80 ",12 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92408,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$404,505,484.30 ",243 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92415,HQ USSOCOM,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$7,434,644.63 ",9 
2021,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),9700,DEPT OF DEFENSE,H92429,24 SOW,NO REGION IDENTIFIED,USA,,,,~9700~9700~~~~~~,~ORG-1144~ORG-2089~~~~~~,,,,,,,,,,,,,,"$4,663,164.98 ",77 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M00146,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIEAST~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5041~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIEAST,ORG-5041,MCIEAST,,,,"($25,592.45)",46 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M00263,COMMANDING GENERAL,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$17,052,852.66 ",263 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M00264,"COMMANDER, MCINCR-MCBQ",NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCINCR~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5038~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCINCR,ORG-5038,MCINCR,,,,"$130,074,153.57 ",565 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M00318,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIPAC~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5039~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIPAC,ORG-5039,MCIPAC,,,,"$13,177,753.35 ",105 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M00681,COMMANDING GENERAL,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIWEST~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5040~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIWEST,ORG-5040,MCIWEST,,,,"$27,091,811.10 ",361 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M20001,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIEAST~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5041~~,,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIEAST,ORG-5041,MCIEAST,,,,"$280,875.88 ",38 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M27100,COMMANDING GENERAL,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$3,809,898.15 ",62 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M29000,COMMANDING GENERAL,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$2,841,946.28 ",55 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M33610,"COMMANDING OFFICER, MWTC",NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$278,098.77 ",7 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M62613,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIPAC~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5039~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIPAC,ORG-5039,MCIPAC,,,,"$392,171.41 ",43 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M67001,COMMANDING GENERAL,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIEAST~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5041~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIEAST,ORG-5041,MCIEAST,,,,"$20,886,386.79 ",644 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M67004,COMMANDER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$232,850,212.49 ",336 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M67399,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$12,503,002.02 ",338 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M67400,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCIPAC~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5039~~,MC I&L,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCIPAC,ORG-5039,MCIPAC,,,,"$39,738,778.87 ",249 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M67854,COMMANDER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCOR SYSCOM~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2994~~~~,MC MATCOM,MARCOR SYSCOM,ORG-2994,MARCOR SYSCOM,,,,,,,,,,"$2,077,599,457.62 ","1,207 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M67861,MFR COMPTROLLER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$11,215,264.64 ",53 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M68450,COMMANDING GENERAL (M68450),NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~~~~,,MARCORP I&L,ORG-2967,MARCORP I&L,,,,,,,,,,"$5,070,687.31 ",71 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M68909,SUPPLY OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCOR SYSCOM~~~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2994~~~~,MC MATCOM,MARCOR SYSCOM,ORG-2994,MARCOR SYSCOM,,,,,,,,,,"$22,806,305.31 ",95 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,M95494,COMMANDING OFFICER,NO REGION IDENTIFIED,USA,USMC,ORG-2943,USMC,~9700~9700~USMC~MARCORP I&L~MCICOM~MCICOMHQ~~,~ORG-1144~ORG-2410~ORG-2943~ORG-2967~ORG-5037~ORG-5260~~,,MARCORP I&L,ORG-2967,MARCORP I&L,MCICOM,ORG-5037,MARINE CORPS INSTALLATIONS COMMAND,MCICOMHQ,ORG-5260,MARINE CORPS INSTALLATIONS COMMAND HQ,,,,"$421,824,590.84 ",158 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00014,OFFICE OF NAVAL RESEARCH,NO REGION IDENTIFIED,USA,ONR,ORG-2945,ONR,~9700~9700~ONR~ONR HQS~~~~,~ORG-1144~ORG-2410~ORG-2945~ORG-2972~~~~,ONR HQS,ONR HQS,ORG-2972,ONR HQS,,,,,,,,,,"$623,438,528.17 ","1,437 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00019,NAVAL AIR SYSTEMS COMMAND,NO REGION IDENTIFIED,USA,NAVAIR,ORG-2936,NAVAIR,~9700~9700~NAVAIR~NAVAIR HQS~~~~,~ORG-1144~ORG-2410~ORG-2936~ORG-2947~~~~,NAVAIR HQS,NAVAIR HQS,ORG-2947,NAVAIR HQS,,,,,,,,,,"$22,760,729,699.89 ","3,806 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00023,NAVAL SUPPLY SYSTEMS COMMAND,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~MISC~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~,SUP HQS,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,MISC,ORG-3045,MISC,,,,,,,"$17,125.19 ",46 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00024,NAVSEA HQ,NO REGION IDENTIFIED,USA,NAVSEA,ORG-2941,NAVSEA,~9700~9700~NAVSEA~NAVSEA HQ~~~~,~ORG-1144~ORG-2410~ORG-2941~ORG-2973~~~~,B1. NAVSEA HQS,NAVSEA HQ,ORG-2973,NAVSEA HQ,,,,,,,,,,"$27,615,757,515.83 ","5,141 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00025,NAVAL FACILITIES ENGINEERING COMD,NO REGION IDENTIFIED,USA,NAVFAC,ORG-2940,NAVFAC,~9700~9700~NAVFAC~~~~~,~ORG-1144~ORG-2410~ORG-2940~~~~~,C1. NAVFAC HQS,,,,,,,,,,,,,"$44,876.14 ",12 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00030,STRATEGIC SYSTEMS PROGRAMS,NO REGION IDENTIFIED,USA,SSP,ORG-2942,SSP,~9700~9700~SSP~~~~~,~ORG-1144~ORG-2410~ORG-2942~~~~~,SSP HQS,,,,,,,,,,,,,"$3,409,773,079.74 ",918 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00033,MILITARY SEALIFT COMMAND,NO REGION IDENTIFIED,USA,MSC,ORG-2939,MSC,~9700~9700~MSC~MSC HQS~~~~,~ORG-1144~ORG-2410~ORG-2939~ORG-2979~~~~,MSC HQS,MSC HQS,ORG-2979,MSC HQS,,,,,,,,,,$0.00 ,1 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00038,CDR US PACIFIC COMMAND USPACOM,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~US PACIFIC FLEET~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3032~~~,SUP FLEET-PACFLT,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,US PACIFIC FLEET,ORG-3032,US PACIFIC FLEET,,,,,,,"$2,639,373.46 ",34 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00039,NAVAL INFORMATION WARFARE SYSTEMS,NO REGION IDENTIFIED,USA,SPAWAR,ORG-2944,SPAWAR,~9700~9700~SPAWAR~SPAWAR HQ~~~~,~ORG-1144~ORG-2410~ORG-2944~ORG-2971~~~~,SPAWAR HQS,SPAWAR HQ,ORG-2971,SPAWAR HQ,,,,,,,,,,"$2,421,480,912.67 ","2,256 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00055,COMMANDER FLEET CYBER CMD - OPS 3,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~US FLEET CYBER CMD~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-4673~~~,,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,US FLEET CYBER CMD,ORG-4673,US FLEET CYBER CMD,,,,,,,"$20,787.30 ",27 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00060,U S FLEET FORCES COMMAND,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~US FLEET FORCES CMD~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3034~~~,,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,US FLEET FORCES CMD,ORG-3034,US FLEET FORCES CMD,,,,,,,"$4,487.96 ",11 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00070,U S PACIFIC FLEET,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~US PACIFIC FLEET~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3032~~~,,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,US PACIFIC FLEET,ORG-3032,US PACIFIC FLEET,,,,,,,"$3,512.82 ",7 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00072,COMNAVRESFOR,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~NAVRESFOR~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3040~~~,,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,NAVRESFOR,ORG-3040,NAVRESFOR,,,,,,,"$6,208.49 ",2 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00074,NAVAL SPECIAL WARFARE COMMAND,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~MISC~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~,,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,MISC,ORG-3045,MISC,,,,,,,"$8,606.96 ",14 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00104,NAVSUP WEAPON SYSTEMS SUPPORT MECH,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP WSS~NAVSUP WSS MECH~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-3014~ORG-4200~~~,SUP NAVICP-NAVICP MECH,NAVSUP WSS,ORG-3014,NAVSUP WEAPON SYSTEMS SUPPORT,NAVSUP WSS MECH,ORG-4200,NAVSUP WSS MECHANICSBURG,,,,,,,"$529,115,199.20 ","12,634 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00124,NAVAL WAR COLLEGE,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~MISC~~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3045~~~,SUP OTHER-NAVSUP,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,MISC,ORG-3045,MISC,,,,,,,"$6,355,068.99 ",264 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00162,NAVAL HEALTH CLINIC ANNAPOLIS MD,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~BUMED~NAVY MEDICINE EAST~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3041~ORG-3088~~,SUP BUMED,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,BUMED,ORG-3041,BUMED,NAVY MEDICINE EAST,ORG-3088,NAVY MEDICINE EAST,,,,"$4,261.44 ",10 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00164,NSWC CRANE,NO REGION IDENTIFIED,USA,NAVSEA,ORG-2941,NAVSEA,~9700~9700~NAVSEA~NAVSEA WARFARE CTR~~~~,~ORG-1144~ORG-2410~ORG-2941~ORG-3011~~~~,SEA NSWC(S),NAVSEA WARFARE CTR,ORG-3011,NAVSEA WARFARE CENTER,,,,,,,,,,"$996,735,976.77 ","3,331 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00167,NSWC CARDEROCK,NO REGION IDENTIFIED,USA,NAVSEA,ORG-2941,NAVSEA,~9700~9700~NAVSEA~NAVSEA WARFARE CTR~~~~,~ORG-1144~ORG-2410~ORG-2941~ORG-3011~~~~,SEA NSWC(S),NAVSEA WARFARE CTR,ORG-3011,NAVSEA WARFARE CENTER,,,,,,,,,,"$267,449,661.91 ","1,117 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00173,NAVAL RESEARCH LABORATORY,NO REGION IDENTIFIED,USA,ONR,ORG-2945,ONR,~9700~9700~ONR~ONR NRL~~~~,~ORG-1144~ORG-2410~ORG-2945~ORG-2999~~~~,ONR NRL WASH,ONR NRL,ORG-2999,ONR NRL,,,,,,,,,,"$292,056,081.50 ","1,454 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00174,NSWC INDIAN HEAD DIVISION,NO REGION IDENTIFIED,USA,NAVSEA,ORG-2941,NAVSEA,~9700~9700~NAVSEA~NAVSEA WARFARE CTR~~~~,~ORG-1144~ORG-2410~ORG-2941~ORG-3011~~~~,SEA NSWC(S),NAVSEA WARFARE CTR,ORG-3011,NAVSEA WARFARE CENTER,,,,,,,,,,"$220,214,520.04 ",933 
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00178,NSWC DAHLGREN,NO REGION IDENTIFIED,USA,NAVSEA,ORG-2941,NAVSEA,~9700~9700~NAVSEA~NAVSEA WARFARE CTR~~~~,~ORG-1144~ORG-2410~ORG-2941~ORG-3011~~~~,SEA NSWC(S),NAVSEA WARFARE CTR,ORG-3011,NAVSEA WARFARE CENTER,,,,,,,,,,"$586,319,772.15 ","9,180 "
2022,1700,DEPT OF THE NAVY,9700,DEPT OF DEFENSE,N00183,NAVAL MEDICAL CENTER PORTSMOUTH VA,NO REGION IDENTIFIED,USA,NAVSUP,ORG-2937,NAVSUP,~9700~9700~NAVSUP~NAVSUP OTHER HCA~BUMED~NAVY MEDICINE EAST~~,~ORG-1144~ORG-2410~ORG-2937~ORG-2955~ORG-3041~ORG-3088~~,SUP BUMED,NAVSUP OTHER HCA,ORG-2955,NAVSUP OTHER HCA,BUMED,ORG-3041,BUMED,NAVY MEDICINE EAST,ORG-3088,NAVY MEDICINE EAST,,,,"$20,410,476.09 ",810 
