assistance_transaction_unique_key,assistance_award_unique_key,award_id_fain,ModificationNumber,award_id_uri,sai_number,federal_action_obligation,total_obligated_amount,total_outlayed_amount_for_overall_award,indirect_cost_federal_share_amount,non_federal_funding_amount,total_non_federal_funding_amount,face_value_of_loan,original_loan_subsidy_cost,total_face_value_of_loan,total_loan_subsidy_cost,disaster_emergency_fund_codes_for_overall_award,outlayed_amount_from_COVID.19_supplementals_for_overall_award,obligated_amount_from_COVID.19_supplementals_for_overall_award,outlayed_amount_from_IIJA_supplemental_for_overall_award,obligated_amount_from_IIJA_supplemental_for_overall_award,action_date,Fiscal_Year,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,Funding_Agency_Name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,treasury_accounts_funding_this_award,federal_accounts_funding_this_award,object_classes_funding_this_award,program_activities_funding_this_award,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_parent_name_raw,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,prime_award_transaction_recipient_county_fips_code,recipient_county_name,prime_award_transaction_recipient_state_fips_code,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,prime_award_transaction_recipient_cd_original,prime_award_transaction_recipient_cd_current,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_scope,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,prime_award_transaction_place_of_performance_county_fips_code,primary_place_of_performance_county_name,prime_award_transaction_place_of_performance_state_fips_code,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,prime_award_transaction_place_of_performance_cd_original,prime_award_transaction_place_of_performance_cd_current,primary_place_of_performance_foreign_location,cfda_number,cfda_title,funding_opportunity_number,funding_opportunity_goals_text,assistance_type_code,transaction_description,prime_award_base_transaction_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount,usaspending_permalink,last_modified_date,USAspending_file_name,cfda_num,assistance_type_description,dFYear,YTD,AnyTag,DeepTech,HighTech,Biotechnology,Quantum,FutureG,AdvMaterials,TrustedAI,SysOfSys,Microelectronics,Space,Renewable,Computing,HMI,DirectedEnergy,Hypersonics,SensorCyber,ComponentTech
8900_DELP0000043_-NONE-_81.126_-NONE-,ASST_NON_DELP0000043_8900,DELP0000043,,,SAI NOT AVAILABLE,0,0,,,0,0,143229000,39416621,0,78833242,,,,,,2011-09-01,2011,2011-09-01,2016-08-31,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,PJ8ADGQ1HCP3,800572237,CUBICPV INC,1366 TECHNOLOGIES INC.,PJ8ADGQ1HCP3,800572237,CUBICPV INC,1366 TECHNOLOGIES INC.,,,45 HARTWELL AVENUE,,35215,LEXINGTON (TOWN OF),2517.0,MIDDLESEX,25,MA,MASSACHUSETTS,02421,3102,MA-05,MA-05,,,,SINGLE ZIP CODE,,,2535250,LEXINGTON,,,25,MASSACHUSETTS,02421,MA-05,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"1366 TECHNOLOGIES, INC., LOAN NUMBER 1270","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000044_-NONE-_81.126_A000,ASST_NON_DELP0000044_8900,DELP0000044,A000,,SAI NOT AVAILABLE,0,0,,,0,0,88750000,13587625,173267004,26527178,,,,,,2011-09-02,2011,2011-09-02,2016-09-01,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,R14DT4NGWU54,961536468,KEPCO SOLAR OF ALAMOSA LLC,"COGENTRIX OF ALAMOSA, LLC",PF8GK5JFUSX6,059164314,THE GOLDMAN SACHS GROUP INC,,,,,,12000,CHARLOTTE,37119.0,MECKLENBURG,37,NC,NORTH CAROLINA,28273,8110,NC-09,NC-14,,,,SINGLE ZIP CODE,,,0852130,MOSCA,,,08,COLORADO,811460000,CO-03,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/,2014-04-29,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000044_-NONE-_81.126_-NONE-,ASST_NON_DELP0000044_8900,DELP0000044,,,SAI NOT AVAILABLE,0,0,,,0,0,88750000,13587625,173267004,26527178,,,,,,2011-09-02,2011,2011-09-02,2016-09-01,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,R14DT4NGWU54,961536468,KEPCO SOLAR OF ALAMOSA LLC,"COGENTRIX OF ALAMOSA, LLC",PF8GK5JFUSX6,059164314,THE GOLDMAN SACHS GROUP INC,,,,ATTN:  CHIEF FINANCIAL OFFICER,9405 ARROWPOINT BLVD,52130,MOSCA,083.0,ALAMOSA,08,CO,NORTH CAROLINA,28273,8110,CO-03,CO-14,,,,SINGLE ZIP CODE,,,0852130,MOSCA,,,08,COLORADO,81146,CO-03,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000039_-NONE-_81.126_-NONE-,ASST_NON_DELP0000039_8900,DELP0000039,,,SAI NOT AVAILABLE,0,0,,,0,0,852000000,27126000,852000000,27126000,,,,,,2011-08-25,2011,2011-08-25,2016-08-24,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,LGSANM6QLLJ1,831589200,"GENESIS SOLAR, LLC","GENESIS SOLAR, LLC",HEBKU317L6L8,122723174,"NEXTERA ENERGY, INC.",,,,700 UNIVERSE BLVD,,07218,BLYTHE,0665.0,RIVERSIDE,06,CA,FLORIDA,33408,2657,CA-45,CA-21,,,,SINGLE ZIP CODE,,,0607218,BLYTHE,,,06,CALIFORNIA,92225,CA-45,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"GENESIS SOLAR, LLC LOAN NUMBER F1017","GENESIS SOLAR, LLC LOAN NUMBER F1017",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000039_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000036_-NONE-_81.126_-NONE-,ASST_NON_DELP0000036_8900,DELP0000036,,,SAI NOT AVAILABLE,0,0,,,0,0,1015000000,1167250,1015000000,1167250,,,,,,2011-08-05,2011,2011-08-04,2016-08-03,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,CAZZCJCGX8M8,832720002,RECORD HILL WIND LLC,RECORD HILL WIND LLC,,,,,,,PO BOX 160,,64150,ROXBURY,2317.0,OXFORD,23,ME,NEW HAMPSHIRE,03768,3308,ME-02,ME-02,,,,SINGLE ZIP CODE,,,2364150,LYME,,,23,MAINE,037683308,ME-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"RECORD HILL WIND, LLC LOAN NUMBER 1217","RECORD HILL WIND, LLC LOAN NUMBER 1217",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000036_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000035_-NONE-_81.126_-NONE-,ASST_NON_DELP0000035_8900,DELP0000035,,,SAI NOT AVAILABLE,0,0,,,0,0,967000000,71654700,967000000,71654700,,,,,,2011-08-05,2011,2011-08-04,2016-08-03,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,Q7BZPFSS6LK2,832747971,"AGUA CALIENTE SOLAR, LLC","AGUA CALIENTE SOLAR, LLC",,,,,,,353 SACRAMENTO STREET,,67000,SAN FRANCISCO,0675.0,SAN FRANCISCO,06,CA,CALIFORNIA,94111,3620,CA-07,CA-11,,,,SINGLE ZIP CODE,,,0667000,SAN FRANCISCO,,,06,CALIFORNIA,94111,CA-07,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"AGUA CALIENTE SOLAR, LLC LOAN NUMBER 1170","TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000035_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000035_-NONE-_81.126_A000,ASST_NON_DELP0000035_8900,DELP0000035,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,967000000,71654700,,,,,,2011-08-05,2011,2011-08-05,2016-08-03,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,Q7BZPFSS6LK2,832747971,"AGUA CALIENTE SOLAR, LLC","AGUA CALIENTE SOLAR, LLC",,,,,,,,,67000,SAN FRANCISCO,0675.0,SAN FRANCISCO,06,CA,CALIFORNIA,94111,3620,CA-08,CA-11,,,,SINGLE ZIP CODE,,,0667000,,,,06,CALIFORNIA,941010001,CA-08,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170","TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000035_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000029_-NONE-_81.126_A000,ASST_NON_DELP0000029_8900,DELP0000029,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,0,,,,,,2011-07-12,2011,2011-07-12,2016-07-11,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,QCCUQ3YGQ243,142299051,SEVERSTAL DEARBORN LLC,SEVERSTAL DEARBORN LLC,ER3JHDCB9XL7,645166489,SEVERSTAL OAO,,,,14661 ROTUNDA DR,,21000,DEARBORN,26163.0,WAYNE,26,MI,MICHIGAN,48120,0000,MI-14,MI-12,,,,COUNTY-WIDE,,,26**163,,26163,WAYNE,26,MICHIGAN,,,MI-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,7,TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008,TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000029_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Direct Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000029_-NONE-_81.126_-NONE-,ASST_NON_DELP0000029_8900,DELP0000029,,,SAI NOT AVAILABLE,0,0,,,0,0,730855848,162249998,0,0,,,,,,2011-07-12,2011,2011-07-12,2016-07-11,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,QCCUQ3YGQ243,142299051,SEVERSTAL DEARBORN LLC,SEVERSTAL DEARBORN LLC,ER3JHDCB9XL7,645166489,SEVERSTAL OAO,,,,14661 ROTUNDA DR.,,21000,DEARBORN,26163.0,WAYNE,26,MI,MICHIGAN,48120,,MI-14,MI-12,,,,,,,26**163,DEARBORN,26163,,26,MICHIGAN,48120,,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,7,SEVERSTAL DEARBORN LLC,TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000029_8900/,2015-02-20,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Direct Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000024_-NONE-_81.126_A000,ASST_NON_DELP0000024_8900,DELP0000024,A000,,SAI NOT AVAILABLE,513775280,0,,,0,0,0,0,513763552,114261014,,,,,,2011-04-05,2011,2011-04-05,2016-04-04,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,NB4KAL1D1FF3,798917154,"SOLAR PARTNERS I, LLC","SOLAR PARTNERS I, LLC",,,,,,,,,92230,OAKLAND (CCD),061.0,ALAMEDA,06,CA,CALIFORNIA,94612,3520,CA-09,CA-12,,,,COUNTY-WIDE,,,06**001,,06001,ALAMEDA,06,CALIFORNIA,,,CA-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,11,"TAS::89 4576::TAS  SOLAR PARTNERS I, LLC LOAN 1059","TAS::89 4576::TAS  SOLAR PARTNERS I, LLC LOAN 1059",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000024_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Other Financial Assistance,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000025_-NONE-_81.126_-NONE-,ASST_NON_DELP0000025_8900,DELP0000025,,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,485964370,107009354,,,,,,2011-04-05,2011,2011-04-05,2016-04-04,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,H7PJP9AK7QP2,966632510,"SOLAR PARTNERS II, LLC","SOLAR PARTNERS II, LLC",,,,,,,"1999 HARRISON ST, STE. 2150",,53000,OAKLAND,061.0,ALAMEDA,06,CA,CALIFORNIA,94612,3520,CA-25,CA-12,,,,SINGLE ZIP CODE,,,0653000,OAKLAND,,,06,CALIFORNIA,94612,CA-25,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"SOLAR PARTNERS II, LLC LOAN 1009","TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000025_8900/,2015-02-18,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000025_-NONE-_81.126_A000,ASST_NON_DELP0000025_8900,DELP0000025,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,485964370,107009354,,,,,,2011-04-05,2011,2011-04-05,2016-04-04,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,H7PJP9AK7QP2,966632510,"SOLAR PARTNERS II, LLC","SOLAR PARTNERS II, LLC",,,,,,,,,53000,OAKLAND,061.0,ALAMEDA,06,CA,CALIFORNIA,94612,3520,CA-09,CA-12,,,,SINGLE ZIP CODE,,,0653000,OAKLAND,,,06,CALIFORNIA,946010001,CA-09,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009","TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000025_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DECF0000058_-NONE-_81.126_A002,ASST_NON_DECF0000058_8900,DECF0000058,A002,,SAI NOT AVAILABLE,-29958430,0,,,0,0,0,0,5907041570,3000186413,,,,,,2011-03-31,2011,2009-09-10,2009-12-21,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,KTKSAXJJUM87,049967672,FORD MOTOR COMPANY,FORD MOTOR COMPANY,JGBRNSWKMB78,001344746,FORD MOTOR CO,,,,1 AMERICAN RD,,21000,DEARBORN,26163.0,WAYNE,26,MI,MICHIGAN,48124,2053,MI-14,MI-12,,,,SINGLE ZIP CODE,,,2621000,DEARBORN,,,26,MICHIGAN,481201000,MI-14,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,11,FORD MOTOR COMPANY,FORD MOTOR COMPANY,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,D,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DECF0000058_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Other Financial Assistance,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000010_-NONE-_81.126_A000,ASST_NON_DELP0000010_8900,DELP0000010,A000,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,0,,,,,,2010-12-10,2011,2010-12-10,2015-12-08,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,LGJJJ28V16E5,829321038,"ABOUND SOLAR MANUFACTURING, LLC","ABOUND SOLAR MANUFACTURING, LLC",,,,,,,2695 ROCKY MOUNTAIN AVE STE 300,,46465,LOVELAND,0869.0,LARIMER,08,CO,COLORADO,80538,9074,CO-04,CO-04,,,,SINGLE ZIP CODE,,,0845970,LONGMONT,,,08,COLORADO,805041101,CO-04,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC,TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC,REC,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000010_8900/,2012-06-22,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000010_-NONE-_81.126_-NONE-,ASST_NON_DELP0000010_8900,DELP0000010,,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,0,,,,,,2010-12-10,2011,2010-12-09,2015-12-08,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,LGJJJ28V16E5,829321038,"ABOUND SOLAR MANUFACTURING, LLC","ABOUND SOLAR MANUFACTURING, LLC",,,,,,,2695 ROCKY MOUNTAIN AVENUE,,46465,LOVELAND,0869.0,LARIMER,08,CO,COLORADO,80538,9074,CO-04,CO-04,,,,SINGLE ZIP CODE,,,0845970,LONGMONT,,,08,COLORADO,80504,CO-04,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,"ABOUND SOLAR MANUFACTURING, LLC",TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC,REC,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000010_8900/,2015-02-18,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000009_-NONE-_81.126_A000,ASST_NON_DELP0000009_8900,DELP0000009,A000,,NO SAI NUMBER AVAIL,0,-477500,,,0,0,49962446,0,0,0,,,,,,2010-11-23,2011,2010-11-23,2015-11-30,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,Q5KJU3XEC4P4,788877350,"VEHICLE PRODUCTION GROUP LLC, THE","VEHICLE PRODUCTION GROUP LLC, THE",,,,,,,333 REPUBLIC DR,,80680,TROY,26123.0,NEWAYGO,26,MI,MICHIGAN,48083,0000,MI-09,MI-11,,,,SINGLE ZIP CODE,,,1849932,MISHAWAKA,,,18,INDIANA,465441200,IN-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,7,"TAS::89 4579::TAS THE VEHICLE PRODUCTION GROUP, LLC LOAN NUMBER A1007","TAS::89 4579::TAS THE VEHICLE PRODUCTION GROUP, LLC LOAN NUMBER A1007",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000009_8900/,2014-04-29,FY2011_089_Assistance_Full_20230908_1.csv,81.126,Direct Loan,2011-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000082_-NONE-_81.126_0001,ASST_NON_DELP0000082_8900,DELP0000082,0001,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,0,,,,,,2012-07-19,2012,2012-03-21,2013-03-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,D2JVJ16N8L11,963189472,STEPHENTOWN REGULATION SERVICES LLC,STEPHENTOWN REGULATION SERVICES LLC,,,,,,,BEACON POWER CORPORATION,,70955,TYNGSBORO (TOWN NAME,2517.0,MIDDLESEX,25,MA,MASSACHUSETTS,01879,2041,MA-05,MA-03,,,,COUNTY-WIDE,,,25**017,,25017,MIDDLESEX,25,MASSACHUSETTS,,MA-05,MA-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,BEACON LOAN NUMBER 1002,BEACON LOAN NUMBER 1002,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000082_8900/,2015-02-20,FY2012_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2012-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000082_-NONE-_81.126_-NONE-,ASST_NON_DELP0000082_8900,DELP0000082,,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,0,,,,,,2012-03-21,2012,2012-03-21,2013-03-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,D2JVJ16N8L11,963189472,STEPHENTOWN REGULATION SERVICES LLC,STEPHENTOWN REGULATION SERVICES LLC,,,,,,,BEACON POWER CORPORATION,,70955,TYNGSBORO (TOWN NAME,2517.0,MIDDLESEX,25,MA,MASSACHUSETTS,01879,2041,MA-05,MA-03,,,,COUNTY-WIDE,,,25**017,,25017,MIDDLESEX,25,MASSACHUSETTS,,MA-05,MA-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,8,BEACON LOAN NUMBER 1002,BEACON LOAN NUMBER 1002,REC,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),L,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000082_8900/,2015-02-20,FY2012_089_Assistance_Full_20230908_1.csv,81.126,Guaranteed/Insured Loan,2012-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000029_-NONE-_81.126_A002,ASST_NON_DELP0000029_8900,DELP0000029,A002,,SAI NOT AVAILABLE,0,0,,,0,0,-730855848,-162249998,0,0,,,,,,2012-02-02,2012,2011-07-12,2016-07-11,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,QCCUQ3YGQ243,142299051,SEVERSTAL DEARBORN LLC,SEVERSTAL DEARBORN LLC,ER3JHDCB9XL7,645166489,SEVERSTAL OAO,,,,14661 ROTUNDA DR,,21000,DEARBORN,26163.0,WAYNE,26,MI,MICHIGAN,48120,0000,MI-14,MI-12,,,,COUNTY-WIDE,,,26**163,,26163,WAYNE,26,MICHIGAN,,,MI-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,7,TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008,TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000029_8900/,2014-04-29,FY2012_089_Assistance_Full_20230908_1.csv,81.126,Direct Loan,2012-01-01,Full Year,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
