prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_disaster_emergency_fund_codes,prime_award_outlayed_amount_funded_by_COVID-19_supplementals,prime_award_obligated_amount_funded_by_COVID-19_supplementals,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_latest_action_date,prime_award_latest_action_date_fiscal_year,prime_award_period_of_performance_start_date,prime_award_period_of_performance_current_end_date,prime_award_period_of_performance_potential_end_date,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_award_object_classes_funding_this_award,prime_award_program_activities_funding_this_award,prime_awardee_uei,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_uei,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_county_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_base_transaction_description,prime_award_project_title,prime_award_naics_code,prime_award_naics_description,prime_award_national_interest_action_code,prime_award_national_interest_action,subaward_type,subaward_fsrs_report_id,subaward_fsrs_report_year,subaward_fsrs_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_uei,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_uei,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount,usaspending_permalink,subaward_fsrs_report_last_modified_date
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300376217,28559.23,2011-02-17,2011,LLT3F6LYQVJ3,188648521,CYPRESS SPRINGS ENTERPRISES,,,,,USA,UNITED STATES,162 PRIVATE ROAD 2712,MOUNT PLEASANT,TX,TEXAS,754559141,04,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,MOUNT VERNON,TX,TEXAS,754559141,04,USA,UNITED STATES,CRANK ARM ASSY,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300375691,51444.78,2011-02-14,2011,LLT3F6LYQVJ3,188648521,CYPRESS SPRINGS ENTERPRISES,,,,,USA,UNITED STATES,162 PRIVATE ROAD 2712,MOUNT PLEASANT,TX,TEXAS,754559141,04,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,MOUNT VERNON,TX,TEXAS,754559141,04,USA,UNITED STATES,FOWARD ROLLER FORK,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300373129,800453.48,2011-01-24,2011,NHUPMJ8ZKFT7,051657625,"YORK INDUSTRIES, INC.",,,,,USA,UNITED STATES,706 WILLOW SPRINGS LN,YORK,PA,PENNSYLVANIA,174028044,19,,"CONTRACTS,FOR-PROFIT ORGANIZATION",,YORK,PA,PENNSYLVANIA,174028044,19,USA,UNITED STATES,ELEVATION ACTUATOR,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300377296,82312.00,2011-08-28,2011,ENW7GKKSMWA9,189839673,"INSTRUMENT DEVELOPMENT COMPANY, LLC",I D C,,,,USA,UNITED STATES,820 SWAN DR,MUKWONAGO,WI,WISCONSIN,531491446,01,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,MUKWONAGO,WI,WISCONSIN,531491446,01,USA,UNITED STATES,AFT BACK,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300377091,70637.20,2011-02-24,2011,L6LCH6GDZXM9,624560025,PRECISION MACHINING SERVICES INC,,,,,USA,UNITED STATES,1009 PINEVILLE RD,CHATTANOOGA,TN,TENNESSEE,374052631,03,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS,WOMAN-OWNED BUSINESS",,CHATTANOOGA,TN,TENNESSEE,374052631,03,USA,UNITED STATES,MOUNT,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,1CE91AB1EBC814B9F21A8C8CE9466B01,2011,4,4300382348,54071.25,2011-04-13,2011,L6LCH6GDZXM9,624560025,PRECISION MACHINING SERVICES INC,,,,,USA,UNITED STATES,1009 PINEVILLE RD,CHATTANOOGA,TN,TENNESSEE,374052631,03,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS,WOMAN-OWNED BUSINESS",,CHATTANOOGA,TN,TENNESSEE,374052631,03,USA,UNITED STATES,CABLE GUIDE ASSY,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 18:00:04+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300373007,1198356.08,2011-01-24,2011,TKGTLGBAXQ17,016377926,EATON AEROQUIP LLC,AEROSPACE DIV,K5A2BK7N2AC7,004155818,EATON CORPORATION,USA,UNITED STATES,300 S EAST AVE,JACKSON,MI,MICHIGAN,492031973,07,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,JACKSON,MO,MISSOURI,492031973,07,USA,UNITED STATES,COUPLING,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300371706,26269.94,2011-01-12,2011,LZ14P4RYZL95,151551041,WESCO AIRCRAFT HARDWARE CORP,,LV19A1CEEVC7,806367616,"CARLYLE PARTNERS IV, L.P.",USA,UNITED STATES,6701 WILL ROGERS BLVD,FORT WORTH,TX,TEXAS,761406051,26,,"CONTRACTS,FOR-PROFIT ORGANIZATION",,FORT WORTH,TX,TEXAS,761406051,26,USA,UNITED STATES,FASTNER,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,75A152591C9F5CE0CC05ED7F0B8F4218,2011,3,4300377570,31189.92,2011-03-01,2011,L5YANW2XSND4,002237121,"B.W. ELLIOTT MANUFACTURING CO., LLC",ELLIOTT MANUFACTURING,KM5NRZNTUDY8,006582779,ACTUANT CORPORATION,USA,UNITED STATES,11 BECKWITH AVENUE,BINGHAMTON,NY,NEW YORK,139011726,22,,"CONTRACTS,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,MANUFACTURER OF GOODS",,BINGHAMPTON,NY,NEW YORK,139011726,22,USA,UNITED STATES,CABLE ASSEMBLY,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:38:32+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300375590,27439.00,2011-02-14,2011,L5YANW2XSND4,002237121,"B.W. ELLIOTT MANUFACTURING CO., LLC",ELLIOTT MANUFACTURING,KM5NRZNTUDY8,006582779,ACTUANT CORPORATION,USA,UNITED STATES,11 BECKWITH AVENUE,BINGHAMTON,NY,NEW YORK,139011726,22,,"CONTRACTS,FOR-PROFIT ORGANIZATION,LIMITED LIABILITY COMPANY,MANUFACTURER OF GOODS",,BINGHAMPTON,NY,NEW YORK,139011726,22,USA,UNITED STATES,DRIVE SHAFT,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,75A152591C9F5CE0CC05ED7F0B8F4218,2011,3,4300380624,578072.00,2011-03-28,2011,JQ7RBWR3CMQ7,144839933,KAYDON CORPORATION,KAYDON CUSTOM BEARING,D6V4RET2DHZ6,101633782,"KIND CARE MANAGEMENT, INC.",USA,UNITED STATES,2630 HIGHWAY 15 S,SUMTER,SC,SOUTH CAROLINA,291509415,06,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,SUMTER,SC,SOUTH CAROLINA,291509415,06,USA,UNITED STATES,GEARED BEARING,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:38:32+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300377236,31000.00,2011-02-26,2011,N9MKMSBPZQ55,001094929,MAINE MACHINE PRODUCTS COMPANY,,W8DRHSKAEM15,805345217,"GENNX360 CAPITAL PARTNERS, L.P.",USA,UNITED STATES,79 PROSPECT AVE,SOUTH PARIS,ME,MAINE,042811108,02,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,SOUTH PARIS,ME,MAINE,042811108,02,USA,UNITED STATES,AFT ROLLER,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300375680,37400.00,2011-02-14,2011,N9MKMSBPZQ55,001094929,MAINE MACHINE PRODUCTS COMPANY,,W8DRHSKAEM15,805345217,"GENNX360 CAPITAL PARTNERS, L.P.",USA,UNITED STATES,79 PROSPECT AVE,SOUTH PARIS,ME,MAINE,042811108,02,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,SOUTH PARIS,ME,MAINE,042811108,02,USA,UNITED STATES,MANIFOLD BRACKET,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
