"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1","def6_ratio_lag1","US6_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","CY"
"114210",2014,NA,NA,NA,NA,102931.66,9,2914864.456,68,916,893.5,"Hunting and Trapping",11,114,1142,"NA",2013
"114210",2015,NA,NA,NA,NA,104279.9402,5,2914864.456,68,916,893.5,"Hunting and Trapping",11,114,1142,"NA",2014
"115111",2008,NA,NA,NA,NA,21754,1,21754,1,1228,1252,"Cotton Ginning",11,115,1151,"NA",2007
"115112",2008,NA,NA,NA,NA,6672919.0356,77,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2007
"115112",2009,NA,NA,NA,NA,6245079.7404,86,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2008
"115112",2010,NA,NA,NA,NA,3903023.0724,71,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2009
"115112",2011,NA,NA,NA,NA,1324629.9641,45,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2010
"115112",2012,NA,NA,NA,NA,2853414.1276,44,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2011
"115112",2013,NA,NA,NA,NA,1489179.2584,27,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2012
"115112",2014,NA,NA,NA,NA,1552236.9709,37,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2013
"115112",2015,NA,NA,NA,NA,1371221.5995,31,25411703.7689,418,620,606,"Soil Preparation, Planting, and Cultivating",11,115,1151,"NA",2014
"115113",2008,NA,NA,NA,NA,15.2,1,36359.2306,5,1212,1160.5,"Crop Harvesting, Primarily by Machine",11,115,1151,"NA",2007
"115113",2010,NA,NA,NA,NA,778.68,2,36359.2306,5,1212,1160.5,"Crop Harvesting, Primarily by Machine",11,115,1151,"NA",2009
"115113",2011,NA,NA,NA,NA,35565.3506,2,36359.2306,5,1212,1160.5,"Crop Harvesting, Primarily by Machine",11,115,1151,"NA",2010
"115114",2008,NA,NA,NA,NA,9250,2,312009.8812,11,1099,1094.5,"Postharvest Crop Activities (except Cotton Ginning)",11,115,1151,"NA",2007
"115114",2009,NA,NA,NA,NA,7259.6898,5,312009.8812,11,1099,1094.5,"Postharvest Crop Activities (except Cotton Ginning)",11,115,1151,"NA",2008
"115114",2011,NA,NA,NA,NA,149146.6406,1,312009.8812,11,1099,1094.5,"Postharvest Crop Activities (except Cotton Ginning)",11,115,1151,"NA",2010
"115114",2012,NA,NA,NA,NA,146353.5508,3,312009.8812,11,1099,1094.5,"Postharvest Crop Activities (except Cotton Ginning)",11,115,1151,"NA",2011
"115115",2008,NA,NA,NA,NA,7191.3099,2,46058.4799,3,1199,1195.5,"Farm Labor Contractors and Crew Leaders",11,115,1151,"NA",2007
"115115",2013,NA,NA,NA,NA,38867.17,1,46058.4799,3,1199,1195.5,"Farm Labor Contractors and Crew Leaders",11,115,1151,"NA",2012
"115116",2008,NA,NA,NA,NA,14046,1,182558.5295,11,1131,1094.5,"Farm Management Services",11,115,1151,"NA",2007
"115116",2009,NA,NA,NA,NA,70104.3398,5,182558.5295,11,1131,1094.5,"Farm Management Services",11,115,1151,"NA",2008
"115116",2010,NA,NA,NA,NA,55695.4299,2,182558.5295,11,1131,1094.5,"Farm Management Services",11,115,1151,"NA",2009
"115116",2011,NA,NA,NA,NA,42712.7598,3,182558.5295,11,1131,1094.5,"Farm Management Services",11,115,1151,"NA",2010
"115210",2008,NA,NA,NA,NA,222388,13,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2007
"115210",2009,NA,NA,NA,NA,773949.3375,4,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2008
"115210",2010,NA,NA,NA,NA,3600,1,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2009
"115210",2011,NA,NA,NA,NA,33462.3498,3,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2010
"115210",2012,NA,NA,NA,NA,441489.2795,4,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2011
"115210",2013,NA,NA,NA,NA,190671.86,6,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2012
"115210",2014,NA,NA,NA,NA,28690,2,1694250.8268,33,975,991,"Support Activities for Animal Production",11,115,1152,"NA",2013
"115310",2008,NA,NA,NA,NA,5313357.4186,88,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2007
"115310",2009,NA,NA,NA,NA,3791000.8377,84,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2008
"115310",2010,NA,NA,NA,NA,5232590.0095,96,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2009
"115310",2011,NA,NA,NA,NA,3844880.2529,91,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2010
"115310",2012,NA,NA,NA,NA,5433687.6588,88,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2011
"115310",2013,NA,NA,NA,NA,5190454.0987,90,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2012
"115310",2014,NA,NA,NA,NA,7020033.8924,107,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2013
"115310",2015,NA,NA,NA,NA,6520638.9283,97,42346643.0969,741,548,504,"Support Activities for Forestry",11,115,1153,"NA",2014
"211111",2008,1295.84557523515,57470916.922,0.000270091458135098,63546.9193451424,569083948.7935,124,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2007
"211111",2009,1892.50370298218,576123440.2636,0.000270091458135098,63546.9193451424,43781910.7194,97,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2008
"211111",2010,1632.36365112715,40812050.1955,0.000270091458135098,63546.9193451424,250261618.7766,101,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2009
"211111",2011,2684.64489536525,209556189.6748,0.000270091458135098,63546.9193451424,94200514.6932,156,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2010
"211111",2012,2430.20675402457,137772796.0752,0.000270091458135098,63546.9193451424,71536912.8151,388,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2011
"211111",2013,1552.27501745114,69374232.4726,0.000255853022946038,86075.8511921328,69363769.2301,225,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2012
"211111",2014,1983.03904903131,71192164.3,0.000255853022946038,86075.8511921328,24355091.3995,111,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2013
"211111",2015,3038.65071756119,24641051.4112,0.000255853022946038,86075.8511921328,19262797.7703,97,1141846564.1977,1299,147,405,"Crude Petroleum and Natural Gas Extraction",21,211,2111,"NA",2014
"211112",2008,2297.48816893191,227251.46,5.36962310426349e-06,68097.8481526594,473360.8889,50,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2007
"211112",2009,2062.32408799441,499105.7198,5.36962310426349e-06,68097.8481526594,893025.3933,60,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2008
"211112",2010,1501.15964914834,902286.4926,5.36962310426349e-06,68097.8481526594,648753.69,49,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2009
"211112",2011,2211.13715349287,635466.7097,5.36962310426349e-06,68097.8481526594,640323.2715,45,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2010
"211112",2012,1564.93792086518,635305.9914,5.36962310426349e-06,68097.8481526594,1397346.3698,54,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2011
"211112",2013,2681.48573961136,1204047.67,3.02436430894065e-05,83977.8496250946,646581.4302,46,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2012
"211112",2014,1553.34785171507,990258.09,3.02436430894065e-05,83977.8496250946,420700.0893,40,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2013
"211112",2015,1334.29110577908,495933.66,3.02436430894065e-05,83977.8496250946,403054.5101,46,5523145.6431,390,840,620,"Natural Gas Liquid Extraction",21,211,2111,"NA",2014
"212111",2008,10000,1839718,9.93913615019213e-05,60910.3161573902,3350.8899,1,66949.7297,3,1182,1195.5,"Bituminous Coal and Lignite Surface Mining",21,212,2121,"NA",2007
"212111",2009,10000,3350.8899,9.93913615019213e-05,60910.3161573902,7787.5,1,66949.7297,3,1182,1195.5,"Bituminous Coal and Lignite Surface Mining",21,212,2121,"NA",2008
"212111",2015,NA,NA,NA,NA,55811.3398,1,66949.7297,3,1182,1195.5,"Bituminous Coal and Lignite Surface Mining",21,212,2121,"NA",2014
"212112",2008,10000,141848.7895,9.12120004894689e-06,62418.7345387774,106872.092,3,56912843.1436,91,500,859.5,"Bituminous Coal Underground Mining",21,212,2121,"NA",2007
"212112",2010,NA,-14.3,9.12120004894689e-06,62418.7345387774,3463.6799,1,56912843.1436,91,500,859.5,"Bituminous Coal Underground Mining",21,212,2121,"NA",2009
"212112",2012,NA,NA,NA,NA,15868277.8812,21,56912843.1436,91,500,859.5,"Bituminous Coal Underground Mining",21,212,2121,"NA",2011
"212112",2013,3245.69030863433,15629020.3412,0.000700236376679099,77750.9793804583,19383570.51,27,56912843.1436,91,500,859.5,"Bituminous Coal Underground Mining",21,212,2121,"NA",2012
"212112",2014,5037.33601928239,21254878.59,0.000700236376679099,77750.9793804583,11939245,19,56912843.1436,91,500,859.5,"Bituminous Coal Underground Mining",21,212,2121,"NA",2013
"212112",2015,6819.33274793471,10370937.06,0.000700236376679099,77750.9793804583,9611413.9805,20,56912843.1436,91,500,859.5,"Bituminous Coal Underground Mining",21,212,2121,"NA",2014
"212113",2013,NA,NA,NA,NA,20187.5,1,20187.5,1,1232,1252,"Anthracite Mining",21,212,2121,"NA",2012
"212210",2008,9761.68147891659,912,3.08737787169304e-07,76527.9839518556,2226,1,45044.7617,2,1201,1218.5,"Iron Ore Mining",21,212,2122,"NA",2007
"212210",2013,NA,NA,NA,NA,42818.7617,1,45044.7617,2,1201,1218.5,"Iron Ore Mining",21,212,2122,"NA",2012
"212221",2008,NA,NA,NA,NA,162000,1,212000,2,1123,1218.5,"Gold Ore Mining",21,212,2122,"NA",2007
"212221",2010,NA,NA,NA,NA,50000,1,212000,2,1123,1218.5,"Gold Ore Mining",21,212,2122,"NA",2009
"212231",2008,NA,-17755,-7.39472153073859e-06,59509.7755249819,277892.2,2,404196.95,7,1082,1134.5,"Lead Ore and Zinc Ore Mining",21,212,2122,"NA",2007
"212231",2009,10000,278290,-7.39472153073859e-06,59509.7755249819,9601.52,2,404196.95,7,1082,1134.5,"Lead Ore and Zinc Ore Mining",21,212,2122,"NA",2008
"212231",2010,5178.61148015776,9601.52,-7.39472153073859e-06,59509.7755249819,62000,1,404196.95,7,1082,1134.5,"Lead Ore and Zinc Ore Mining",21,212,2122,"NA",2009
"212231",2014,NA,NA,NA,NA,54703.23,2,404196.95,7,1082,1134.5,"Lead Ore and Zinc Ore Mining",21,212,2122,"NA",2013
"212234",2008,NA,-115.99,-1.29085347015779e-08,60727.0363951473,2120,1,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2007
"212234",2009,10000,2120,-1.29085347015779e-08,60727.0363951473,38649.3096,4,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2008
"212234",2010,3394.67884651087,38649.3096,-1.29085347015779e-08,60727.0363951473,68995.7386,8,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2009
"212234",2011,6329.87977868998,68995.7386,-1.29085347015779e-08,60727.0363951473,35458.6299,3,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2010
"212234",2012,5760.47406949832,35458.6299,-1.29085347015779e-08,60727.0363951473,5588,1,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2011
"212234",2013,10000,5588,5.20120945804756e-07,66735.2449223417,557088630.5,1,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2012
"212234",2014,10000,549149504,5.20120945804756e-07,66735.2449223417,1529928.4375,4,558769370.6156,22,211,1031,"Copper Ore and Nickel Ore Mining",21,212,2122,"NA",2013
"212299",2008,3624.12152651561,-12778,-4.21228491897829e-06,68394.621925994,96440,5,2054073.1284,9,951,1109.5,"All Other Metal Ore Mining",21,212,2122,"NA",2007
"212299",2009,7933.5547846771,96440,-4.21228491897829e-06,68394.621925994,69997,1,2054073.1284,9,951,1109.5,"All Other Metal Ore Mining",21,212,2122,"NA",2008
"212299",2010,10000,69997,-4.21228491897829e-06,68394.621925994,64300.1284,2,2054073.1284,9,951,1109.5,"All Other Metal Ore Mining",21,212,2122,"NA",2009
"212299",2014,NA,NA,NA,NA,1823336,1,2054073.1284,9,951,1109.5,"All Other Metal Ore Mining",21,212,2122,"NA",2013
"212311",2008,2431.72326597889,590098,0.00149630170575423,28065.5663576758,821863.4499,6,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2007
"212311",2009,9343.27619869967,804282.8899,0.00149630170575423,28065.5663576758,480342.4204,19,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2008
"212311",2010,1814.6823695668,485381.1803,0.00149630170575423,28065.5663576758,171962.7491,8,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2009
"212311",2011,2505.50996940096,178071.3891,0.00149630170575423,28065.5663576758,359593.1799,7,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2010
"212311",2012,2414.88382524529,356441.57,0.00149630170575423,28065.5663576758,511214.94,9,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2011
"212311",2013,2723.87371248455,578080.31,0.00156827933739908,35069.5804195804,1064209.65,14,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2012
"212311",2014,3330.0437425053,1055984.73,0.00156827933739908,35069.5804195804,516370.6884,18,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2013
"212311",2015,1921.06504136129,501896.5284,0.00156827933739908,35069.5804195804,170735.2,8,4096292.2777,89,879,862.5,"Dimension Stone Mining and Quarrying",21,212,2123,"NA",2014
"212312",2008,969.539898261294,6519973.4824,0.000658415915795129,44534.5553775879,6804073.0181,140,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2007
"212312",2009,600.800118180934,6945361.3196,0.000658415915795129,44534.5553775879,9211081.546,203,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2008
"212312",2010,954.359497717936,9515576.995,0.000658415915795129,44534.5553775879,7400803.381,162,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2009
"212312",2011,463.531566209267,7138136.3586,0.000658415915795129,44534.5553775879,10451476.94,173,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2010
"212312",2012,733.04442717952,10607591.0805,0.000658415915795129,44534.5553775879,10888966.0948,100,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2011
"212312",2013,1433.58658780829,10913154.8644,0.00136065699417393,52891.8806173916,6708141.3651,77,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2012
"212312",2014,1207.82699620253,6385024.6151,0.00136065699417393,52891.8806173916,10766024.6747,75,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2013
"212312",2015,1734.48426509439,10788786.035,0.00136065699417393,52891.8806173916,6096870.3831,59,68327437.4028,989,473,451,"Crushed and Broken Limestone Mining and Quarrying",21,212,2123,"NA",2014
"212313",2008,8029.61147131521,361045,0.000133763075470761,50348.0821917808,1827565,9,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2007
"212313",2009,6855.52281860444,1695313.46,0.000133763075470761,50348.0821917808,2356765.1334,24,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2008
"212313",2010,4826.40186685968,4990235.1047,0.000133763075470761,50348.0821917808,1235051.4842,17,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2009
"212313",2011,1730.71331119924,1643355.8126,0.000133763075470761,50348.0821917808,2732580.468,17,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2010
"212313",2012,3217.75346110993,-353132.2771,0.000133763075470761,50348.0821917808,221759.5079,7,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2011
"212313",2013,2425.00773187022,268155.3233,0.000144840936480827,53454.10906298,228198.83,3,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2012
"212313",2014,5103.080499034,327916.71,0.000144840936480827,53454.10906298,14305.05,2,8616225.4735,79,778,872.5,"Crushed and Broken Granite Mining and Quarrying",21,212,2123,"NA",2013
"212319",2008,887.159229776427,9203497.38,0.00423453607350938,46839.8092967819,8370984.6697,105,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2007
"212319",2009,712.503092364687,8896764.4538,0.00423453607350938,46839.8092967819,20769909.0281,175,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2008
"212319",2010,903.998443247747,20506284.3127,0.00423453607350938,46839.8092967819,11976625.5397,133,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2009
"212319",2011,1049.28928829962,11705050.4879,0.00423453607350938,46839.8092967819,25192685.3481,169,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2010
"212319",2012,403.875880370679,25214196.9202,0.00423453607350938,46839.8092967819,13126376.4944,109,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2011
"212319",2013,643.305529311234,14462743.4878,0.00751743651429679,48808.5624284078,6742152.0199,54,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2012
"212319",2014,1404.26396841767,6538717.66,0.00751743651429679,48808.5624284078,7962085.69,89,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2013
"212319",2015,1138.43315626171,7298836.65,0.00751743651429679,48808.5624284078,10374836.4109,102,104515655.2008,936,409,462.5,"Other Crushed and Broken Stone Mining and Quarrying",21,212,2123,"NA",2014
"212321",2008,683.479771362763,8301514.7813,0.00128467542427949,43229.6580521386,9862713.8143,204,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2007
"212321",2009,3083.83234620527,10265844.8945,0.00128467542427949,43229.6580521386,30030662.0797,383,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2008
"212321",2010,5064.3899854315,29904951.5789,0.00128467542427949,43229.6580521386,39134785.6073,328,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2009
"212321",2011,4132.16096438088,39456166.6957,0.00128467542427949,43229.6580521386,16482996.3712,239,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2010
"212321",2012,1211.52319765529,16182589.5855,0.00128467542427949,43229.6580521386,7116751.2961,162,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2011
"212321",2013,1526.53541321751,7284188.2637,0.00150167279710872,49379.3367346939,4286258.49,98,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2012
"212321",2014,1384.65236565447,3835031.8,0.00150167279710872,49379.3367346939,8179931.0398,137,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2013
"212321",2015,1316.44335562454,8282240.1802,0.00150167279710872,49379.3367346939,8164989.4469,129,123259088.1453,1680,388,366,"Construction Sand and Gravel Mining",21,212,2123,"NA",2014
"212322",2008,5642.7679894904,847395,0.000839168629920886,47096.1874781392,282604.7136,14,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2007
"212322",2009,1980.40828622525,335426.2536,0.000839168629920886,47096.1874781392,1011636.4564,17,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2008
"212322",2010,5905.4433532932,1062546.5465,0.000839168629920886,47096.1874781392,412823.5898,14,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2009
"212322",2011,2188.03660855535,337173.6195,0.000839168629920886,47096.1874781392,333487.731,14,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2010
"212322",2012,2415.69619449358,444453.71,0.000839168629920886,47096.1874781392,794993.1967,12,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2011
"212322",2013,3767.46068975063,861488.1479,0.000497114875162726,48904.0307101727,143296.72,8,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2012
"212322",2014,2715.18515973817,214980.37,0.000497114875162726,48904.0307101727,337830.99,6,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2013
"212322",2015,2848.28467916623,155948.91,0.000497114875162726,48904.0307101727,211426.3088,11,3528099.7063,96,897,850,"Industrial Sand Mining",21,212,2123,"NA",2014
"212324",2008,10000,24574,2.87620070904305e-05,50862.4910007199,32856,1,44607.6001,6,1202,1145,"Kaolin and Ball Clay Mining",21,212,2123,"NA",2007
