"","NAICS_Code","NAICS_DESCRIPTION","Mismatch","Action.Obligation","Obligation.2016","RCPTOT","minyear","maxyear","NAICS.display.label"
"465","332216","Saw Blade and Handtool Manufacturing","New in 2012: Missing from Economy Stats",331542762.8209,331170127.619693,0,2012,2018,NA
"466","332311","Prefabricated Metal Building and Component Manufacturing",NA,1922339896.5725,2057066271.44842,13717270,2007,2018,"Prefabricated metal building and component manufacturing"
"467","332312","Fabricated Structural Metal Manufacturing",NA,2133640039.9912,2306984877.14175,59152702,2007,2018,"Fabricated structural metal manufacturing"
"468","332313","Plate Work Manufacturing",NA,370764001.4631,399489767.475632,14103794,2007,2018,"Plate work manufacturing"
"469","332321","Metal Window and Door Manufacturing",NA,66790996.526,70164462.3308038,24001732,2007,2018,"Metal window and door manufacturing"
"470","332322","Sheet Metal Work Manufacturing",NA,226557294.6829,239021170.664769,42404895,2007,2018,"Sheet metal work manufacturing"
"471","332323","Ornamental and Architectural Metal Work Manufacturing",NA,74739565.8938,80193319.6947552,13779695,2007,2018,"Ornamental and architectural metal work manufacturing"
"472","332410","Power Boiler and Heat Exchanger Manufacturing",NA,13792289683.7919,14226540942.8109,12801451,2007,2018,"Power boiler and heat exchanger manufacturing"
"473","332420","Metal Tank (Heavy Gauge) Manufacturing",NA,2021824484.6322,2175957083.1573,18042614,2007,2018,"Metal tank (heavy gauge) manufacturing"
"474","332431","Metal Can Manufacturing",NA,139520059.2576,149978883.803017,28817117,2007,2018,"Metal can manufacturing"
"475","332439","Other Metal Container Manufacturing",NA,1632081592.9757,1738738086.29351,7142051,2007,2018,"Other metal container manufacturing"
"476","332510","Hardware Manufacturing",NA,3177516510.3685,3325444374.67884,17014289,2007,2018,"Hardware manufacturing"
"477","332611",NA,NA,56742083.5309,62571674.0482206,1971517,2007,2018,"Spring (heavy gauge) manufacturing"
"478","332612",NA,NA,10822611.6979,11874968.5638804,5348570,2007,2016,"Spring (light gauge) manufacturing"
"479","332613","Spring Manufacturing","New in 2012: Missing from Economy Stats",45534335.2595,45641766.4859872,0,2012,2018,NA
"480","332618","Other Fabricated Wire Product Manufacturing",NA,332018342.1159,349810600.199185,10950694,2007,2018,"Other fabricated wire product manufacturing"
"481","332710","Machine Shops",NA,753951002.7027,792236221.837098,75345704,2007,2018,"Machine shops"
"482","332721","Precision Turned Product Manufacturing",NA,267590559.5998,287768160.0083,32997439,2007,2018,"Precision turned product manufacturing"
"483","332722","Bolt, Nut, Screw, Rivet, and Washer Manufacturing",NA,3738890899.1242,3961571763.57138,19546104,2007,2018,"Bolt, nut, screw, rivet, and washer manufacturing"
"484","332811","Metal Heat Treating",NA,13505116.9852,14561416.493489,11578631,2007,2018,"Metal heat treating"
"485","332812","Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",NA,64251199.3787,67086384.0236924,27550631,2007,2018,"Metal coating, engraving (except jewelry and silverware), and allied services to manufacturers"
"486","332813","Electroplating, Plating, Polishing, Anodizing, and Coloring",NA,103419798.4272,108080998.33559,14415292,2007,2018,"Electroplating, plating, polishing, anodizing, and coloring"
"487","332911","Industrial Valve Manufacturing",NA,1510220801.0222,1554402300.76707,23929403,2007,2018,"Industrial valve manufacturing"
"488","332912","Fluid Power Valve and Hose Fitting Manufacturing",NA,784851075.6663,841415645.231894,18813549,2007,2018,"Fluid power valve and hose fitting manufacturing"
"489","332913","Plumbing Fixture Fitting and Trim Manufacturing",NA,94835722.2763,100442416.62162,8273243,2007,2018,"Plumbing fixture fitting and trim manufacturing"
"490","332919","Other Metal Valve and Pipe Fitting Manufacturing",NA,621223422.3719,641403595.536461,10171501,2007,2018,"Other metal valve and pipe fitting manufacturing"
"491","332991","Ball and Roller Bearing Manufacturing",NA,1670429801.2744,1755749887.23201,14485380,2007,2018,"Ball and roller bearing manufacturing"
"492","332992","Small Arms Ammunition Manufacturing",NA,7494451548.7632,7969902678.3767,5987213,2007,2018,"Small arms ammunition manufacturing"
"493","332993","Ammunition (except Small Arms) Manufacturing",NA,30397440724.4686,31940246766.0253,5252827,2007,2018,"Ammunition (except small arms) manufacturing"
"494","332994","Small Arms, Ordnance, and Ordnance Accessories Manufacturing",NA,10011870018.855,10568056911.9962,7497646,2007,2018,"Small arms manufacturing"
"495","332995",NA,NA,5315638363.9119,5805864152.80927,2619506,2007,2018,"Other ordnance and accessories manufacturing"
"496","332996","Fabricated Pipe and Pipe Fitting Manufacturing",NA,849484357.7167,887822884.056053,15730984,2007,2018,"Fabricated pipe and pipe fitting manufacturing"
"497","332997",NA,NA,2224191.9928,2413101.59721123,1100216,2007,2017,"Industrial pattern manufacturing"
"498","332998",NA,NA,15979196.9679,17566365.7757541,2310191,2007,2014,"Enameled iron and metal sanitary ware manufacturing"
"499","332999","All Other Miscellaneous Fabricated Metal Product Manufacturing",NA,3034184544.3926,3222420449.17902,29457307,2007,2018,"All other miscellaneous fabricated metal product manufacturing"
"500","333111","Farm Machinery and Equipment Manufacturing",NA,232536445.2084,247612694.874554,56344648,2007,2018,"Farm machinery and equipment manufacturing"
"501","333112","Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing",NA,77711185.1306,80980468.2903817,15924536,2007,2018,"Lawn and garden tractor and home lawn and garden equipment manufacturing"
"502","333120","Construction Machinery Manufacturing",NA,4834294779.0217,5087788710.04131,79652248,2007,2018,"Construction machinery manufacturing"
"503","333131","Mining Machinery and Equipment Manufacturing",NA,45584835.6125,48364295.0589847,10405861,2007,2018,"Mining machinery and equipment manufacturing"
"504","333132","Oil and Gas Field Machinery and Equipment Manufacturing",NA,21408599.4626,22708354.8764912,43356279,2007,2017,"Oil and gas field machinery and equipment manufacturing"
"505","333210",NA,NA,17851593.5829,19477133.1316938,1668254,2007,2017,"Sawmill and woodworking machinery manufacturing"
"506","333220",NA,NA,18797207.3457,19961371.6216817,6850577,2007,2017,"Plastics and rubber industry machinery manufacturing"
"507","333241","Food Product Machinery Manufacturing","New in 2012: Missing from Economy Stats",25600436.3577,25407475.3733996,0,2013,2018,NA
"508","333242","Semiconductor Machinery Manufacturing","New in 2012: Missing from Economy Stats",11539710.4226,11586266.5314923,0,2013,2018,NA
"509","333243","Sawmill, Woodworking, and Paper Machinery Manufacturing","New in 2012: Missing from Economy Stats",14142372.7057,14136679.8718191,0,2013,2018,NA
"510","333244","Printing Machinery and Equipment Manufacturing","New in 2012: Missing from Economy Stats",15179678.5769,15256826.1374082,0,2012,2018,NA
"511","333249","Other Industrial Machinery Manufacturing","New in 2012: Missing from Economy Stats",108790818.017,109068380.141086,0,2012,2018,NA
"512","333291",NA,NA,4306625.15,4663412.85941612,4982745,2007,2014,"Paper industry machinery manufacturing"
"513","333292",NA,NA,8981264.2156,9855450.17386151,1861282,2007,2015,"Textile machinery manufacturing"
"514","333293",NA,NA,400128349.0764,432964068.328834,4956041,2007,2018,"Printing machinery and equipment manufacturing"
"515","333294",NA,NA,45521466.3196,48285569.0976396,8824898,2007,2017,"Food product machinery manufacturing"
"516","333295",NA,NA,28071938.3919,30405199.9300885,24406749,2007,2016,"Semiconductor machinery manufacturing"
"517","333298",NA,NA,589824101.5635,640115037.3211,18388415,2007,2018,"All other industrial machinery manufacturing"
"518","333311",NA,NA,4471094.3281,4939959.41780844,2001107,2007,2016,"Automatic vending machine manufacturing"
"519","333312",NA,NA,25086851.8107,27086927.0127461,2126796,2007,2017,"Commercial laundry, drycleaning, and pressing machine manufacturing"
"520","333313",NA,NA,579665447.6181,638155667.102252,3359809,2007,2018,"Office machinery manufacturing"
"521","333314","Optical Instrument and Lens Manufacturing",NA,9704352599.4322,10438730193.0071,9094926,2007,2018,"Optical instrument and lens manufacturing"
"522","333315",NA,NA,623506212.7069,666225959.616937,4183723,2007,2018,"Photographic and photocopying equipment manufacturing"
"523","333316","Photographic and Photocopying Equipment Manufacturing","New in 2012: Missing from Economy Stats",543791266.7079,544738939.754775,0,2012,2018,NA
"524","333318","Other Commercial and Service Industry Machinery Manufacturing","New in 2012: Missing from Economy Stats",1510065291.0873,1507734308.94618,0,2012,2018,NA
"525","333319",NA,NA,9725413697.521,10333061856.6799,27140266,2007,2018,"Other commercial and service industry machinery manufacturing"
"526","333411",NA,NA,266323357.2821,286515332.394679,7419295,2007,2018,"Air purification equipment manufacturing"
"527","333412",NA,NA,101017927.7263,109052955.85296,4019339,2007,2017,"Industrial and commercial fan and blower manufacturing"
"528","333413","Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing","New in 2012: Missing from Economy Stats",237645032.6584,238257090.778755,0,2012,2018,NA
"529","333414","Heating Equipment (except Warm Air Furnaces) Manufacturing",NA,249937123.4796,266916681.455256,10186496,2007,2018,"Heating equipment (except warm air furnaces) manufacturing"
"530","333415","Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment",NA,1637879865.1243,1728917725.4641,60704192,2007,2018,"Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing"
"531","333420",NA,NA,4104,4228.74806800618,0,2013,2013,NA
"532","333511","Industrial Mold Manufacturing",NA,25053403.6265,26014267.14989,11606512,2007,2018,"Industrial mold manufacturing"
"533","333512",NA,NA,580420091.2096,633247036.948842,11191238,2007,2018,"Machine tool (metal cutting types) manufacturing"
"534","333513",NA,NA,186976139.9089,201254229.684441,3578019,2007,2018,"Machine tool (metal forming types) manufacturing"
"535","333514","Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",NA,73943960.2927,77788748.8491194,14949140,2007,2018,"Special die and tool, die set, jig, and fixture manufacturing"
"536","333515","Cutting Tool and Machine Tool Accessory Manufacturing",NA,183664454.4759,192296466.570058,10753507,2007,2018,"Cutting tool and machine tool accessory manufacturing"
"537","333516",NA,NA,2730257.949,2979553.58202812,1820666,2007,2018,"Rolling mill machinery and equipment manufacturing"
"538","333517","Machine Tool Manufacturing","New in 2012: Missing from Economy Stats",332770915.4997,332414037.134261,0,2012,2018,NA
"539","333518",NA,NA,103673757.2789,110689017.955001,4546880,2007,2018,"Other metalworking machinery manufacturing"
"540","333519","Rolling Mill and Other Metalworking Machinery Manufacturing",NA,64124811.0304,63812525.7405438,0,2013,2018,NA
"541","333611","Turbine and Turbine Generator Set Units Manufacturing",NA,3045141798.9083,3282035958.24006,25868894,2007,2018,"Turbine and turbine generator set units manufacturing"
"542","333612","Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",NA,2168949172.837,2300787083.04735,8303041,2007,2018,"Speed changer, industrial high-speed drive, and gear manufacturing"
"543","333613","Mechanical Power Transmission Equipment Manufacturing",NA,1222356775.2686,1286317722.46479,8677863,2007,2018,"Mechanical power transmission equipment manufacturing"
"544","333618","Other Engine Equipment Manufacturing",NA,1990598095.7384,2095868965.04304,53304861,2007,2018,"Other engine equipment manufacturing"
"545","333911","Pump and Pumping Equipment Manufacturing",NA,2205315679.8819,2337325284.7926,26945316,2007,2018,"Pump and pumping equipment manufacturing"
"546","333912","Air and Gas Compressor Manufacturing",NA,475389916.9977,499328984.205645,20076520,2007,2018,"Air and gas compressor manufacturing"
"547","333913","Measuring and Dispensing Pump Manufacturing",NA,441145469.1045,471725422.424806,2902669,2007,2018,"Measuring and dispensing pump manufacturing"
"548","333914",NA,NA,471188.8503,450769.013967282,0,2018,2018,NA
"549","333921","Elevator and Moving Stairway Manufacturing",NA,45840427.657,48306901.4990043,4611283,2007,2018,"Elevator and moving stairway manufacturing"
"550","333922","Conveyor and Conveying Equipment Manufacturing",NA,233259358.7823,243352244.493016,16408902,2007,2018,"Conveyor and conveying equipment manufacturing"
"551","333923","Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",NA,916483544.9963,976566457.01111,17465095,2007,2018,"Overhead traveling crane, hoist, and monorail system manufacturing"
"552","333924","Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",NA,2387994853.0256,2557556152.57952,20394074,2007,2018,"Industrial truck, trailer, and stacker machinery manufacturing"
"553","333991","Power-Driven Handtool Manufacturing",NA,96656823.151,102891937.524501,6610634,2007,2018,"Power-driven handtool manufacturing"
"554","333992","Welding and Soldering Equipment Manufacturing",NA,275539481.3249,291710946.52095,11257888,2007,2018,"Welding and soldering equipment manufacturing"
"555","333993","Packaging Machinery Manufacturing",NA,19349902.8148,20195336.513421,10376155,2007,2018,"Packaging machinery manufacturing"
"556","333994","Industrial Process Furnace and Oven Manufacturing",NA,102890709.9374,107959203.685815,5090793,2007,2018,"Industrial process furnace and oven manufacturing"
"557","333995","Fluid Power Cylinder and Actuator Manufacturing",NA,114820416.3673,122753362.165895,12133509,2007,2018,"Fluid power cylinder and actuator manufacturing"
"558","333996","Fluid Power Pump and Motor Manufacturing",NA,115391913.2732,120608613.89603,7846870,2007,2018,"Fluid power pump and motor manufacturing"
"559","333997","Scale and Balance Manufacturing",NA,61190649.3732,62480702.9870647,1564142,2007,2018,"Scale and balance manufacturing"
"560","333999","All Other Miscellaneous General Purpose Machinery Manufacturing",NA,3400332820.7039,3589271349.44965,26367217,2007,2018,"All other miscellaneous general purpose machinery manufacturing"
"561","33411","Computer and Peripheral Equipment Manufacturing",NA,-1286616,-1423720.26114861,0,2009,2009,NA
"562","334111","Electronic Computer Manufacturing",NA,20994939706.5411,22417544117.591,54244146,2007,2018,"Electronic computer manufacturing"
"563","334112","Computer Storage Device Manufacturing",NA,679768235.7052,715776481.672298,16963016,2007,2018,"Computer storage device manufacturing"
"564","334113",NA,NA,159056499.2943,171549810.486326,1071512,2007,2018,"Computer terminal manufacturing"
"565","334118","Computer Terminal and Other Computer Peripheral Equipment Manufacturing","New in 2012: Missing from Economy Stats",425258484.9258,426974579.859381,0,2012,2018,NA
"566","334119",NA,NA,3295033711.8658,3571980705.11865,23183909,2007,2018,"Other computer peripheral equipment manufacturing"
"567","334210","Telephone Apparatus Manufacturing",NA,8272905154.191,8511180704.48627,27967101,2007,2018,"Telephone apparatus manufacturing"
"568","334220","Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing",NA,47699978350.6614,51157172168.6474,71086438,2007,2018,"Radio and television broadcasting and wireless communications equipment manufacturing"
"569","334290","Other Communications Equipment Manufacturing",NA,21283868766.6777,22702941774.5085,9976581,2007,2018,"Other communications equipment manufacturing"
"570","334310","Audio and Video Equipment Manufacturing",NA,1078494103.431,1135180684.87003,10589909,2007,2018,"Audio and video equipment manufacturing"
"571","334411",NA,NA,625353223.5692,671336694.733011,2402933,2007,2018,"Electron tube manufacturing"
"572","334412","Bare Printed Circuit Board Manufacturing",NA,2223733254.2227,2351856098.1973,11155770,2007,2018,"Bare printed circuit board manufacturing"
"573","334413","Semiconductor and Related Device Manufacturing",NA,1173214663.9516,1226137151.57985,121013761,2007,2018,"Semiconductor and related device manufacturing"
"574","334414",NA,NA,49137377.7546,52955063.1754757,2237247,2007,2017,"Electronic capacitor manufacturing"
"575","334415",NA,NA,68679483.8756,74035971.8499705,1068190,2007,2017,"Electronic resistor manufacturing"
"576","334416","Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",NA,545520266.9088,568040611.490284,3979055,2007,2018,"Electronic coil, transformer, and other inductor manufacturing"
"577","334417","Electronic Connector Manufacturing",NA,2688648558.8683,2901127468.17716,10427986,2007,2018,"Electronic connector manufacturing"
"578","334418","Printed Circuit Assembly (Electronic Assembly) Manufacturing",NA,2261621283.3612,2460731428.54873,41169416,2007,2018,"Printed circuit assembly (electronic assembly) manufacturing"
"579","334419","Other Electronic Component Manufacturing",NA,14967983988.552,15852051258.2201,19707596,2007,2018,"Other electronic component manufacturing"
"580","334510","Electromedical and Electrotherapeutic Apparatus Manufacturing",NA,531038232.7484,560983359.626935,52808895,2007,2018,"Electromedical and electrotherapeutic apparatus manufacturing"
"581","334511","Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",NA,105985219310.945,111477909307.042,92581918,2007,2018,"Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing"
"582","334512","Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",NA,424181868.6208,445354409.421028,5663706,2007,2018,"Automatic environmental control manufacturing for residential, commercial, and appliance use"
"583","334513","Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",NA,1680921918.2621,1769633847.14446,20151275,2007,2018,"Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables"
"584","334514","Totalizing Fluid Meter and Counting Device Manufacturing",NA,364498128.4369,385551415.310912,12309575,2007,2018,"Totalizing fluid meter and counting device manufacturing"
"585","334515","Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals",NA,3446203120.6761,3637570803.91674,25069465,2007,2018,"Instrument manufacturing for measuring and testing electricity and electrical systems"
"586","334516","Analytical Laboratory Instrument Manufacturing",NA,2652528948.686,2805582879.60082,27312989,2007,2018,"Analytical laboratory instrument manufacturing"
"587","334517","Irradiation Apparatus Manufacturing",NA,1060914320.5104,1136645425.13424,15021598,2007,2018,"Irradiation apparatus manufacturing"
"588","334518",NA,NA,10496961.3616,11468727.2858946,1412206,2007,2017,"Watch, clock, and part manufacturing"
"589","334519","Other Measuring and Controlling Device Manufacturing",NA,4329591571.2667,4592996981.82633,19601898,2007,2018,"Other measuring and controlling device manufacturing"
"590","334611",NA,NA,232015424.1791,253126114.009987,950834,2007,2017,"Software reproducing"
"591","334612",NA,NA,9896715.2337,10879871.9367482,5864559,2007,2017,"Prerecorded compact disc (except software), tape, and record reproducing"
"592","334613","Blank Magnetic and Optical Recording Media Manufacturing",NA,83687189.3695,90028448.145904,2490487,2007,2018,"Magnetic and optical recording media manufacturing"
"593","334614","Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing","New in 2012: Missing from Economy Stats",208837236.7361,209064687.730729,0,2012,2018,NA
"594","335110","Electric Lamp Bulb and Part Manufacturing",NA,117056499.0525,123720331.647346,4099463,2007,2018,"Electric lamp bulb and part manufacturing"
"595","335121","Residential Electric Lighting Fixture Manufacturing",NA,54808335.2337,57384877.6088719,3907450,2007,2018,"Residential electric lighting fixture manufacturing"
"596","335122","Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",NA,181221954.1725,193362392.595826,9571931,2007,2018,"Commercial, industrial, and institutional electric lighting fixture manufacturing"
"597","335129","Other Lighting Equipment Manufacturing",NA,339410871.8734,358383742.0902,8155426,2007,2018,"Other lighting equipment manufacturing"
"598","335210","Small Electrical Appliance Manufacturing",NA,17454747.5126,17489564.5802023,0,2013,2018,NA
"599","335211",NA,NA,6582132.5332,7221231.26324238,5172043,2007,2017,"Electric housewares and household fan manufacturing"
"600","335212",NA,NA,3955735.6535,4333428.74306151,2425071,2007,2017,"Household vacuum cleaner manufacturing"
"601","335220",NA,NA,26650,25495.0731847317,0,2018,2018,NA
"602","335221","Household Cooking Appliance Manufacturing",NA,32639367.5232,34608660.2017287,9224042,2007,2018,"Household cooking appliance manufacturing"
"603","335222","Household Refrigerator and Home Freezer Manufacturing",NA,44911114.2731,47196989.8488335,5756112,2007,2018,"Household refrigerator and home freezer manufacturing"
"604","335224","Household Laundry Equipment Manufacturing",NA,93342340.6916,98854631.6758164,4199286,2007,2018,"Household laundry equipment manufacturing"
"605","335228","Other Major Household Appliance Manufacturing",NA,54344813.1875,57375094.1823765,9119475,2007,2018,"Other major household appliance manufacturing"
"606","335311","Power, Distribution, and Specialty Transformer Manufacturing",NA,1479229771.8523,1552184830.75612,13146037,2007,2018,"Power, distribution, and specialty transformer manufacturing"
"607","335312","Motor and Generator Manufacturing",NA,4326810209.2806,4594303262.28757,24122194,2007,2018,"Motor and generator manufacturing"
"608","335313","Switchgear and Switchboard Apparatus Manufacturing",NA,1073013716.6633,1128557170.77208,22061528,2007,2018,"Switchgear and switchboard apparatus manufacturing"
"609","335314","Relay and Industrial Control Manufacturing",NA,607823678.8298,635303464.918598,21549847,2007,2018,"Relay and industrial control manufacturing"
"610","335911","Storage Battery Manufacturing",NA,1384491435.833,1448838656.621,12208990,2007,2018,"Storage battery manufacturing"
"611","335912","Primary Battery Manufacturing",NA,540192405.3018,571462987.773654,7426906,2007,2018,"Primary battery manufacturing"
"612","335921","Fiber Optic Cable Manufacturing",NA,208636776.0814,219597358.264709,4168730,2007,2018,"Fiber optic cable manufacturing"
"613","335929","Other Communication and Energy Wire Manufacturing",NA,825820409.8098,887110337.757249,27254097,2007,2018,"Other communication and energy wire manufacturing"
"614","335931","Current-Carrying Wiring Device Manufacturing",NA,925182304.1732,966703855.231796,14079494,2007,2018,"Current-carrying wiring device manufacturing"
"615","335932","Noncurrent-Carrying Wiring Device Manufacturing",NA,142462697.8053,145929633.86536,11808677,2007,2018,"Noncurrent-carrying wiring device manufacturing"
"616","335991","Carbon and Graphite Product Manufacturing",NA,77062229.2597,83136968.5811707,6362806,2007,2018,"Carbon and graphite product manufacturing"
"617","335999","All Other Miscellaneous Electrical Equipment and Component Manufacturing",NA,6796738664.2559,7097536650.5643,20049514,2007,2018,"All other miscellaneous electrical equipment and component manufacturing"
"618","33611","Automobile and Light Duty Motor Vehicle Manufacturing",NA,0,0,0,2008,2008,NA
"619","336111","Automobile Manufacturing",NA,1437923709.7514,1555494425.04232,193509369,2007,2018,"Automobile manufacturing"
"620","336112","Light Truck and Utility Vehicle Manufacturing",NA,13282524307.3185,14677666831.2845,276210956,2007,2018,"Light truck and utility vehicle manufacturing"
"621","336120","Heavy Duty Truck Manufacturing",NA,2199436037.3111,2332888112.13145,49000656,2007,2018,"Heavy duty truck manufacturing"
"622","336211","Motor Vehicle Body Manufacturing",NA,6381091173.9263,6991284342.88959,23850081,2007,2018,"Motor vehicle body manufacturing"
"623","336212","Truck Trailer Manufacturing",NA,24572351207.0711,26553984651.9047,15402148,2007,2018,"Truck trailer manufacturing"
"624","336213","Motor Home Manufacturing",NA,36583792.0769,39802056.4441898,8022082,2007,2016,"Motor home manufacturing"
"625","336214","Travel Trailer and Camper Manufacturing",NA,1697768901.6788,1889428715.23645,20945036,2007,2018,"Travel trailer and camper manufacturing"
"626","336310","Motor Vehicle Gasoline Engine and Engine Parts Manufacturing","New in 2012: Missing from Economy Stats",183900993.6045,184272290.01877,0,2012,2018,NA
"627","336311",NA,NA,394008247.8441,437041565.358318,4531018,2007,2017,"Carburetor, piston, piston ring, and valve manufacturing"
"628","336312",NA,NA,293683891.4308,322521060.890523,52645139,2007,2018,"Gasoline engine and engine parts manufacturing"
"629","336320","Motor Vehicle Electrical and Electronic Equipment Manufacturing",NA,390557899.2591,391214164.557533,0,2013,2018,NA
"630","336321",NA,NA,319468500.4547,348579796.013793,6827110,2007,2017,"Vehicular lighting equipment manufacturing"
"631","336322",NA,NA,694016962.2371,764177080.273241,33255147,2007,2017,"Other motor vehicle electrical and electronic equipment manufacturing"
"632","336330","Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing",NA,414161556.0865,444551900.4184,22625710,2007,2018,"Motor vehicle steering and suspension components (except spring) manufacturing"
"633","336340","Motor Vehicle Brake System Manufacturing",NA,152901084.3657,157338008.931724,22118706,2007,2018,"Motor vehicle brake system manufacturing"
"634","336350","Motor Vehicle Transmission and Power Train Parts Manufacturing",NA,966520662.8317,1007994544.96418,70714550,2007,2018,"Motor vehicle transmission and power train parts manufacturing"
"635","336360","Motor Vehicle Seating and Interior Trim Manufacturing",NA,216128779.1187,225118440.493507,43574511,2007,2018,"Motor vehicle seating and interior trim manufacturing"
"636","336370","Motor Vehicle Metal Stamping",NA,70895354.3713,72780380.6214654,58800195,2007,2018,"Motor vehicle metal stamping"
"637","336390","Other Motor Vehicle Parts Manufacturing","New in 2012: Missing from Economy Stats",904745427.7997,906194201.908944,0,2012,2018,NA
"638","336391",NA,NA,46633142.7331,51830663.3788235,12269145,2007,2016,"Motor vehicle air-conditioning manufacturing"
"639","336399",NA,NA,2759210683.3714,3024057070.33035,94602960,2007,2018,"All other motor vehicle parts manufacturing"
"640","336411","Aircraft Manufacturing",NA,433981428845.262,454684462280.139,203303636,2007,2018,"Aircraft manufacturing"
"641","336412","Aircraft Engine and Engine Parts Manufacturing",NA,62890544206.8514,66592199935.8343,73850629,2007,2018,"Aircraft engine and engine parts manufacturing"
"642","336413","Other Aircraft Parts and Auxiliary Equipment Manufacturing",NA,132179153257.275,138925114442.874,64350515,2007,2018,"Other aircraft parts and auxiliary equipment manufacturing"
"643","336414","Guided Missile and Space Vehicle Manufacturing",NA,109750521456.758,115234647726.271,35037150,2007,2018,"Guided missile and space vehicle manufacturing"
"644","336415","Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing",NA,3316472550.4367,3469430192.53521,8074298,2007,2018,"Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing"
"645","336419","Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing",NA,19156045511.1804,20035262306.0519,2591289,2007,2018,"Other guided missile and space vehicle parts and auxiliary equipment manufacturing"
"646","336510","Railroad Rolling Stock Manufacturing",NA,102749544.0021,113198715.656678,30376990,2007,2018,"Railroad rolling stock manufacturing"
"647","336611","Ship Building and Repairing",NA,165606912675.651,173712649028.07,43060339,2007,2018,"Ship building and repairing"
"648","336612","Boat Building",NA,2574738093.3,2750639762.92757,18223083,2007,2018,"Boat building"
"649","336991","Motorcycle, Bicycle, and Parts Manufacturing",NA,74913341.7872,80614753.0506442,12266280,2007,2018,"Motorcycle, bicycle, and parts manufacturing"
"650","336992","Military Armored Vehicle, Tank, and Tank Component Manufacturing",NA,85518200883.4803,92370507498.6407,16551977,2007,2018,"Military armored vehicle, tank, and tank component manufacturing"
"651","336999","All Other Transportation Equipment Manufacturing",NA,2251860526.0563,2449174665.7279,15042675,2007,2018,"All other transportation equipment manufacturing"
"652","337110","Wood Kitchen Cabinet and Countertop Manufacturing",NA,3916358.4594,4154101.78655325,29422450,2007,2018,"Wood kitchen cabinet and countertop manufacturing"
"653","337121","Upholstered Household Furniture Manufacturing",NA,43990911.7546,46387457.0571935,21746964,2007,2017,"Upholstered household furniture manufacturing"
"654","337122","Nonupholstered Wood Household Furniture Manufacturing",NA,1339083505.9528,1423633551.45971,12290265,2007,2018,"Nonupholstered wood household furniture manufacturing"
"655","337124","Metal Household Furniture Manufacturing",NA,288552629.8771,314193204.546137,4571520,2007,2018,"Metal household furniture manufacturing"
"656","337125","Household Furniture (except Wood and Metal) Manufacturing",NA,31515635.1214,34191642.7147501,2305457,2007,2018,"Household furniture (except wood and metal) manufacturing"
"657","337127","Institutional Furniture Manufacturing",NA,686616445.5917,720334478.962318,10522143,2007,2018,"Institutional furniture manufacturing"
"658","337129",NA,NA,6917174.4802,7830718.59671458,691384,2007,2012,"Wood television, radio, and sewing machine cabinet manufacturing"
"659","337211","Wood Office Furniture Manufacturing",NA,506015271.7426,538664134.302342,5487341,2007,2018,"Wood office furniture manufacturing"
"660","337212","Custom Architectural Woodwork and Millwork Manufacturing",NA,6551487.4062,7011871.42013136,12901832,2007,2018,"Custom architectural woodwork and millwork manufacturing"
"661","337214","Office Furniture (except Wood) Manufacturing",NA,3282967610.2355,3520415612.27378,17481472,2007,2018,"Office furniture (except wood) manufacturing"
"662","337215","Showcase, Partition, Shelving, and Locker Manufacturing",NA,769060734.7479,806834156.504361,14566962,2007,2018,"Showcase, partition, shelving, and locker manufacturing"
"663","337910","Mattress Manufacturing",NA,119713889.9924,123926868.902225,15484266,2007,2018,"Mattress manufacturing"
"664","337920","Blind and Shade Manufacturing",NA,10928595.0648,11374413.0062279,4589730,2007,2017,"Blind and shade manufacturing"
"665","339111",NA,"Reassigned in 2007: Laboratory Apparatus/Furniture Manufacture",191828731.4159,210347147.9456,0,2007,2018,NA
"666","339112","Surgical and Medical Instrument Manufacturing",NA,3855118436.7401,4073780924.13305,67576037,2007,2018,"Surgical and medical instrument manufacturing"
