Fiscal_year,Vendor,StandardizedTopContractor,ContractorDisplayName,Small,jointventure,warningflag,UnknownCompany,Top100Federal,fundedbyforeignentity,isforeignownedandlocated,isforeigngovernment,isinternationalorganization,organizationaltype,PlaceCountryText,OriginIsUnitedStates,OriginCountryText,VendorIsUnitedStates,VendorCountryText,placeofmanufactureText,vendorcountrycode,SumOfnumberOfActions,SumOfobligatedAmount
2013,NORTHROP GRUMMAN,NULL,Northrop Grumman,0,0,0,0,1,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,UNITED STATES,1,9442.28
2013,SAGE TECHNOLOGIES,NULL,All Other,1,0,0,0,0,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,1,99850
2013,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISRAEL,3,1661470
2013,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,OTHER,ISRAEL,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISRAEL,7,137188
2013,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISRAEL,3,-336622.84
2013,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ISRAEL,6,3437065.6
2013,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,A,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ISR: ISRAEL,1,49500
2013,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,2,88920
2013,TAT TECHNOLOGIES,NULL,All Other,1,0,0,0,0,,0,0,0,OTHER,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2013,TAT TECHNOLOGIES,NULL,All Other,1,0,0,0,0,,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISRAEL,11,400632
2013,Thermo Fisher Scientific,NULL,All Other,0,0,0,0,0,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,1,5789.62
2013,TRIPLE CANOPY,NULL,All Other,0,0,0,0,0,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,4,1941053.37
2013,TRIPLE CANOPY,NULL,All Other,0,0,0,0,0,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,3,3220994.75
2013,UNTEC OF AMERICA,NULL,All Other,1,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,121000
2013,URS,NULL,URS^,0,0,0,0,1,,0,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,GERMANY,NOT A MANUFACTURED END PRODUCT,GERMANY,1,0
2013,WORLD WIDE TECHNOLOGY,NULL,All Other,0,0,0,0,0,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,USA: UNITED STATES OF AMERICA,1,-32163.27
2013,557502155,3T FEDERAL SOLUTIONS,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,1,176256
2013,557502155,3T FEDERAL SOLUTIONS,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,2,262325.64
2013,859782419,A & T MARKETING,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,11835
2013,600120240,AA LAB SYSTEMS,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISRAEL,2,3564
2013,514839273,AAA AGROTEL EXTERMINATION,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,1,113.3
2013,600069962,AB INDUSTRIAL RECYCLING TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,2,40000
2013,514634286,AB TECHNOLOGIES INDUSTRIAL RECYCLING,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,-11559.84
2013,151577418,ABS DEVELOPMENT,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,12,1934308
2013,531855971,ACKTAR,All Other,0,NULL,1,NULL,NULL,,1,0,0,PARTNERSHIP,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,ISRAEL,1,4000
2013,534136692,AEROSPACE ENGINEERING SANN,All Other,0,NULL,1,NULL,NULL,,1,0,0,CORPORATE TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISRAEL,1,67620
2013,533504122,AFERRIX,All Other,0,NULL,1,NULL,NULL,,1,0,0,CORPORATE TAX EXEMPT,ISRAEL,0,UNITED STATES,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,5,85092
2013,361517212,ALLIED DEFENSE INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,SOLE PROPRIETORSHIP,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),UNITED STATES,2,8498.08
2013,945176279,ALTO PRODUCTS,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),UNITED STATES,1,14749.2
2013,170204981,AMERICAN TRADING SERVICE,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,4830.3
2013,66890955,AMERIPRIDE SERVICES,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,1,0
2013,532304235,AMP INSTRUMENTS,All Other,0,NULL,1,NULL,NULL,,1,0,0,SOLE PROPRIETORSHIP,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISRAEL,1,6970
2013,532304235,AMP INSTRUMENTS,All Other,0,NULL,1,NULL,NULL,,1,0,0,SOLE PROPRIETORSHIP,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISRAEL,1,5069.9
2013,600044285,ARAB BROTHERS COMPANY,All Other,0,NULL,1,NULL,NULL,,1,0,0,PARTNERSHIP,,1,,1,ISRAEL,NULL,ISRAEL,0,25000
2013,790470749,AVAYA FEDERAL SOLUTIONS,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,1,14377.3
2013,82788985,AXIOS PRODUCTS,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,UNITED STATES,1,25461
2013,534013651,AYRM MANAGEMENT & MAINTENANCE OF BUILDINGS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,4,5430
2013,600057509,BAR ILAN UNIVERSITY,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,1,30016
2013,514576842,BEZEQ INTERNATIONAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,6,3400
2013,20163218,BIOSENSE WEBSTER,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,1,191235
2013,532186400,BIS ADVANCED SOFTWARE SYSTEMS,All Other,0,NULL,1,NULL,NULL,,1,0,0,CORPORATE TAX EXEMPT,UNITED STATES,0,UNITED STATES,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,1,40953
2013,600014492,BLADES TECHNOLOGY,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISRAEL,2,651405
2013,600014492,BLADES TECHNOLOGY,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,1,0
2013,533981262,BRAIN RESEARCH & DEVELOPMENT SERVICES,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE TAX EXEMPT,,1,,1,ISRAEL,NULL,ISRAEL,0,196000
2013,85505951,BRIGHTON CROMWELL,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),UNITED STATES,1,6979.5
2013,14654966,CAPP,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,38859.5
2013,839376332,CASEMAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,5913.4
2013,341317606,CELLEBRITE GMBH,All Other,0,NULL,1,NULL,NULL,,0,0,0,,GERMANY,1,ISRAEL,1,GERMANY,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,GERMANY,1,31920
2013,33095568,CELLEBRITE USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,21,76470
2013,33095568,CELLEBRITE USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,DOMINICAN REPUBLIC,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,2,6196
2013,85453582,CELLHIRE USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,5800
2013,153504154,CI SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,1,15569
2013,153504154,CI SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),UNITED STATES,4,680275.32
2013,78352774,CMC USA INC LM HEAVY CIVIL CONSTRUCTION LLC JOINT VENTURE,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,10,583645
2013,649550803,CONTACT PRODUCTION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,5,4967.5
2013,600117592,CYCLONE AVIATION SERVICES 1972,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,PERFORMED OR MANUFACTURED OUTSIDE US,ISRAEL,2,0
2013,600117592,CYCLONE AVIATION SERVICES 1972,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISRAEL,1,363840
2013,600117592,CYCLONE AVIATION SERVICES 1972,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISRAEL,2,497784
2013,827135059,DEVICELOCK,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,UNITED STATES,1,4585
2013,927556902,DIRECT DIMENSIONS,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,1,135950
2013,883533879,DMS PHARMACEUTICAL GROUP,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,1,18384
2013,883533879,DMS PHARMACEUTICAL GROUP,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,1,165669.98
2013,86590841,EADS NORTH AMERICA,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,USA: UNITED STATES OF AMERICA,1,0
2013,649829744,EL HAMA AGRICULTURAL COOPERATIVE SOCIETY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISRAEL,1,5000
2013,532640047,EL WAFA CO FOR FINANCIAL CONSULTING & ACCOUNTING SERVICES,All Other,0,NULL,1,NULL,NULL,X,1,0,0,PARTNERSHIP,,NULL,NULL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,289235
2013,600058135,ELDAN TRANSPORTATION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,2,0
2013,21678433,EQUIPMENT RESOURCE CENTER,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,1,2876.35
2013,531835150,ERNST & YOUNG,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,,NULL,NULL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,0
2013,531835150,ERNST & YOUNG,All Other,0,NULL,1,NULL,NULL,X,0,0,0,PARTNERSHIP,,NULL,NULL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,57000
2013,514832786,EXALENZ BIOSCIENCE,All Other,0,NULL,1,NULL,NULL,,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISRAEL,1,-2625
2013,140029583,EXPORT 220VOLT,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,45250
2013,600009955,FLYING CARGO,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,5,4500
2013,600200117,FRITZ COMPANIES ISRAEL T,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,1,5529.92
2013,96347851,FULL COMPASS SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,7409.63
2013,96347851,FULL COMPASS SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,1,8051.17
2013,7114788,GARDNER ZEMKE COMPANY,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,7,124000
2013,2043313,GENERAL MICROWAVE,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),UNITED STATES,1,184600
2013,2043313,GENERAL MICROWAVE,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,193830
2013,36934060,GEONAUTICS INTERNATIONAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,2,11305
2013,90073722,GIVEN IMAGING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,UNITED STATES,1,4443.64
2013,90073722,GIVEN IMAGING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,2,4482.58
2013,600083026,GLOBESPEED,All Other,0,NULL,1,NULL,NULL,,1,0,0,PARTNERSHIP,ISRAEL,1,ISRAEL,1,ISRAEL,PERFORMED OR MANUFACTURED OUTSIDE US,ISRAEL,1,-35000
2013,600053623,GOLAN INDUSTRIES / MILTARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISRAEL,1,0
2013,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2013,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISRAEL,1,2877488
2013,134105027,"GSA, FAS, INTEGRATED WORKPLACE ACQUISITION CENTER",All Other,0,NULL,1,NULL,NULL,,0,0,0,US GOVERNMENT ENTITY,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,2,21204.11
2013,600063937,HADASSAH MEDICAL ORGANIZATION,All Other,0,NULL,1,NULL,NULL,,0,0,1,INTERNATIONAL ORG,UNITED STATES,0,UNITED STATES,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,1,19250
2013,787654321,HOLLYWOOD DESIGN,All Other,0,NULL,1,NULL,NULL,,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,2,7576.24
2013,126517440,IAI NORTH AMERICA,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),UNITED STATES,3,82936
2013,532169513,INSIGHTEC,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISRAEL,1,75000
2013,183217926,INTERNATIONAL PROCUREMENT AGENCYINCORPORATED,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,UNITED STATES,1,12967.75
2013,78410765,INTERNATIONAL QUALITY ADVANTAGE LLP,All Other,0,NULL,1,NULL,NULL,,0,0,0,PARTNERSHIP,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,2,40784.7
2013,514633747,INTLOCK,All Other,0,NULL,1,NULL,NULL,,1,0,0,PARTNERSHIP,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISRAEL,1,24999
2013,600014914,ISRAEL INSTITUTE FOR BIOLOGICAL RESEARCH,All Other,0,NULL,1,NULL,NULL,,0,1,0,FOREIGN GOVERNMENT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISRAEL,1,599901
2013,600065049,ISRAEL MILITARY INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2013,600065049,ISRAEL MILITARY INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,PERFORMED OR MANUFACTURED OUTSIDE US,ISRAEL,8,-3079.46
2013,600065049,ISRAEL MILITARY INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,1,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISRAEL,1,12000
2013,531857076,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISRAEL,4,33371.56
2013,531857076,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISRAEL,1,279093.5
2013,531857076,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2013,531857076,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISRAEL,1,11758.8
2013,531857076,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2013,619851327,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,USA: UNITED STATES OF AMERICA,1,-99999.83
2013,179415773,IXIA,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,UNITED STATES,1,149400
2013,532202025,JUNGO,All Other,0,NULL,1,NULL,NULL,,1,0,0,OTHER,UNITED STATES,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISRAEL,2,7798
2013,532202025,JUNGO,All Other,0,NULL,1,NULL,NULL,,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,ISRAEL,1,15596
2013,600030527,JUNGO CONNECTIVITY,All Other,0,NULL,1,NULL,NULL,,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,ISRAEL,1,0
2013,600030527,JUNGO CONNECTIVITY,All Other,0,NULL,1,NULL,NULL,X,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,ISR: ISRAEL,1,0
2013,122679228,KAMPI COMPONENTS CO,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,UNITED STATES,1,6066.4
2013,100508964,KAP TECHNOCHEM USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,UNITED STATES,2,106957.2
