CSIScontractID	CSIStransactionID	descriptionofcontractrequirement	obligatedAmount	agencyid	principalnaicscode	principalnaicscodeText	ProductOrServiceCode	ProductOrServiceCodeText	piid	idvpiid	claimantprogramcode	ContractingOfficeID	ContractingOfficeName
629176	69277170	MODIFICATION 1146 PROVIDES $511,062.14 OF APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDS-NG. THE REMAINING $147,877.55 IS NON-APPROPRIATED FUNDING WHICH IS NOT CAPTURED AS AN OBLIGATION IN FPDG-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	511062.1250	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	69563721	MODIFICATION 1140 PROVIDES $4,820,613.25 OF TOTAL FUNDING. $412,621.36 IS APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDS-NG. THE REMAINING $4,407,991.89 IS NON-APPROPRIATED FUNDING WHICH IS NOT CAPTURED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	412621.3750	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	69655523	THE PURPOSE OF THIS MODIFICATION IS TO: (I) REMOVE ERRONEOUSLY PLACED DOCUMENT TITLED, SECTION I, CONTRACT CLAUSES, UNDER ATTACHMENT 4 TO MODIFICATION 1152, AND REPLACE WITH THE CORRECT SECTION I, CONTRACT CLAUSES, AS ORIGINALLY INTENDED. (II) REMOVE ERRONEOUSLY PLACED DOCUMENT TITLED, MOD 1154 - LETTER AUGUST 28, 2017., UNDER ATTACHMENT 1 TO MODIFICATION 1154, AND REPLACE WITH THE CORRECT LETTER TO MODIFICATION 1154 AS PREVIOUSLY INTENDED.	0.0000	NULL	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	77092698	MODIFICATION 1195 PROVIDES $10,347,336.50 OF APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDG-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	10347336.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	77092701	MODIFICATION NUMBER 1198 MAKES THE FOLLOWING SIGNIFICANT CHANGES: 1) PROVIDES TOTAL FUNDING IN THE AMOUNT OF $7,973,400.00 OF APPROPRIATED FUNDING AND IS REPORTED IN FPDS-NG 2) CREATES THREE NEW LINE ITEMS FOR FACILITIES AND INFRASTRUCTURE TYPE FUNDING: 8000 FACILITIES AND INFRASTRUCTURE FACILITY MANAGEMENT, 9000 FACILITIES AND INFRASTRUCTURE OPERATIONS AND MAINTENANCE, 10000 FACILITIES AND INFRASTRUCTURE NREL SITE WIDE FACILITY SUPPORT 3) MAKE NET ZERO ADJUSTMENT TO LINE ITEMS 0005, 1000, 2000, 6000, AND 8000 TO ALIGN STRIPES WITH STARS OFFICIAL ACCOUNTING SYSTEM. THE FINANCIAL PLAN IS UPLOADED AS ATTACHMENT TO MODIFICATION NUMBER 1198. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	8125474.5000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	77092704	MODIFICATION NUMBER 1201 PROVIDES TOTAL FUNDING IN THE AMOUNT OF $4,814,295.18. THIS INCLUDES APPROPRIATED FUNDING IN THE AMOUNT OF $1,359,223.30 AND IS REPORTED IN FPDS-NG, THE REMAINING NON-APPROPRIATED FUNDING IN THE AMOUNT OF $3,455,071.88 IS NOT CAPTURED AS AN OBLIGATION IN FPDS-NG.	1359223.2500	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	77092718	MODIFICATION NUMBER 1215 PROVIDES TOTAL FUNDING IN THE AMOUNT OF $2,719,691.23. THIS INCLUDES APPROPRIATED FUNDING IN THE AMOUNT OF $977,112.97 AND IS REPORTED IN FPDS-NG, THE REMAINING NON-APPROPRIATED FUNDING IN THE AMOUNT OF $1,742,578.26 IS NOT CAPTURED AS AN OBLIGATION IN FPDS-NG.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	977113.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	77092721	MODIFICATION NUMBER 1218 PROVIDES TOTAL FUNDING IN THE AMOUNT OF $2,546,741.01. THIS INCLUDES APPROPRIATED FUNDING IN THE AMOUNT OF $756,617.51 AND IS REPORTED IN FPDS-NG, THE REMAINING NON-APPROPRIATED FUNDING IN THE AMOUNT OF $1,790,123.50 IS NOT C	756617.5000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	77092724	ADMINISTRATIVE MODIFICATION 1221 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT NUMBER DE-AC36-08GO28308: I. SECTION J, ATTACHMENT F, OPERATING AND ADMINISTRATIVE REQUIREMENTS (LIST B), IS HEREBY DELETED AND REPLACED. II. SECTION C, DESCRIP	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	86461779	ADMINISTRATIVE MODIFICATION 1238 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT NUMBER DE-AC36-08GO28308: I. SECTION J - ATTACHMENT C - SMALL BUSINESS SUBCONTRACTING PLAN, IS HEREBY DELETED AND REPLACED. II. SECTION J - ATTACHMENT E - APPLI	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	86461782	ADMINISTRATIVE MODIFICATION 1241 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT NUMBER DE-AC36-08GO28308: I. SECTION H - SPECIAL CONTRACT REQUIREMENTS, IS HEREBY DELETED AND REPLACED; II. SECTION I - CONTRACT CLAUSES, IS HEREBY DELETED AND	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	86461785	MODIFICATION 1244 ADDS A TOTAL  $123,324,978.46 IN APPROPRIATED FUNDS AND IS REPORTED IN FPDS-NG. OF WHICH, $36,092,601.55 IS DOE OPERATING FUNDS, $16,693,616.66 IS F&I FACILITY MANAGEMENT, AND $70,538,760.25 IS F&I OPERATIONS AND MAINTENANC	123324976.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	86461799	MOD 1258 PROVIDES TOTAL FUNDING OF $4,845,339.08 INCLUDING APPROPRIATED FUNDING OF $1,857,738.85 TO LINE 4000 FED FUNDING NON-DOE AND IS REPORTED IN FPDS-NG, REMAINING NON-APP. FUNDING OF $2,987,600.23 LINE 5000 NON-FEDERAL IS NOT REPORTED IN FPDSNG	1857738.8750	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	86461802	MOD 1261 PROVIDES TOTAL FUNDING OF $32,634,676.57. INCLUDING: APPROPRIATED TOTAL $21,092,190.84 REPORTED IN FPDS-NG $10609752 DOE OPERATING FUNDS, $10482438.84 NON-DOE FEDERAL FUNDS. NON-APPROPRIATED $11542485.73 NOT REPORTED IN FPDS-NG.	21092190.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543368	MODIFICATION NUMBER 1160 PROVIDES $3,139,110.21 OF TOTAL FUNDING.  $83,495.15 IS APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDS-NG.  THE REMAINING $3,055,615.06 IS NON-APPROPRIATED FUNDING WHICH IS NOT CAPTURED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	83495.1484	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543371	THE PURPOSE OF THIS MODIFICATION IS TO: (I) INCORPORATE TWO ADDITIONAL CLAUSES IN SECTION I AS I.164 AND I.165; (II) DELETE AND REPLACE SECTION J, ATTACHMENT E, APPLICABLE LAWS AND REGULATIONS (LIST A); (III) DELETE AND REPLACE SECTION J, ATTACHMENT J, PERFORMANCE EVALUATION AND MEASUREMENT PLAN; (IV) UPDATE SECTION J AND ALL ATTACHMENTS WITH FORMATTING AND ADMINISTRATIVE CORRECTIONS.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543374	ADMINISTRATIVE MODIFICATION 1166 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT NUMBER DE-AC36-08GO28308:(I) SECTION H, CLAUSE H.3, EMPLOYEE COMPENSATION: PAY AND BENEFITS, IS DELETED AND REPLACED.(II)SECTION J, ATTACHMENT I, SUBCONTRACTS, PURCHASE ORDERS AND OTHER ACTIONS REQUIRING DOE REVIEW AND APPROVAL AND OTHER AGREEMENTS BETWEEN THE PARTIES, IS DELETED AND REPLACED.(III)INCORPORATE DEAR 952.204-77 COMPUTER SECURITY (AUG 2006) IN ITS ENTIRETY AS SECTION I, CLAUSE I.173, AS REQUIRED BY DOE POLICY.THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543388	MODIFICATION NUMBER 1180 PROVIDES TOTAL FUNDING IN THE AMOUNT OF $2,678,806.57. THIS INCLUDES APPROPRIATED FUNDING IN THE AMOUNT OF $641,540.58 AND IS REPORTED IN FPDS-NG, THE REMAINING NON-APPROPRIATED FUNDING IN THE AMOUNT OF $2,037,265.99 IS NOT CAPTURED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	641540.5625	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543391	MODIFICATION NUMBER 1183 PROVIDES $1,500,000.00 OF APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	1500000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543394	MODIFICATION NUMBER 1186 PROVIDES TOTAL FUNDING IN THE AMOUNT OF $3,598,444.08. THIS INCLUDES APPROPRIATED FUNDING IN THE AMOUNT OF $1,462,332.20 AND IS REPORTED IN FPDS-NG, THE REMAINING NON-APPROPRIATED FUNDING IN THE AMOUNT OF $2,136,111.88 IS NOT CAPTURED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	1462332.2500	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543397	ADMINISTRATIVE MODIFICATION 1189 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT NUMBER DE-AC36-08GO28308: I. SECTION J, ATTACHMENT F, OPERATING AND ADMINISTRATIVE REQUIREMENTS (LIST B) IS DELETED AND REPLACED; II. MOD 1188 - COVER LETTER, DATED AUGUST 24, 2018,  IS DELETED AND REPLACED WITH MOD 1188 COVER LETTER, DATED AUGUST 27, 2018; III. SECTION H, SPECIAL CONTRACT REQUIREMENTS, IS UPDATED WITH FORMATTING CHANGES AND ADMINISTRATIVE CORRECTIONS; IV. SECTION I, CONTRACT CLAUSES, IS UPDATED WITH FORMATTING CHANGES AND ADMINISTRATIVE CORRECTIONS; V. SECTION J, LIST OF DOCUMENTS, EXHIBITS, AND OTHER ATTACHMENTS, IS UPDATED WITH FORMATTING CHANGES AND ADMINISTRATIVE CORRECTIONS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
635695	30873153	SRS SOFT ZONE PEER REVIEW MEETING	18786.0000	8900	541711	Research and Development in Biotechnology	B599	OTHER SPECIAL STUDIES AND ANALYSES	DEAP0908SR20575			00009	NULL
636877	10264535	CONDUCT ENERGY SAVING ASSESSMENTS	25000.0000	8900	541711	Research and Development in Biotechnology	R499	OTHER PROFESSIONAL SERVICES	DEAP3608GO28162			00036	NULL
636927	11702091	PARTICIPATE IN A FINANCIAL ASSISTANCE MERIT REVIEW CONDUCTED BY DEPARTMENT OF ENERGY, GOLDEN FIELD OFFICE.	7506.0000	8900	541711	Research and Development in Biotechnology	R499	OTHER PROFESSIONAL SERVICES	DEAP3608GO28240			00036	NULL
636932	4618070	PARTICIPATE IN A FINANCIAL MERIT REVIEW CONDUCTED BY DEPARTMENT OF ENERGY, GOLDEN FIELD OFFICE.	7320.0000	8900	541711	Research and Development in Biotechnology	R499	OTHER PROFESSIONAL SERVICES	DEAP3608GO28246			00036	NULL
636983	14022391	CONDUCT ENERGY SAVING ASSESSMENT	25000.0000	8900	541711	Research and Development in Biotechnology	R499	OTHER PROFESSIONAL SERVICES	DEAP3608GO28343			00036	NULL
645653	14117038	TAS::89 0321::TAS  U.S DEPARTMENT OF ENERGY CO-SPONSORSHIP OF THE "2011 INTERNATIONAL CONFERENCE ON THERMOCHEMICAL BIOMASS CONVERSION SCIENCE" TO BE HELD AT THE WESTIN CHICAGO RIVER NORTH IN SEPTEMBER, 2011.  THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE $10,000.00 FROM THE AWARD. CO-SPONSORSHIP COSTS ARE $10,000.00.  PREVIOUS OBLIGATION:      $20,000.00 THIS MODIFICATION (001): -$10,000.00 CORRECT OBLIGATED TOTAL:  $10,000.00  ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.	-10000.0000	8900	541711	Research and Development in Biotechnology	R699	OTHER ADMINISTRATIVE SUPPORT SVCS	DEEE0004844			00001	NULL
645653	16394354	TAS::89 0321::TAS  U.S DEPARTMENT OF ENERGY CO-SPONSORSHIP OF THE "2011 INTERNATIONAL CONFERENCE ON THERMOCHEMICAL BIOMASS CONVERSION SCIENCE" TO BE HELD AT THE WESTIN CHICAGO RIVER NORTH IN SEPTEMBER, 2011.  THE CPS FUNDING ACTION NUMBER IS 1846-31797 AND THE AGREEMENT NUMBER 20822.	20000.0000	8900	541711	Research and Development in Biotechnology	R699	OTHER ADMINISTRATIVE SUPPORT SVCS	DEEE0004844			00001	NULL
645812	30279960	TAS::89 0321::TAS	5000.0000	8900	541711	Research and Development in Biotechnology	R699	OTHER ADMINISTRATIVE SUPPORT SVCS	DEEE0005903			00001	NULL
647376	8382591	TAS::89 0213::TAS THIS MODIFICATION (#004) IS TO EXTEND THE PERIOD OF PERFORMANCE TO 9/30/2011.	0.0000	8900	541711	Research and Development in Biotechnology	K066	MOD OF INSTRUMENTS & LAB EQ	DEFE0005816			00026	NULL
647376	9376033	NASA PROJECT	40800.0000	8900	541711	Research and Development in Biotechnology	K066	MOD OF INSTRUMENTS & LAB EQ	DEFE0005816			00026	NULL
647376	10601481	TAS::89 0213::TAS THIS MODIFICATION (#005) IS BEING ISSUED TO EXTEND THE PERIOD OF PERFORMANCE TO 09/30/2011 TO DE-FE0005816.	0.0000	8900	541711	Research and Development in Biotechnology	K066	MOD OF INSTRUMENTS & LAB EQ	DEFE0005816			00026	NULL
647376	30642911	FABRICATION OF THE TEST FIXTURE. THIS MODIFICATION (008) IS BEING ISSUED TO ADD FUNDS TO THIS PURCHASE ORDER IN THE AMOUNT OF $15,232.00.	15232.0000	8900	541711	Research and Development in Biotechnology	K066	MOD OF INSTRUMENTS & LAB EQ	DEFE0005816			00026	NULL
647376	32903828	NASA PROJECT PO DE-FE0005816 MODIFICATION (002) THIS MODIFICATION (002) IS ISSUED TO ADD FINANCIAL IPAC INFORMATION THAT WOULD ENABLE NASA TO BE PAID THROUGH IPAC.	0.0000	8900	541711	Research and Development in Biotechnology	K066	MOD OF INSTRUMENTS & LAB EQ	DEFE0005816			00026	NULL
647376	34201011	FABRICATION OF THE TEST FIXTURE. THIS MODIFICATION (009) IS BEING ISSUED TO DE-OBLIGATE FUNDS FROM THIS PURCHASE ORDER IN THE AMOUNT OF $.42 TO CLOSE IT.	-0.4200	8900	541711	Research and Development in Biotechnology	K066	MOD OF INSTRUMENTS & LAB EQ	DEFE0005816			00026	NULL
648028	9064055	TAS::89 0213::TAS  THE PURPOSE OF THIS MODIFICATION NO. 1 TO PURCHASE ORDER NO. DE-FE0011584 IS TO INCORPORATE THE SIGNED LICENSE AGREEMENT FOR THE MATERIALS STUDIO VISUALIZER, COLLECTION AND PERPETUAL LICENSE.	0.0000	8900	541711	Research and Development in Biotechnology	7030	ADP SOFTWARE	DEFE0011584			00026	NULL
648028	15511829	TAS::89 0213::TAS  THE PURPOSE OF THIS PURCHASE ORDER NO. DE-FE0011584 IS TO PROVIDE FOR MATERIALS STUDIO VISUALIZER, COLLECTION AND PERPETUAL LICENSE.  THIS IS A DOWNLOADABLE PROGRAM AS SUCH NO SHIPPING IS REQUIRED.	7036.0000	8900	541711	Research and Development in Biotechnology	7030	ADP SOFTWARE	DEFE0011584			00026	NULL
650277	627564	PURCHASE ORDER FOR CREARE,INC. TO PROVIDE EXPERT R & D SERVICES FOR NE. THIS IS A FIXED PRICE CONTRACT NOT TO EXCEED $25,000.00.	25000.0000	8900	541711	Research and Development in Biotechnology	AJ41	ENGINEERING (BASIC)	DENE0000031			00001	NULL
650277	20901062	PURCHASE ORDER FOR CREARE,INC. TO PROVIDE EXPERT R&D SERVICES FOR NE. THIS IS A FIXED PRICE CONTRACT NOT TO EXCEED $25,000.00.	-25000.0000	8900	541711	Research and Development in Biotechnology	AJ41	ENGINEERING (BASIC)	DENE0000031			00001	NULL
25086289	45254324	THIS PURCHASE ORDER IS AWARDED TO THE PURDUE UNIVERSITY- DEPT OF ECE PERFORM CALCULATIONS AND SIMULATIONS OF IDEAL WIDE BAND GAP PHOTOVOLTAIC CELLS TO DETERMINE THEIR EFFICIENCIES AT ELEVATED TEMPERATURES BETWEEN 250 AND 600 C AND AT CONCENTRATIONS BETWEEN 1X AND 2000X.	9974.3800	8900	541711	Research and Development in Biotechnology	AG92	OTHER ENERGY (APPLIED/EXPLORATORY)	DEAR0000167			00001	NULL
25087181	34754908	THE CONTRACT IS TO MEET THE REQUIREMENT FOR STRONTIUM-82 (SR-82) TARGET MATERIAL FOR LOS ALAMOS NATIONAL LABORATORY (LANL) AND BROOKHAVEN NATIONAL LABORATORY (BNL).	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DESC0007597			00001	NULL
25087181	35993298	IGF::OT::IGF  THE CONTRACT IS TO MEET THE REQUIREMENT FOR STRONTIUM-82 (SR-82) TARGET MATERIAL FOR LOS ALAMOS NATIONAL LABORATORY (LANL) AND BROOKHAVEN NATIONAL LABORATORY (BNL).	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DESC0007597			00001	NULL
25087181	41633433	THE CONTRACT IS TO MEET THE REQUIREMENT FOR STRONTIUM-82 (SR-82) TARGET MATERIAL FOR LOS ALAMOS NATIONAL LABORATORY (LANL) AND BROOKHAVEN NATIONAL LABORATORY (BNL). IGF::OT::IGF	0.0000	NULL	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DESC0007597			00001	NULL
25087181	60279729	THE CONTRACT IS TO MEET THE REQUIREMENT FOR STRONTIUM-82 (SR-82) TARGET MATERIAL FOR LOS ALAMOS NATIONAL LABORATORY (LANL) AND BROOKHAVEN NATIONAL LABORATORY (BNL).  IGF::OT::IGF	0.0000	NULL	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DESC0007597			893030	NULL
25087181	70919808	THE CONTRACT IS TO MEET THE REQUIREMENT FOR STRONTIUM-82 (SR-82) TARGET MATERIAL FOR LOS ALAMOS NATIONAL LABORATORY (LANL) AND BROOKHAVEN NATIONAL LABORATORY (BNL). IGF::OT::IGF	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DESC0007597			893030	NULL
25087182	40965423	IGF::CL::IGF  THE CONTRACT IS TO MEET THE REQUIREMENT FOR STRONTIUM-82 (SR-82) TARGET MATERIAL FOR LOS ALAMOS NATIONAL LABORATORY (LANL) AND BROOKHAVEN NATIONAL LABORATORY (BNL).	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DESC0007598			00001	NULL
25609440	37649216	IGF::OT::IGF STRONTIUM-82 ACQUISITION	0.0000	8900	541711	Research and Development in Biotechnology	6515	MED & SURGICAL INSTRUMENTS,EQ & SUP	DEDT0006410	DESC0007597		00001	NULL
25609442	61191011	IGF::CL::IGF  MODIFICATION TO DEOBLIGATE FUNDING FOR CLOSEOUT.	-35396.0898	NULL	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DEDT0005821	DESC0007598		892430	NULL
27592337	37210900	IGF::OT::IGF  STRONTIUM 82 ACQUISITION	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DEDT0006875	DESC0007598		00001	NULL
27592337	40325703	IGF::OT::IGF   STRONTIUM 82 ACQUISITION	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DEDT0006875	DESC0007598		00001	NULL
27592337	63135083	CLOSEOUT MODIFICATION.  IGF::OT::IGF	0.0000	NULL	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DEDT0006875	DESC0007598		893030	NULL
63001866	45212170	DELIVERY ORDER FOR THE PURCHASE OF SR-82.	1187500.0000	8900	541711	Research and Development in Biotechnology	6515	MED & SURGICAL INSTRUMENTS,EQ & SUP	DEDT0007652	DESC0007598		00002	NULL
63001866	60847585	MODIFICATION TO DEOBLIGATE REMAINING FUNDS FOR CLOSEOUT.	-68249.4766	NULL	541711	Research and Development in Biotechnology	6515	MED & SURGICAL INSTRUMENTS,EQ & SUP	DEDT0007652	DESC0007598		892430	NULL
65370554	63018758	MODIFICATION TO DEOBLIGATE REMAINING FUNDS FOR CLOSEOUT.	-934925.8750	NULL	541711	Research and Development in Biotechnology	6515	MED & SURGICAL INSTRUMENTS,EQ & SUP	DEDT0008735	DESC0007598		892430	NULL
65370985	68281397	THE PURPOSE OF THIS MODIFICATION IS TO FUND THE PURCHASE OF ADDITIONAL SR-82 ISOTOPE MATERIAL.	0.0000	8900	541711	Research and Development in Biotechnology	6515	MED & SURGICAL INSTRUMENTS,EQ & SUP	DEDT0011061	DESC0007598		892430	NULL
65371999	60568578	IGF::OT::IGF  BETO  THE BIOENERGY TECHNOLOGIES OFFICE IS CO-SPONSORING THE TCBIOMASS 2015 INTERNATIONAL CONFERENCE ON THERMOCHEMICAL CONVERSION SCIENCE.	10000.0000	NULL	541711	Research and Development in Biotechnology	R499	OTHER PROFESSIONAL SERVICES	DEEE0007329			00036	NULL
65372292	61810011	HIGH PRESSURE VESSEL.	34476.0000	NULL	541711	Research and Development in Biotechnology	6640	LABORATORY EQUIPMENT AND SUPPLIES	DEFE0027839			892433	NULL
65372292	67661590	HIGH PRESSURE VESSEL - MODIFICATION 1 IS TO CHANGE THE INVOICE APPROVING OFFICIAL AND PROGRAM OFFICIAL.	0.0000	8900	541711	Research and Development in Biotechnology	6640	LABORATORY EQUIPMENT AND SUPPLIES	DEFE0027839			892433	NULL
69147618	68184516	PROVIDE MILLICURIE QUANTITIES OF IRRADIATED STRONTIUM-82 RUBIDIUM METAL TARGETS. IGF::OT::IGF	0.0000	8900	541711	Research and Development in Biotechnology	6515	MED & SURGICAL INSTRUMENTS,EQ & SUP	DEDT0012580	DESC0007597		892430	NULL
69148175	66808090	DELIVERY ORDER UNDER DE-SC0007598, ARRONAX IGF::OT::IGF	0.0000	8900	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DEDT0013352	DESC0007598		892430	NULL
69148646	67003813	NMS DELIVERY ORDER FOR DECEMBER 2017 CALIBRATION  IGF::OT::IGF	0.0000	NULL	541711	Research and Development in Biotechnology	Q527	MEDICAL- NUCLEAR MEDICINE	DEDT0013990	DESC0007597		892430	NULL
82506208	88888652	MEMBERSHIP TO STANFORD UNIVERSITY CENTER FOR CARBON STORAGE (SCCS). THE .PERIOD OF PERFORMANCE SHALL BE FOR ONE YEAR FROM THE DATE OF AWARD. FUNDING FOR THIS AWARD IN $100,00000 FFP.	100000.0000	8900	541714	Research and Development in Biotechnology (except Nanobiotechnology)	B542	EDUCATIONAL STUDIES AND ANALYSES	89303020PFE000050			893030	NULL
629176	86461788	MOD#1247 PROVIDES NEW FUNDING IN THE AMOUNT OF $4,126,710.33. OF WHICH,$1,590,764.11 IS APPROPRIATED AND $2,535,946.22 IS NON-APPROPRIATED. MOD#1247 HAS A NET ZERO TRANSACTION OF APPROPRIATED AND $48,788.00 OF NON-APPROPRIATED COVID-19 RELATED FUNDS.	1590764.1250	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
629176	92543377	ADMINISTRATIVE MODIFICATION 1169 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT NUMBER DE-AC36-08GO28308: (I)SECTION H, CLAUSE H.49, CONTRACTOR ASSURANCE SYSTEM, IS INCORPORATED INTO PART II, SECTION H, SPECIAL CONTRACT REQUIREMENTS; (II)SECTION I, CLAUSE I.26, 52.219-4 IS UPDATED WITH ADMINISTRATIVE CORRECTIONS; (III) SECTION I, CLAUSE I.34, 52.222-4 IS UPDATED WITH ADMINISTRATIVE CORRECTIONS.(IV) SECTION I, CLAUSE I.78, 52.244-6 SUBCONTRACTS FOR COMMERCIAL ITEMS, IS DELETED AND REPLACED; (V)SECTION J, ATTACHMENT F, DOE O 413.3B IS UPDATED WITH CHANGE 4; (VI) SECTION J, ATTACHMENT J, ATTACHMENT C, FY 2017 SMALL BUSINESS SUBCONTRACTING PLAN, IS DELETED AND REPLACED. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			892434	NULL
