fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2008	NASA	S	Always Small Vendor	PDuns-1	1	1	0	0	1	11	11	16	118360.0498
2008	NASA	S	Always Small Vendor	PDuns-1	1	1	0	1	1	17	17	35	1001641.4903
2008	NASA	S	Always Small Vendor	PDuns-1	1	1	1	1	1	20	20	135	28083301.9188
2008	NASA	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2008	NASA	S	Always Small Vendor	PDuns-2	1	0	0	0	0	1	1	1	150.0000
2008	NASA	S	Always Small Vendor	PDuns-2	1	0	0	0	1	42	44	89	474212.7699
2008	NASA	S	Always Small Vendor	PDuns-2	1	0	0	1	1	27	27	49	2128454.0859
2008	NASA	S	Always Small Vendor	PDuns-2	1	0	1	1	1	30	32	216	33593907.6864
2008	NASA	S	Always Small Vendor	PDuns-2	1	1	0	0	1	2	2	3	16897.5000
2008	NASA	S	Always Small Vendor	PDuns-2	1	1	0	1	1	1	1	2	23894.2792
2008	NASA	S	Always Small Vendor	PDuns-2	1	1	1	1	1	1	1	1	-45780.0313
2008	NASA	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	3	3	3	14033.4600
2008	NASA	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	8	9	32	356619.5800
2008	NASA	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	10	13	101	23985439.2170
2008	NASA	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	1	2	3	132887.8808
2008	NASA	S	Always Small Vendor	PID	1	0	0	0	1	2	2	3	46167.0000
2008	NASA	S	Always Small Vendor	PID	1	0	0	1	1	9	9	34	1644647.3379
2008	NASA	S	Always Small Vendor	PID	1	0	1	1	1	28	28	230	102399414.3068
2008	NASA	S	Always Small Vendor	PID	1	1	1	1	1	1	1	1	5506.6401
2008	Other Agencies	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	34	28435	469535090.4784
2008	Other Agencies	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	3	3	8	9289729.0000
2008	Other Agencies	B	Big Five	PID	1	1	1	1	1	5	5	3835	2833828149.0814
2008	Other Agencies	J	Large: Big 5 JV	PID	1	0	1	1	1	1	1	2	122900.0000
2008	Other Agencies	L	Large Vendor	PID	1	0	0	0	1	3	3	6	13551.0000
2008	Other Agencies	L	Large Vendor	PID	1	0	0	1	1	6	6	47	638159.4247
2008	Other Agencies	L	Large Vendor	PID	1	0	1	1	1	66	66	135948	3422456554.8334
2008	Other Agencies	L	Large Vendor	PID	1	1	0	1	1	2	2	70	1796459.1182
2008	Other Agencies	L	Large Vendor	PID	1	1	1	1	1	108	108	70409	5953232950.0977
2008	Other Agencies	M	Medium Vendor	Duns	1	0	1	1	1	1	1	1	0.0000
2008	Other Agencies	M	Medium Vendor	Duns	1	1	0	0	1	1	1	2	5100.0000
2008	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	107	107	6	152635.6499
2008	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	33	33	9	232599.6292
2008	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	49	49	2	2568224.1696
2008	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	30	30	2	48657114.5180
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	0	0	0	0	1138	1138	1970	1449542.6813
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	0	0	0	1	3081	3081	6068	41546569.6013
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	0	0	1	1	1412	1412	19868	208351082.2790
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	0	1	1	1	917	917	282529	3113298243.9447
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	1	0	0	0	46	46	328	70291.0701
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	1	0	0	1	263	263	3011	3870789.1356
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	1	0	1	1	169	169	16498	31540822.9867
2008	Other Agencies	M	Medium Vendor	PDuns-1	1	1	1	1	1	68	68	38073	166138892.3552
2008	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	9	9	0	0.0000
2008	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	0	0.0000
2008	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	5	5	0	1066756.5000
2008	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	4	4	0	456591.7969
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	0	0	0	0	83	84	191	181539.6990
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	0	0	0	1	264	272	703	4230183.5840
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	0	0	1	1	207	228	8491	33073121.4368
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	0	1	1	1	215	247	202540	1085632787.2418
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	1	0	0	1	17	17	35	372638.4402
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	1	0	1	1	35	35	1784	4461976.0777
2008	Other Agencies	M	Medium Vendor	PDuns-2	1	1	1	1	1	18	20	14680	51446660.2080
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	0	0	0	3	6	11	10414.2500
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	0	0	1	33	54	102	711291.9482
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	0	1	1	76	125	393	8683143.2807
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	1	1	1	124	277	133934	837770545.7939
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	1	0	0	1	3	3	5	4385.9600
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	1	0	1	1	7	10	17	619014.9898
2008	Other Agencies	M	Medium Vendor	PDuns-3+	1	1	1	1	1	13	22	167	34314721.5211
2008	Other Agencies	M	Medium Vendor	PID	1	0	0	0	0	2	2	2	1249.0000
2008	Other Agencies	M	Medium Vendor	PID	1	0	0	0	1	18	18	43	232464.6403
2008	Other Agencies	M	Medium Vendor	PID	1	0	0	1	1	52	52	353	4270455.6102
2008	Other Agencies	M	Medium Vendor	PID	1	0	1	1	1	117	117	6617	2255987942.8054
2008	Other Agencies	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	0.0000
2008	Other Agencies	M	Medium Vendor	PID	1	1	0	1	1	4	4	9	164081.0513
2008	Other Agencies	M	Medium Vendor	PID	1	1	1	1	1	28	28	1542	366989317.9580
2008	Other Agencies	N	Sometimes Small Vendor	Duns	1	0	0	0	1	1	1	6	12150.0000
2008	Other Agencies	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	3	1333	22401636.9546
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	0	0.0000
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	4	4	2	23984.5996
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	4	4	0	201384.7002
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	4	4	1	6014260.8037
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	261	261	1253	1022532.5407
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	2187	2187	11812	63737585.5958
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	2103	2103	20502	342465129.6728
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1705	1705	128086	3058078832.8638
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	4	4	17	9796.5398
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	167	167	747	4471923.8941
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	385	385	7723	77711779.2586
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	340	340	29770	473552069.3584
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	18	19	69	38453.0700
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	217	241	753	4118409.2377
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	367	444	4528	53107846.2030
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	280	350	48433	600400298.2901
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	0	1	1	2	2850.0000
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	23	25	95	794791.8906
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	77	91	896	12036938.0592
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	93	115	7470	251547273.0294
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	0	0	1	1	0	2670.0000
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	0	2	3	7	2426.6700
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	136	248	723	4033245.3977
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	305	687	10790	47493246.0799
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	559	2061	215373	1934388191.5366
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	12	17	51	308383.1187
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	98	209	3097	30383351.5305
2008	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	356	1697	110166	1288388954.8891
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	0	0	1	1	4	-5067.0000
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	0	1	23	23	162	388255.6505
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	1	1	92	92	966	23812547.8567
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	0	1	1	1	393	393	15401	3191402255.2421
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	0	1	2	2	4	32188.1104
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	1	1	23	23	535	5605332.4909
2008	Other Agencies	N	Sometimes Small Vendor	PID	1	1	1	1	1	227	227	30592	3007769524.8562
2008	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	2	60.0000
2008	Other Agencies	S	Always Small Vendor	Duns	1	0	1	1	1	1	1	24	59989.8999
2008	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	1556	1556	14	141563.8699
2008	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	322	322	44	1917199.2480
2008	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	507	507	7	27227544.2364
2008	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	98	98	1	111562694.1223
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	0	0	0	5926	5926	15398	12129971.3222
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	0	0	1	19538	19538	49925	278380285.8336
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	0	1	1	9881	9881	50350	1172936555.5895
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	1	1	1	4383	4383	483929	5821703661.8447
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	0	0	0	14	14	32	32330.0000
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	0	0	1	133	133	567	3174974.9451
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	0	1	1	170	170	797	18718012.3807
2008	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	1	1	1	124	124	1791	165234406.7527
2008	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	9	9	4	-13694.4502
2008	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	0	4200.0000
2008	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	3	3	0	106849.2109
2008	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	3	3	0	600001.0000
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	0	0	0	76	76	153	120790.1497
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	0	0	1	407	417	995	6547944.7988
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	0	1	1	231	248	1222	27332976.6122
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	1	1	1	192	218	72603	305655968.2720
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	1	0	0	1	3	3	7	36061.4502
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	1	0	1	1	10	10	36	1112941.0472
2008	Other Agencies	S	Always Small Vendor	PDuns-2	1	1	1	1	1	5	5	91	6413855.2280
2008	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	0	0	0	4	10	22	7016.4900
2008	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	34	43	86	746596.3700
2008	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	37	51	204	2377511.8583
2008	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	40	65	1490	103250526.6875
2008	Other Agencies	S	Always Small Vendor	PDuns-3+	1	1	0	1	1	1	2	9	79446.1195
2008	Other Agencies	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	4	8	29	1863577.3895
2008	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2008	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	1	1	1	2	2	0	612183.0704
2008	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	0	6	6	13	-1335.0401
2008	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	1	20	20	37	353514.7925
2008	Other Agencies	S	Always Small Vendor	PID	1	0	0	1	1	33	33	160	3416903.2139
2008	Other Agencies	S	Always Small Vendor	PID	1	0	1	1	1	80	80	24609	441519991.8084
2008	Other Agencies	S	Always Small Vendor	PID	1	1	0	1	1	1	1	1	7562.5000
2008	Other Agencies	S	Always Small Vendor	PID	1	1	1	1	1	3	3	21	-30658059.3904
2008	Other Agencies	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	1	2	600665.0000
2008	State and IAP	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	12	131	74641225.9128
2008	State and IAP	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	1	1	4	1840.0000
2008	State and IAP	B	Big Five	PID	1	1	1	1	1	5	5	230	578405171.5206
2008	State and IAP	L	Large Vendor	PID	1	0	1	1	1	14	14	118	231101160.5366
2008	State and IAP	L	Large Vendor	PID	1	1	0	1	1	1	1	1	3167.0000
2008	State and IAP	L	Large Vendor	PID	1	1	1	1	1	82	83	3121	2403564487.3100
2008	State and IAP	M	Medium Vendor	Duns	1	0	0	0	1	1	1	1	6300.0000
2008	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	39	39	1	2513.1500
2008	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	6	6	1	32077.4091
2008	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	17	17	2	667426.5133
2008	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	10	10	4	14458565.0860
2008	State and IAP	M	Medium Vendor	PDuns-1	1	0	0	0	0	81	81	107	149691.5099
2008	State and IAP	M	Medium Vendor	PDuns-1	1	0	0	0	1	218	218	368	3309484.8480
2008	State and IAP	M	Medium Vendor	PDuns-1	1	0	0	1	1	76	76	119	6428966.5835
2008	State and IAP	M	Medium Vendor	PDuns-1	1	0	1	1	1	28	28	138	60234438.2646
2008	State and IAP	M	Medium Vendor	PDuns-1	1	1	0	0	0	107	107	162	178157.5970
2008	State and IAP	M	Medium Vendor	PDuns-1	1	1	0	0	1	259	259	564	4257688.7342
2008	State and IAP	M	Medium Vendor	PDuns-1	1	1	0	1	1	190	190	790	38370011.3822
2008	State and IAP	M	Medium Vendor	PDuns-1	1	1	1	1	1	122	122	501	304348996.4200
2008	State and IAP	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	0	0.0000
2008	State and IAP	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	2	2	2	2040.0200
2008	State and IAP	M	Medium Vendor	PDuns-2	1	0	0	0	1	7	7	7	59549.1407
2008	State and IAP	M	Medium Vendor	PDuns-2	1	0	0	1	1	11	11	19	786357.8990
2008	State and IAP	M	Medium Vendor	PDuns-2	1	0	1	1	1	12	12	36	12607952.3808
2008	State and IAP	M	Medium Vendor	PDuns-2	1	1	0	0	0	1	1	1	717.5800
2008	State and IAP	M	Medium Vendor	PDuns-2	1	1	0	0	1	8	8	58	422660.8388
2008	State and IAP	M	Medium Vendor	PDuns-2	1	1	0	1	1	11	12	52	1698148.6020
2008	State and IAP	M	Medium Vendor	PDuns-2	1	1	1	1	1	8	8	32	8957322.3580
2008	State and IAP	M	Medium Vendor	PDuns-3+	1	0	0	1	1	3	3	4	213981.2188
2008	State and IAP	M	Medium Vendor	PDuns-3+	1	0	1	1	1	7	7	20	2500107.0299
2008	State and IAP	M	Medium Vendor	PDuns-3+	1	1	0	0	1	1	1	0	0.0000
2008	State and IAP	M	Medium Vendor	PDuns-3+	1	1	0	1	1	3	3	14	182516.6706
2008	State and IAP	M	Medium Vendor	PDuns-3+	1	1	1	1	1	4	6	82	46417808.9452
2008	State and IAP	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2008	State and IAP	M	Medium Vendor	PID	1	0	0	0	1	1	1	1	7612.0298
2008	State and IAP	M	Medium Vendor	PID	1	0	0	1	1	3	3	7	186216.3300
2008	State and IAP	M	Medium Vendor	PID	1	0	1	1	1	14	14	87	25165663.2828
2008	State and IAP	M	Medium Vendor	PID	1	1	0	0	1	6	6	9	52511.8299
2008	State and IAP	M	Medium Vendor	PID	1	1	0	1	1	5	5	6	275913.4454
2008	State and IAP	M	Medium Vendor	PID	1	1	1	1	1	45	45	1002	2108190680.0159
2008	State and IAP	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	3	180298	1073136946.3435
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	0	2540.0000
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	2	2	0	189800.1499
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	18	18	26	23789.5701
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	233	233	434	2744451.2411
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	226	226	501	12067861.7362
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	186	186	1373	165450296.5868
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	4	4	27	28911.3902
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	151	151	496	4159547.5516
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	282	282	1885	28080946.4862
2008	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	222	222	1672	385426378.0685
2008	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	20	20	40	381799.8522
2008	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	30	31	117	1477968.3044
2008	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	37	41	206	31270633.1491
2008	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	12	12	33	216688.9194
2008	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	28	31	140	3383521.6356
2008	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	48	53	255	18288113.1874
2008	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	3	3	3	33384.1900
2008	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	24	26	52	1057959.8530
2008	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	73	85	159	27776562.6428
2008	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	5	8	56	252400.5910
2008	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	45	66	302	4214476.0053
2008	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	164	283	1745	281630513.7091
2008	State and IAP	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	0	30000.0000
2008	State and IAP	N	Sometimes Small Vendor	PID	1	0	0	1	1	14	14	51	1002556.0083
2008	State and IAP	N	Sometimes Small Vendor	PID	1	0	1	1	1	86	86	631	140048755.0830
2008	State and IAP	N	Sometimes Small Vendor	PID	1	1	0	0	1	3	3	20	263922.2390
2008	State and IAP	N	Sometimes Small Vendor	PID	1	1	0	1	1	11	11	100	1250996.5483
2008	State and IAP	N	Sometimes Small Vendor	PID	1	1	1	1	1	158	158	5065	2346461608.7017
2008	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	212	212	0	112005.0000
2008	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	11	11	3	83545.1299
2008	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	48	48	0	1780802.7096
2008	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	10	10	7	40972265.5000
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	0	0	0	0	178	178	265	458484.3305
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1066	1066	1736	16563361.1353
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	0	0	1	1	589	589	942	45161524.6560
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	0	1	1	1	200	200	1006	183242365.1018
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	1	0	0	0	7	7	11	12998.2500
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	1	0	0	1	41	41	90	957388.7353
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	1	0	1	1	72	72	268	10599887.7645
2008	State and IAP	S	Always Small Vendor	PDuns-1	1	1	1	1	1	77	77	1004	197189776.6830
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	0	0	0	0	1	1	1	-2533.0000
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	0	0	0	1	9	10	17	48946.3600
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	0	0	1	1	7	7	8	172390.7102
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	0	1	1	1	12	13	60	12774645.0703
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	1	0	0	1	2	2	4	34825.7500
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	1	0	1	1	1	1	1	180000.0000
2008	State and IAP	S	Always Small Vendor	PDuns-2	1	1	1	1	1	3	3	22	4866446.6599
2008	State and IAP	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	1	2	5	6854.4000
2008	State and IAP	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	2	2	2	57769.3000
2008	State and IAP	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	2	3	8	93020.0000
2008	State and IAP	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	3	4	48	19662717.6268
2008	State and IAP	S	Always Small Vendor	PID	NULL	NULL	0	1	1	6	6	0	0.0000
2008	State and IAP	S	Always Small Vendor	PID	1	0	0	0	1	2	2	2	48738.3008
2008	State and IAP	S	Always Small Vendor	PID	1	0	0	1	1	3	3	2	177029.5977
2008	State and IAP	S	Always Small Vendor	PID	1	0	1	1	1	8	8	11	4814116.3907
2008	State and IAP	S	Always Small Vendor	PID	1	1	1	1	1	3	3	52	-1256587.0978
2008	VA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	18	15027	374289579.0858
2008	VA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	1	1	1	3590.0000
2008	VA	B	Big Five	PID	1	1	1	1	1	5	5	404	94669293.6126
2008	VA	L	Large Vendor	PID	1	0	0	0	1	1	1	1	1405.0000
2008	VA	L	Large Vendor	PID	1	0	0	1	1	4	4	133	1262388.5459
2008	VA	L	Large Vendor	PID	1	0	1	1	1	45	45	9641	449467264.4881
2008	VA	L	Large Vendor	PID	1	1	0	1	1	2	2	177	1796593.6314
2008	VA	L	Large Vendor	PID	1	1	1	1	1	92	92	141909	4847192467.6021
2008	VA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	154	154	0	1100.0000
2008	VA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	27	27	0	183199.6497
2008	VA	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	180	180	1	4053799.8206
2008	VA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	58	58	0	3715891.6543
2008	VA	M	Medium Vendor	PDuns-1	1	0	0	0	0	1144	1144	4635	2716790.7391
2008	VA	M	Medium Vendor	PDuns-1	1	0	0	0	1	996	996	5487	22458747.4374
2008	VA	M	Medium Vendor	PDuns-1	1	0	0	1	1	1045	1045	10313	176144756.9722
2008	VA	M	Medium Vendor	PDuns-1	1	0	1	1	1	345	345	5637	561635179.4991
2008	VA	M	Medium Vendor	PDuns-1	1	1	0	0	1	19	19	184	358453.0195
2008	VA	M	Medium Vendor	PDuns-1	1	1	0	1	1	18	18	203	3551702.9825
2008	VA	M	Medium Vendor	PDuns-1	1	1	1	1	1	12	12	2815	67557415.0002
2008	VA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	12	13	0	0.0000
2008	VA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	0	4800.0000
2008	VA	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	16	16	0	335852.8282
2008	VA	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	9	10	0	0.0000
2008	VA	M	Medium Vendor	PDuns-2	1	0	0	0	0	73	74	224	165688.6300
2008	VA	M	Medium Vendor	PDuns-2	1	0	0	0	1	98	100	890	1977651.5817
2008	VA	M	Medium Vendor	PDuns-2	1	0	0	1	1	135	145	1580	24991151.2326
2008	VA	M	Medium Vendor	PDuns-2	1	0	1	1	1	97	112	650	63823421.8142
2008	VA	M	Medium Vendor	PDuns-2	1	1	0	0	1	3	3	5	35000.3200
2008	VA	M	Medium Vendor	PDuns-2	1	1	0	1	1	6	6	25	296681.0182
2008	VA	M	Medium Vendor	PDuns-2	1	1	1	1	1	4	4	27	601054.1943
2008	VA	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	3	6	0	0.0000
2008	VA	M	Medium Vendor	PDuns-3+	1	0	0	0	0	4	7	8	7940.1200
2008	VA	M	Medium Vendor	PDuns-3+	1	0	0	0	1	19	31	66	336247.3698
2008	VA	M	Medium Vendor	PDuns-3+	1	0	0	1	1	62	128	547	11409313.6358
2008	VA	M	Medium Vendor	PDuns-3+	1	0	1	1	1	69	127	3587	68436001.4377
